State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,3,Water Quality Monitoring for the Bayou Bartholomew Watershed (Hydrologic Unit Code 8040205),$0 ,"$518,196 ","$518,196 ",$0 ,"$1,036,392 ",$0 ,$0 ,$0 ,"$383,230 ",$0 ,"$1,419,622 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,4,Middle Cache River Watershed Monitoring,$0 ,"$307,425 ","$307,425 ",$0 ,"$614,850 ",$0 ,$0 ,"$242,673 ",$0 ,$0 ,"$857,523 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,5,Development of Comprehensive Watershed Modeling for 12-digit Hydrologic Unit Code “HUC” in Selected Priority Watersheds in Arkansas- Phase III.,$0 ,"$297,542 ","$297,542 ",$0 ,"$595,084 ",$0 ,$0 ,"$116,010 ",$0 ,$0 ,"$711,094 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,6,Cloud Based Streambank Delineator and Conservation Practice Mapper,"$133,957 ",$0 ,"$133,957 ",$0 ,"$267,914 ",$0 ,$0 ,"$30,443 ",$0 ,$0 ,"$298,357 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,7,Poplar Creek Watershed Improvement Project,$0 ,"$106,920 ","$106,920 ",$0 ,"$213,840 ",$0 ,$0 ,$0 ,"$148,920 ",$0 ,"$362,760 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,8,White River Bank Restoration and Monitoring Project,"$329,016 ",$0 ,"$329,016 ",$0 ,"$658,032 ",$0 ,$0 ,$0 ,"$248,205 ",$0 ,"$906,237 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,9,"Ongoing Planning Support, Data Management, Stakeholder engagement and completion of 2011-2016 Adaptive Management Plan appendix","$256,988 ",$0 ,"$256,988 ",$0 ,"$513,976 ",$0 ,$0 ,"$193,868 ",$0 ,$0 ,"$707,844 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,10,Low Impact Development Demonstration and Education Project for the Illinois River Watershed ,$0 ,"$286,380 ","$286,380 ",$0 ,"$572,760 ",$0 ,$0 ,$0 ,"$216,041 ",$0 ,"$788,801 ",$0 
AR,2013,99610321,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,11,Lake Fayetteville Watershed Outreach and Education Grant,"$275,782 ",$0 ,"$275,782 ",$0 ,"$551,564 ",$0 ,$0 ,"$208,046 ",$0 ,$0 ,"$759,610 ",$0 
AZ,2013,98961313,AZ DEPT OF ENV QUALITY,$0 ,1,San Francisco River Restroom ,$0 ,"$199,245 ","$199,245 ",$0 ,"$398,490 ",$0 ,$0 ,$0 ,"$133,626 ",$0 ,"$532,116 ",$0 
AZ,2013,98961313,AZ DEPT OF ENV QUALITY,$0 ,2,14-003 Menges Ranch Water System ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
AZ,2013,98961313,AZ DEPT OF ENV QUALITY,$0 ,3,Sands Ranch Headquarters Brush Eradication and Water Development ,$0 ,"$75,793 ","$75,793 ",$0 ,"$151,586 ",$0 ,$0 ,$0 ,"$68,269 ",$0 ,"$219,855 ",$0 
AZ,2013,98961313,AZ DEPT OF ENV QUALITY,$0 ,5,Little Colorado River Projects ,$0 ,$0 ,"$195,851 ",$0 ,"$195,851 ",$0 ,$0 ,$0 ,"$130,568 ",$0 ,"$326,419 ",$0 
AZ,2013,99T02001,YAVAPAI-APACHE NATION,$0 ,1,Verde River Livestock Exclusion Fencing and Riparian Area Restoration   ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
AZ,2013,99T02001,YAVAPAI-APACHE NATION,$0 ,2,Erosion Control and Removal of Invasive Species,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,000 ",$0 ,"$111,000 ",$0 
AZ,2013,99T04601,SAN CARLOS APACHE TRIBE,$0 ,1,NPS Watershed Project for the Natural Recovery of Hill Springs and its Wetland Area through Livestock Exclusion Fencing ,$0 ,"$90,295 ","$90,295 ",$0 ,"$180,590 ",$0 ,$0 ,$0 ,"$16,667 ",$0 ,"$197,257 ",$0 
AZ,2013,99T04601,SAN CARLOS APACHE TRIBE,$0 ,2,NPS Watershed Project to Stabilize Three Road Crossings of Perennial Streams ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,115 ",$0 ,"$111,115 ",$0 
AZ,2013,99T04601,SAN CARLOS APACHE TRIBE,$0 ,3,NPS Watershed Project to Stabilize Three Road Crossings of Perennial Streams,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,115 ",$0 ,"$111,115 ",$0 
AZ,2013,99T05301,HAVASUPAI TRIBE,$0 ,1,Stabilization and Restoration of Two Stream Crossings and an Inundated Trail Section Along Havasu Creek,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
AZ,2013,99T05301,HAVASUPAI TRIBE,$0 ,2,Stabilization of Three Stream Crossings on Havasu Creek on the Havasupai Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
AZ,2013,99T05301,HAVASUPAI TRIBE,$0 ,3,Restoration of Havasu Creek Streambank and Riparian Habitat Erosion that were Degraded by the July 2013 Flood on the Havasupai Reservation ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
AZ,2013,99T05301,HAVASUPAI TRIBE,$0 ,4,Restoration and Protection of Three Natural Spring Sources That Were Degraded by the July 2013 Flood on the Havasupai Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
AZ,2013,99T05301,HAVASUPAI TRIBE,$0 ,5,Watershed Project for Restoration of Streambank and Riparian Habitat Erosion along Havasu Creek that was Degraded by Flooding on the Havasupai Reservation,"$150,000 ",$0 ,"$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$16,667 ",$0 ,"$316,667 ",$0 
CA,2013,00T11214,TOLOWA DEE-NI NATION,$0 ,1,Lopez Creek Watershed Bank Stabilization Project ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$60,500 ",$0 ,"$160,500 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,1,I - Focused Implementation of the Fine Sediment TMDL for the Napa River Watershed using the Fish Friendly Farming Environmental Certification Program - 24792,"$250,750 ",$0 ,"$250,750 ",$0 ,"$501,500 ",$0 ,$0 ,$0 ,$0 ,"$156,000 ","$657,500 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,2,P/A - Historical Ecology for Guiding TMDL Implementation in the Laguna de Santa Rosa Watershed - 24771,"$125,000 ",$0 ,"$125,000 ",$0 ,"$250,000 ",$0 ,$0 ,$0 ,$0 ,"$136,050 ","$386,050 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,3,"I - Garcia River TMDL Implementation Project, Phase II - 24698","$750,000 ",$0 ,"$750,000 ",$0 ,"$1,500,000 ",$0 ,$0 ,$0 ,$0 ,"$648,945 ","$2,148,945 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,4,I - Mercury on a Landscape Scale: Balancing Regional Exports with Wildlife Health - 24799,"$749,870 ",$0 ,"$749,870 ",$0 ,"$1,499,740 ",$0 ,$0 ,$0 ,$0 ,"$263,552 ","$1,763,292 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,5,I - Lake Forest Water Quality Improvement Project - Panorama Phase - 24821,"$750,000 ",$0 ,"$750,000 ",$0 ,"$1,500,000 ",$0 ,$0 ,$0 ,$0 ,"$250,000 ","$1,750,000 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,6,I - Shasta River Irrigation Water Management and Watershed Stewardship Project  - 24754,"$610,000 ",$0 ,"$610,000 ",$0 ,"$1,220,000 ",$0 ,$0 ,$0 ,$0 ,$793 ,"$1,220,793 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,7,"I - Reducing Road-related Sediment Delivery to Stream Systems in the Wing Canyon Subwatershed, Napa River - 24738","$250,592 ",$0 ,"$250,592 ",$0 ,"$501,184 ",$0 ,$0 ,$0 ,$0 ,"$83,532 ","$584,716 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,8,P/A - Assessment and Planning Analysis for Shasta River - 24755,"$115,380 ",$0 ,"$115,380 ",$0 ,"$230,760 ",$0 ,$0 ,$0 ,$0 ,"$50,965 ","$281,725 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,9,I - Truckee River Voluntary BMP Retrofit Program - 24814,"$750,000 ",$0 ,"$750,000 ",$0 ,"$1,500,000 ",$0 ,$0 ,$0 ,$0 ,"$250,000 ","$1,750,000 ",$0 
CA,2013,97957514,CA STATE WATER RES CTRL BRD,$0 ,10,Match - Yurok Non Point Source Program Development,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,624,879 ",$0 ,$0 ,$0 ,"$5,624,879 ",$0 
CA,2013,97959314,BISHOP INDIAN TRIBAL COUNCIL,$0 ,1,FY2013: Bishop Paiute Tribe: Bishop Creek watershed projects ,"$150,000 ",$0 ,"$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$7,895 ",$0 ,"$307,895 ",$0 
CA,2013,97959314,BISHOP INDIAN TRIBAL COUNCIL,$0 ,2,Bishop Paiute Tribe- FY14 EPA CWA Section 319 Competitive Proposal,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
CO,2013,99818613,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,2,Outreach and Education mini-grants,"$30,220 ",$0 ,"$30,220 ",$0 ,"$60,440 ",$0 ,$0 ,$0 ,"$19,917 ",$0 ,"$80,357 ",$0 
CO,2013,99818613,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,3,Indirect Costs,$831 ,"$11,941 ","$12,772 ",$0 ,"$25,544 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$25,544 ",$0 
CO,2013,99818613,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,7,2012 Colorado Wildfires - Reclamation at the Waldo Canyon,$0 ,"$200,000 ","$200,000 ",$0 ,"$400,000 ",$0 ,$0 ,$0 ,"$133,334 ",$0 ,"$533,334 ",$0 
CO,2013,99818613,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,8,2012 Colorado Wildfires - Reclamation at the High Park Burn Area,$0 ,"$200,000 ","$200,000 ",$0 ,"$400,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$500,000 ","$71,445 "
CO,2013,99818613,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,9,Upper Uncompahgre Watershed Mine Remediation,$0 ,"$163,125 ","$163,125 ",$0 ,"$326,250 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$426,250 ","$85,179 "
CO,2013,99818613,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,10,Bullion King Mine Waste Remediation,$0 ,"$221,355 ","$221,355 ",$0 ,"$442,710 ",$0 ,"$285,481 ",$0 ,$0 ,$0 ,"$728,191 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,1,NPS Management (CRCCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,334 ","$53,334 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,2,NPS Implementation (CRCCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,3,NPS Management (NWCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,334 ","$53,334 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,4,NPS Implementation (NWCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,5,NPS Management (NCCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,533 ","$53,533 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,6,Implementation North Branch Park River - Watershed Based Plan - Outfall Channel Restoration Design (NCCD) (See also 14-01f),$0 ,"$50,000 ","$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,7,NPS Management (SWCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$37,831 ","$77,831 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,8,NPS Implementation Project (SWCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,9,NPS Management (ECCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$46,471 ","$86,471 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,10,Roseland Lake Nutrient Loads Modeling Project (ECCD),$0 ,"$75,000 ","$75,000 ",$0 ,"$150,000 ",$0 ,$0 ,$0 ,$0 ,"$10,000 ","$160,000 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,11,NPS Outreach and Miscellaneous (DEEP) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,12,River Edge Restoration - Old Mine Park (Town of Trumbull) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,13,West River Green Infrastructure Implementation Project and Watershed Management Plan (CFE/STS),"$35,000 ","$58,338 ","$93,338 ",$0 ,"$186,676 ",$0 ,$0 ,$0 ,$0 ,"$63,571 ","$250,247 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,14,"9 Element, WBP Upgrade for Pomperaug Watershed with Emphasis on 303(d) Listed Bacteria Impairments (PRWC)","$52,072 ",$0 ,"$52,072 ",$0 ,"$104,144 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$104,144 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,15,Blackham School LID Retrofit (SWCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,16,Globe Hollow - Hop Brook Implementation Project - Hockanum WBP (NCCD),$0 ,"$153,378 ","$153,378 ",$0 ,"$306,756 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$306,756 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,17,"Microbial Source Tracking Analyses in Sasco Brook, Lower Farm River and Goodwives River Watersheds (Westport Weston Health District)","$50,499 ",$0 ,"$50,499 ",$0 ,"$100,998 ",$0 ,$0 ,$0 ,$0 ,"$43,211 ","$144,209 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,18,New Haven - Mill River Watershed Based Plan (CFE/STS),$0 ,"$79,987 ","$79,987 ",$0 ,"$159,974 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$159,974 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,19,"Heminway Pond Dam Removal (Town of Watertown) (See also 14-05, 15-11 & 16-08)",$0 ,"$260,215 ","$260,215 ",$0 ,"$520,430 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$520,430 ",$0 
CT,2013,178013,CONNECTICUT DEEP,$0 ,20,Fairfield - Mill River Watershed Based Plan/Development of WBP & Water Quality Monitoring Program (Town of Fairfield)  (See also 16-05),$0 ,"$12,000 ","$12,000 ",$0 ,"$24,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$24,000 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,1,Program Administration,"$106,499 ",$0 ,"$106,499 ",$0 ,"$212,998 ",$0 ,"$71,000 ",$0 ,$0 ,$0 ,"$283,998 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,2,Program Management,"$259,813 ",$0 ,"$259,813 ",$0 ,"$519,626 ",$0 ,"$173,208 ",$0 ,$0 ,$0 ,"$692,834 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,3,SCD Planners,$0 ,"$198,900 ","$198,900 ",$0 ,"$397,800 ",$0 ,"$132,600 ",$0 ,$0 ,$0 ,"$530,400 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,4,KCD Planners,$0 ,"$63,470 ","$63,470 ",$0 ,"$126,940 ",$0 ,"$42,314 ",$0 ,$0 ,$0 ,"$169,254 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,5,Nutrient Management Relocation,$0 ,"$99,000 ","$99,000 ",$0 ,"$198,000 ",$0 ,"$66,000 ",$0 ,$0 ,$0 ,"$264,000 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,6,CREP,$0 ,"$69,000 ","$69,000 ",$0 ,"$138,000 ",$0 ,"$46,000 ",$0 ,$0 ,$0 ,"$184,000 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,7,Ag BMP Cost Share-Conservation Districts,$0 ,"$62,318 ","$62,318 ",$0 ,"$124,636 ",$0 ,"$41,545 ",$0 ,$0 ,$0 ,"$166,181 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,8,Priority Watershed Initiative ,$0 ,"$31,000 ","$31,000 ",$0 ,"$62,000 ",$0 ,"$20,667 ",$0 ,$0 ,$0 ,"$82,667 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,9,Upper Christina River Stream Restoration (Phase II),$0 ,"$150,000 ","$150,000 ",$0 ,"$300,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$400,000 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,10,Ecological Restoration-Wetland and Channel Restoration,$0 ,"$25,000 ","$25,000 ",$0 ,"$50,000 ",$0 ,"$16,666 ",$0 ,$0 ,$0 ,"$66,666 ",$0 
DE,2013,98312813,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,11,Mid-Atlantic States NPS/TMDL/WQS/WQM Training Workshop,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,"$13,333 ",$0 ,$0 ,$0 ,"$53,333 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,1,NPS Program Administration,"$964,680 ",$0 ,"$964,680 ",$0 ,"$1,929,360 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,929,360 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,2,"Stormwater, Erosion, and Sedimentation Control Certification Program","$90,902 ",$0 ,"$90,902 ",$0 ,"$181,804 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$181,804 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,3,Green Industries BMP Training,"$59,900 ",$0 ,"$59,900 ",$0 ,"$119,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$119,800 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,4,Continuation of NPS Biological Monitoring and Assessment Program,"$103,580 ",$0 ,"$103,580 ",$0 ,"$207,160 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$207,160 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,5,Duval County Health Department Lower St. Johns River IMpaired Tributary Septic Tank Enforcement Project,"$133,000 ",$0 ,"$133,000 ",$0 ,"$266,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$266,000 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,6,Dona/Roberts Bay and Manatee River Watersheds Onsite Sewage Treatment and Disposal System (OSTDS) Inventory Project,"$116,745 ",$0 ,"$116,745 ",$0 ,"$233,490 ",$0 ,$0 ,$0 ,"$33,030 ",$0 ,"$266,520 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,7,Jackson Spring Sediment Reduction,"$120,000 ",$0 ,"$120,000 ",$0 ,"$240,000 ",$0 ,$0 ,$0 ,"$80,000 ",$0 ,"$320,000 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,8,Continued Expansion and Sustainability of the Florida FRIENDLY-LANDSCAPINGtm Program to Protect Water Quality from Stormwater Runoff and Nonpoint Source Pollution      ,"$469,145 ",$0 ,"$469,145 ",$0 ,"$938,290 ",$0 ,$0 ,$0 ,"$312,763 ",$0 ,"$1,251,053 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,9,Lake Gwyn Surface Water Restoration,$0 ,"$585,000 ","$585,000 ",$0 ,"$1,170,000 ",$0 ,$0 ,$0 ,"$552,500 ",$0 ,"$1,722,500 ",$0 
FL,2013,99451513,FL DEPT OF ENVIRONMENTAL PROTECTION,$0 ,10,Continuation of Leon County 'TAPP' NPS Education Program,$0 ,"$100,535 ","$100,535 ",$0 ,"$201,070 ",$0 ,$0 ,$0 ,"$77,067 ",$0 ,"$278,137 ",$0 
