State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AZ,2017,98961318,AZ DEPT OF ENV QUALITY,"$1,320,500 ",6,OCWC High Impact Water Quality Sampling ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
AZ,2017,98961318,AZ DEPT OF ENV QUALITY,"$1,320,500 ",8,Webber Creek Watershed Preservation ,$0 ,$0 ,"$320,173 ",$0 ,"$320,173 ",$0 ,$0 ,$0 ,"$247,102 ",$0 ,"$567,275 ",$0 
AZ,2017,98961318,AZ DEPT OF ENV QUALITY,"$1,320,500 ",9,Cienega Creek Watershed Erosion Control ,$0 ,$0 ,"$138,028 ",$0 ,"$138,028 ",$0 ,$0 ,$0 ,"$92,018 ",$0 ,"$230,046 ",$0 
AZ,2017,98961318,AZ DEPT OF ENV QUALITY,"$1,320,500 ",13,NPS 28 Total Match Funds ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$236,519 ","$236,519 ",$0 
AZ,2017,98961318,AZ DEPT OF ENV QUALITY,"$1,320,500 ",14,O'Donnell Wetland Repair  (Spartacus Pond),$0 ,$0 ,"$20,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
AZ,2017,98961318,AZ DEPT OF ENV QUALITY,"$1,320,500 ",16,Fossil Creek DNA Study ,$0 ,$0 ,"$12,128 ",$0 ,"$12,128 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$12,128 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",1,Match Funds - Malibu Civic Center WW Treatment Facility - PIN # 27557,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,735,867 ",$0 ,$0 ,$0 ,"$5,735,867 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",2,I - Lagunitas Creek Floodplain Restoration & Sediment Reduction Project - PIN 37347,$0 ,$0 ,"$800,000 ",$0 ,"$800,000 ",$0 ,$0 ,$0 ,$0 ,"$270,000 ","$1,070,000 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",3,I - Upgrading Dairies & Ranches Sustainably in TMDL Watersheds (UDRS) - PIN 37374,$0 ,$0 ,"$687,500 ",$0 ,"$687,500 ",$0 ,$0 ,$0 ,$0 ,"$263,000 ","$950,500 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",4,I - Upper Zayante Creek Stream Wood Enhancement Project - PIN 37412,$0 ,$0 ,"$498,426 ",$0 ,"$498,426 ",$0 ,$0 ,$0 ,$0 ,"$167,312 ","$665,738 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",5,I - Reducing Sediment in Squaw Creek through Meadow Restoration - PIN 37441,$0 ,$0 ,"$782,454 ",$0 ,"$782,454 ",$0 ,$0 ,$0 ,$0 ,"$2,760,340 ","$3,542,794 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",6,I - Truckee River Tributaries Sediment Reduction - PIN 37407,$0 ,$0 ,"$524,640 ",$0 ,"$524,640 ",$0 ,$0 ,$0 ,$0 ,"$174,971 ","$699,611 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",7,I - Implementing Ag Mgt Measures to Reduce Nutrient & Pesticide Loading In Calleguas Creek WS - PIN 37427,$0 ,$0 ,"$600,000 ",$0 ,"$600,000 ",$0 ,$0 ,$0 ,$0 ,"$360,000 ","$960,000 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",8,Cancelled I - Sprague River Diffuse Source Treatment Wetlands - PIN 37450,$0 ,$0 ,"$371,860 ",$0 ,"$371,860 ",$0 ,$0 ,$0 ,$0 ,"$157,215 ","$529,075 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",10,"PFR - Planning, Design, and Implementation of Best Management Practices on Fire Impacted Lands in Ventura County","$187,720 ",$0 ,"$187,720 ",$0 ,"$375,440 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$375,440 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",11,PFR - Redwood Fire Complex Recovery ,$0 ,$0 ,"$89,969 ",$0 ,"$89,969 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$89,969 ",$0 
CA,2017,97957518,CA STATE WATER RES CTRL BRD,"$8,603,800 ",12,2017 California Coastal Commission Contract,$0 ,$0 ,"$496,061 ",$0 ,"$496,061 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$496,061 ",$0 
CA,2017,99T59518,FORT INDEPENDENCE RESERVATION,"$250,000 ",1,Cultivating Water Quality Through Riparian Restoration,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
CA,2017,99T64118,BISHOP INDIAN TRIBAL COUNCIL,$0 ,1,FY2018: Bishop Paiute Tribe: Watershed project to restore water quality in Bishop Creek watershed ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
CA,2017,99T64118,BISHOP INDIAN TRIBAL COUNCIL,$0 ,2,FY2017: Bishop Paiute Tribe: Watershed-Based Planning and Implementation of a Watershed Project to Restore NPS Impaired Waters for Cottonwood Wash on the Chemehuevi Indian Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
CO,2017,96855318,SOUTHERN UTE INDIAN TRIBE,$0 ,1,Spring Creek I Restoration Project,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",1,Enhanced Selenium Characterization and Modeling for the Lower Arkansas River Basin,$0 ,$0 ,"$270,015 ",$0 ,"$270,015 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$270,015 ",$0 
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",2,LARV nonpoint source water quality and soil health initiatives ,$0 ,$0 ,"$651,834 ",$0 ,"$651,834 ","$300,000 ","$144,029 ",$0 ,"$290,527 ",$0 ,"$1,386,390 ",$0 
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",3,Nitrogen Management BMP Implementation and Relationship to Selenium Mitigation of Lower Arkansas Valley Subsurface Drainage Systems,$0 ,$0 ,"$84,044 ",$0 ,"$84,044 ",$0 ,"$18,570 ",$0 ,"$37,459 ",$0 ,"$140,073 ",$0 
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",4,Lower Beaver Creek Watershed Plan - Wetland Demonstration Project,$0 ,$0 ,"$97,790 ",$0 ,"$97,790 ",$0 ,"$21,607 ",$0 ,"$43,586 ",$0 ,"$162,983 ",$0 
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",5,Outreach and Education Mini-grants,$0 ,$0 ,"$35,000 ",$0 ,"$35,000 ",$0 ,$0 ,$0 ,"$62,030 ",$0 ,"$97,030 ","$34,123 "
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",6,Grand Valley Watershed Plan Update,$0 ,$0 ,"$88,009 ",$0 ,"$88,009 ","$38,000 ","$19,444 ",$0 ,"$82,650 ",$0 ,"$228,103 ","$17,400 "
CO,2017,99818617,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,"$1,293,010 ",7,Data Analysis and Modeling Tools Using eRAMS,$0 ,$0 ,"$21,745 ",$0 ,"$21,745 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$21,745 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",1,ECCD - Mount Hope River Implementation Project - Perry Hill Estates,$0 ,$0 ,"$30,000 ",$0 ,"$30,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$30,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",2,"NCCD - Oakridge Dairy Water Quality Improvements, Phases 1 & 2, Ellington, CT  (See also:  15-01b NCCD & 16-01 NCCD)  ",$0 ,$0 ,"$5,500 ",$0 ,"$5,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$5,500 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",3,NWCD Implementation Project Bethel Dog Park and Bennett Memorial Park Stormwater BMPs  (see state project # 17-01/18-01/19-02a),$0 ,$0 ,"$30,000 ",$0 ,"$30,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$30,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",4,CRCCD Implementation Project - Deerfield Farm Nonpoint Source Improvements (see state projects 16-01/17-01/18-01/19-02),$0 ,$0 ,"$30,000 ",$0 ,"$30,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$30,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",5,ECCD NPS Management (Technical Assistance),$0 ,$0 ,"$20,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",6,NCCD NPS Management (Technical Assistance),$0 ,$0 ,"$20,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",7,NWCD NPS Management (Technical Assistance),$0 ,$0 ,"$20,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",8,CRCCD NPS Management (Technical Assistance),$0 ,$0 ,"$20,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",9,"NPS Outreach, Travel & Miscellaneous (DEEP) (PROJECT CANCELLED - FUNDS REPROGRAMMED)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",10,Anguilla Brook Trackdown and Watershed-Based Plan (ECCD),$0 ,$0 ,"$55,467 ",$0 ,"$55,467 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$55,467 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",11,Niantic River 4-Town Bio-Infiltration (ECCD) (See also 15-12),$0 ,$0 ,"$160,000 ",$0 ,"$160,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$160,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",12,Still River Watershed Pollution Trackdown Survey (HVA),$0 ,$0 ,"$81,000 ",$0 ,"$81,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$81,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",13,Lake Pocotopaug Stormwater Retrofits (Town of East Hampton) ,$0 ,$0 ,"$236,700 ",$0 ,"$236,700 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$236,700 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",14,DOT Park & Ride Tankerhoosen (NCCD) (PROJECT CANCELLED - REPROGRAMMED FUNDS),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",15,Norwalk River Stormwater Reduction Project at Middlebrook School Wilton (TU),$0 ,$0 ,"$89,999 ",$0 ,"$89,999 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$89,999 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",16,Still River Winsted WBP (FRWA) - CANCELLED (FUNDS TO BE REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",17,Lower Natchaug River Stormwater BMP's (ECCD),$0 ,$0 ,"$45,250 ",$0 ,"$45,250 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$45,250 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",18,Lake Hayward Infiltration Basin,$0 ,$0 ,"$16,500 ",$0 ,"$16,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$16,500 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",19,Little River Agricultural Waste Storage and Management (see state projects # 16-13/18-04/19-04),$0 ,$0 ,"$92,000 ",$0 ,"$92,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$92,000 ",$0 
CT,2017,178017,CONNECTICUT DEEP,"$1,004,689 ",20,Broad Brook Agricultural Waste Management Design (see state project 17-01 and 18-01b),$0 ,$0 ,"$52,273 ",$0 ,"$52,273 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$52,273 ",$0 
DC,2017,349617,DISTRICT OF COLUMBIA GOVT OF DBA DEPARTMENT OF ENE,"$1,004,000 ",1,Soil and Erosion Control Plan Review,$0 ,$0 ,"$150,878 ",$0 ,"$150,878 ",$0 ,"$158,280 ",$0 ,$0 ,$0 ,"$309,158 ",$0 
DC,2017,349617,DISTRICT OF COLUMBIA GOVT OF DBA DEPARTMENT OF ENE,"$1,004,000 ",2,Program Administration and Grant Management,$0 ,$0 ,"$84,614 ","$10,000 ","$94,614 ",$0 ,"$102,972 ",$0 ,$0 ,$0 ,"$197,586 ",$0 
DC,2017,349617,DISTRICT OF COLUMBIA GOVT OF DBA DEPARTMENT OF ENE,"$1,004,000 ",3,DC School-Based Nonpoint Source Pollution Prevention Program and Adult Outreach,$0 ,$0 ,"$80,904 ",$0 ,"$80,904 ",$0 ,"$84,168 ",$0 ,$0 ,$0 ,"$165,072 ",$0 
DC,2017,349617,DISTRICT OF COLUMBIA GOVT OF DBA DEPARTMENT OF ENE,"$1,004,000 ",4,DC Watershed LID Retrofit Program,$0 ,$0 ,"$187,604 ",$0 ,"$187,604 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$187,604 ",$0 
DC,2017,349617,DISTRICT OF COLUMBIA GOVT OF DBA DEPARTMENT OF ENE,"$1,004,000 ",5,DC Watershed Habitat Restoration,$0 ,$0 ,"$500,000 ",$0 ,"$500,000 ",$0 ,"$330,580 ",$0 ,$0 ,$0 ,"$830,580 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",1,NPS Administration,$0 ,$0 ,"$116,167 ",$0 ,"$116,167 ",$0 ,"$61,170 ",$0 ,$0 ,$0 ,"$177,337 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",2,NPS Program Management,$0 ,$0 ,"$315,862 ",$0 ,"$315,862 ",$0 ,"$171,796 ",$0 ,$0 ,$0 ,"$487,658 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",3,Sussex Conservation District Planners,$0 ,$0 ,"$198,900 ",$0 ,"$198,900 ",$0 ,"$132,600 ",$0 ,$0 ,$0 ,"$331,500 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",4,Kent Conservation District Planners,$0 ,$0 ,"$63,470 ",$0 ,"$63,470 ",$0 ,"$42,313 ",$0 ,$0 ,$0 ,"$105,783 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",5,Nutrient Management Relocation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,"$66,667 ",$0 ,$0 ,$0 ,"$166,667 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",6,Nutrient Management Coordinator,$0 ,$0 ,"$30,000 ",$0 ,"$30,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,"$50,000 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",7,CREP Program Coordinator,$0 ,$0 ,"$75,000 ",$0 ,"$75,000 ",$0 ,"$50,025 ",$0 ,$0 ,$0 ,"$125,025 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",8,Ag BMP Cost-Share,$0 ,$0 ,"$95,991 ",$0 ,"$95,991 ",$0 ,"$89,431 ",$0 ,$0 ,$0 ,"$185,422 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",9,Priority Watersheds,$0 ,$0 ,"$120,112 ",$0 ,"$120,112 ",$0 ,"$80,380 ",$0 ,$0 ,$0 ,"$200,492 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",10,Stream Restoration,$0 ,$0 ,"$58,000 ",$0 ,"$58,000 ",$0 ,"$38,686 ",$0 ,$0 ,$0 ,"$96,686 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",11,Ecological Restoration-Wetland and Channel Restoration,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",12,GRTS Tracking Coordination,$0 ,$0 ,$0 ,"$10,000 ","$10,000 ",$0 ,"$6,667 ",$0 ,$0 ,$0 ,"$16,667 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",13,Mid-Atlantic States Training Workshop,$0 ,$0 ,"$20,000 ",$0 ,"$20,000 ",$0 ,"$13,333 ",$0 ,$0 ,$0 ,"$33,333 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",14,Inland Bays Reforestation,$0 ,$0 ,"$29,999 ",$0 ,"$29,999 ",$0 ,"$21,792 ",$0 ,$0 ,$0 ,"$51,791 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",15,Streetscapes,$0 ,$0 ,"$10,000 ",$0 ,"$10,000 ",$0 ,"$34,195 ",$0 ,$0 ,$0 ,"$44,195 ",$0 
DE,2017,98312817,STATE OF DELAWARE DNREC,"$1,255,500 ",16,Shoreline Stabilization,$0 ,$0 ,"$22,000 ",$0 ,"$22,000 ",$0 ,"$14,677 ",$0 ,$0 ,$0 ,"$36,677 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",1,NPS/Watershed Management Program Administration,$0 ,$0 ,"$1,503,995 ",$0 ,"$1,503,995 ",$0 ,"$1,070,445 ",$0 ,$0 ,$0 ,"$2,574,440 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",3,Green Industries BMP Training for Professional Landscapers to Reduce Non-point Source Pollution,$0 ,$0 ,"$128,034 ",$0 ,"$128,034 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$128,034 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",4,Bioassessment Development and Quality Assurance,$0 ,$0 ,"$260,282 ",$0 ,"$260,282 ",$0 ,$0 ,"$129,256 ",$0 ,$0 ,"$389,538 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",5,Continued Expansion and Sustainability of The Florida-Friendly Landscaping Program to Protect Water Quality From Stormwater Runoff and Nonpoint Source Pollution,$0 ,$0 ,"$530,776 ",$0 ,"$530,776 ",$0 ,$0 ,$0 ,"$361,842 ",$0 ,"$892,618 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",6,"Willoughby Creek, Martin County",$0 ,$0 ,"$475,200 ",$0 ,"$475,200 ",$0 ,$0 ,$0 ,"$190,080 ",$0 ,"$665,280 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",7,"McCarty Ranch Water Farming, Port St. Lucie",$0 ,$0 ,"$425,103 ",$0 ,"$425,103 ",$0 ,$0 ,$0 ,"$615,574 ",$0 ,"$1,040,677 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",8,"Nalle Grade Stormwater, Lee County",$0 ,$0 ,"$500,000 ",$0 ,"$500,000 ",$0 ,$0 ,$0 ,"$1,955,000 ",$0 ,"$2,455,000 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",9,FDEP Education Project,$0 ,$0 ,"$1,092,179 ",$0 ,"$1,092,179 ",$0 ,$0 ,$0 ,"$951,941 ",$0 ,"$2,044,120 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",11,"Think About Personal Pollution (TAPP), City of Tallahassee",$0 ,$0 ,"$320,000 ",$0 ,"$320,000 ",$0 ,$0 ,$0 ,"$337,386 ",$0 ,"$657,386 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",13,Best Management Practices for Non-Proprietary Passive Nitrogen Reducing Onsite Sewage Treatment and Disposal Systems,$0 ,$0 ,"$72,000 ",$0 ,"$72,000 ",$0 ,$0 ,$0 ,"$48,006 ",$0 ,"$120,006 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",14,N CR 427 Area Septic Tank Removal,$0 ,$0 ,"$105,447 ",$0 ,"$105,447 ",$0 ,$0 ,$0 ,"$70,298 ",$0 ,"$175,745 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",15,East Longwood Phase 2,$0 ,$0 ,"$183,209 ",$0 ,"$183,209 ",$0 ,$0 ,$0 ,"$81,791 ",$0 ,"$265,000 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",16,Moss Property Rehydration,$0 ,$0 ,"$246,884 ",$0 ,"$246,884 ",$0 ,$0 ,$0 ,"$153,116 ",$0 ,"$400,000 ",$0 
FL,2017,99451517,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,"$6,324,800 ",17,"McCarty Ranch Water Farming, City of Port St. Lucie Area 3",$0 ,$0 ,"$481,691 ",$0 ,"$481,691 ",$0 ,$0 ,$0 ,"$535,480 ",$0 ,"$1,017,171 ",$0 
