State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,3,"Surface Water Quality Screening Assessment of Rivers, Reservoirs, and Tributary Embayments of the Black Warrior  and Cahaba River Basins and Water Quality Assessment of Alabama Reservoirs for Nutrient Criteria and Total Maximum Daily Loads","$186,977 ",$0 ,"$186,977 ",$0 ,"$373,954 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$373,954 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,4, Alabama Water Watch A Citizen Volunteer Water Quality Monitoring Program,"$140,000 ",$0 ,"$140,000 ",$0 ,"$280,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$280,000 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,5,Water Quality Coordinator and Education Outreach Specialist for the State Soil and Water Conservation Committee ,"$60,000 ",$0 ,"$60,000 ",$0 ,"$120,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$120,000 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,7,Development of an Ecological Data Analyses Tool for Nonpoint Source TMDL and Watershed -Based Management Plan Implementation Reporting,"$129,965 ",$0 ,"$129,965 ",$0 ,"$259,930 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$259,930 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,8,Administration and Management of the Alabama FY07 Clean Water Act Section 319 Nonpoint Source Incremental Grant,$0 ,"$266,661 ","$266,661 ",$0 ,"$533,322 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$533,322 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,11,Erosion and Sediment Control on Construction Sites in Urban Areas in AL,"$45,000 ",$0 ,"$45,000 ",$0 ,"$90,000 ",$0 ,$0 ,$0 ,$0 ,"$106,864 ","$196,864 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,12,NPS Management Program Flexibility for Emerging Issues,"$18,125 ",$0 ,"$18,125 ",$0 ,"$36,250 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$36,250 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,13,The Alabama Clean Water Partnership Program,$0 ,"$287,760 ","$287,760 ",$0 ,"$575,520 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$575,520 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,14,Wolf Creek Watershed Project,$0 ,"$315,608 ","$315,608 ",$0 ,"$631,216 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$631,216 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,15,Buxahatchee Creek Watershed Restoration Project,$0 ,"$358,685 ","$358,685 ",$0 ,"$717,370 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$717,370 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,16,Demo of Poultry House Management Tech and Tech to Improve Litter Conditions,"$39,470 ",$0 ,"$39,470 ",$0 ,"$78,940 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$78,940 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,17,IBI as a Statewide Biomonitoring Tool for Alabama,$0 ,"$120,000 ","$120,000 ",$0 ,"$240,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$240,000 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,18,Little Shades Creek Restoration Project,$0 ,"$385,936 ","$385,936 ",$0 ,"$771,872 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$771,872 ",$0 
AL,2007,99469907,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,19,Town Creek Watershed Restoration Project,$0 ,"$229,650 ","$229,650 ",$0 ,"$459,300 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$459,300 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,1,Utilizing Water Treatment Residuals to Reduce Phosphorus Runoff from Biosolids,$0 ,"$167,412 ","$167,412 ",$0 ,"$334,824 ",$0 ,$0 ,$0 ,"$146,898 ",$0 ,"$481,722 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,2,State Core Program,"$966,386 ","$1,076,204 ","$2,042,590 ",$0 ,"$4,085,180 ",$0 ,$0 ,$0 ,"$856,248 ",$0 ,"$4,941,428 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,3,Demonstration of a new ditch lining technology for controlling gully erosion associated with road ditches,$0 ,"$57,375 ","$57,375 ",$0 ,"$114,750 ",$0 ,$0 ,$0 ,"$49,200 ",$0 ,"$163,950 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,4,West Fork White River - Stream Restoration Project,$0 ,"$231,524 ","$231,524 ",$0 ,"$463,048 ",$0 ,$0 ,$0 ,"$246,318 ",$0 ,"$709,366 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,5,"Implementing Best Management Practices in the West Fork of the White River (WFWR), Washington County, Arkansas",$0 ,"$52,208 ","$52,208 ",$0 ,"$104,416 ",$0 ,$0 ,$0 ,"$49,915 ",$0 ,"$154,331 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,6,"Implementation of Low Impact Development Best Management Practices to Remediate Sediment from Urban Development in Fayetteville, AR",$0 ,"$464,000 ","$464,000 ",$0 ,"$928,000 ",$0 ,$0 ,$0 ,"$1,207,000 ",$0 ,"$2,135,000 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,7,Streambank Protection and Stabilization,"$200,000 ",$0 ,"$200,000 ",$0 ,"$400,000 ",$0 ,$0 ,$0 ,"$150,877 ",$0 ,"$550,877 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,8,Sager Creek Urban Stream Restoration,$0 ,"$199,240 ","$199,240 ",$0 ,"$398,480 ",$0 ,$0 ,$0 ,"$150,327 ",$0 ,"$548,807 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,9,Strawberry River Subwatersheds Monitoring,$0 ,"$80,945 ","$80,945 ",$0 ,"$161,890 ",$0 ,$0 ,$0 ,"$61,063 ",$0 ,"$222,953 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,10,Jefferson County Erosion Control Project,"$62,289 ",$0 ,"$62,289 ",$0 ,"$124,578 ",$0 ,$0 ,$0 ,"$59,275 ",$0 ,"$183,853 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,11,Larkin Creek BMP Implementation Design Plan,$0 ,"$39,342 ","$39,342 ",$0 ,"$78,684 ",$0 ,$0 ,$0 ,"$3,600 ",$0 ,"$82,284 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,12,Pipe Drop Monitoring,"$34,750 ",$0 ,"$34,750 ",$0 ,"$69,500 ",$0 ,$0 ,$0 ,"$38,570 ",$0 ,"$108,070 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,13,Illinois River Watershed Management Plan,$0 ,"$150,000 ","$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$150,000 ",$0 ,"$450,000 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,14,Poinsett County Erosion Control Project- Phase II,"$87,500 ",$0 ,"$87,500 ",$0 ,"$175,000 ",$0 ,$0 ,$0 ,"$87,500 ",$0 ,"$262,500 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,15,Desha County Erosion Control- Phase II,"$282,500 ",$0 ,"$282,500 ",$0 ,"$565,000 ",$0 ,$0 ,$0 ,"$282,500 ",$0 ,"$847,500 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,16,A Rain Garden Demonstration and Outreach,"$15,000 ",$0 ,"$15,000 ",$0 ,"$30,000 ",$0 ,$0 ,$0 ,"$11,250 ",$0 ,"$41,250 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,17,Reprinting of the Low Impact Development,"$10,000 ",$0 ,"$10,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,18,Logan County Litter Spreader Project,"$9,125 ",$0 ,"$9,125 ",$0 ,"$18,250 ",$0 ,$0 ,$0 ,"$9,125 ",$0 ,"$27,375 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,19,West Fork White River--Stream Restoration Repair,$0 ,"$19,950 ","$19,950 ",$0 ,"$39,900 ",$0 ,$0 ,$0 ,"$15,055 ",$0 ,"$54,955 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,20,"Annual NPS Management Plan Meeting, Project review meeting and arkansaswater.org update","$21,700 ",$0 ,"$21,700 ",$0 ,"$43,400 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$43,400 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,21,Lee Creek and Frog Bayou Watershed Management Planning – Phase I,"$81,407 ",$0 ,"$81,407 ",$0 ,"$162,814 ",$0 ,$0 ,$0 ,"$34,622 ",$0 ,"$197,436 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,22,Montgomery County Equipment Project,"$7,100 ",$0 ,"$7,100 ",$0 ,"$14,200 ",$0 ,$0 ,$0 ,"$7,100 ",$0 ,"$21,300 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,23,Watershed Group Capacity Building,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 ,$0 ,$0 ,"$20,000 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,24,Data management and preparation of Water Quality Data for importing into WQX database,$0 ,"$29,894 ","$29,894 ",$0 ,"$59,788 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$59,788 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,25,L'Anguille River Monitoring Equipment,$0 ,"$13,135 ","$13,135 ",$0 ,"$26,270 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$26,270 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,26,Beaver Lake Watershed Protection Strategy Improvement,$0 ,"$19,918 ","$19,918 ",$0 ,"$39,836 ",$0 ,$0 ,$0 ,"$3,004 ",$0 ,"$42,840 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,27,AACD Collaborative Rain Gauge Network ,"$27,000 ",$0 ,"$27,000 ",$0 ,"$54,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$54,000 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,28,Lawrence County No-Till Drill,"$19,000 ",$0 ,"$19,000 ",$0 ,"$38,000 ",$0 ,$0 ,$0 ,"$19,000 ",$0 ,"$57,000 ",$0 
AR,2007,99610315,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,29,Yell County Litter Spreader,"$8,483 ",$0 ,"$8,483 ",$0 ,"$16,966 ",$0 ,$0 ,$0 ,"$8,483 ",$0 ,"$25,449 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,1,White Mountain Apache Tribe's Water Quality Improvement Grant,"$119,753 ",$0 ,"$119,753 ",$0 ,"$239,506 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$239,506 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,2,Ash Creek Watershed Improvement Project,"$31,955 ",$0 ,"$31,955 ",$0 ,"$63,910 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$63,910 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,3,National Nonpoint Source Education of Municipal Officers Model (NEMO),"$311,110 ",$0 ,"$311,110 ",$0 ,"$622,220 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$622,220 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,4,Creating a Neighborhood Model to Address Urban Stormwater Pollutants,"$68,818 ",$0 ,"$68,818 ",$0 ,"$137,636 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$137,636 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,6,The Gila River Box Conservation Area Livestock Deterrent Fence,$0 ,$176 ,$176 ,$0 ,$352 ,$0 ,$0 ,$0 ,$0 ,$0 ,$352 ,$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,7,Oak Creek Canyon Water Quality Improvement Project ,$0 ,"$25,777 ","$25,777 ",$0 ,"$51,554 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$51,554 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,8,Gila Valley Best Management Practices on Crop Land,$0 ,"$6,105 ","$6,105 ",$0 ,"$12,210 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$12,210 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,9,From Education to Action in the Granite Creek Watershed,$0 ,"$23,736 ","$23,736 ",$0 ,"$47,472 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$47,472 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,16,E. coli Reduction on the San Francisco River Through Alternative Livestock Water on Kaler Ranch,$0 ,"$13,250 ","$13,250 ",$0 ,"$26,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$26,500 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,17,Sediment Reduction from Runoff Using Best Management Practices,$0 ,"$10,000 ","$10,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,18,Wenima Wildlife Area Stream Restoration,$0 ,$500 ,$500 ,$0 ,"$1,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,000 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,28,Community Stewardship Model for Green Streets,"$5,355 ",$0 ,"$5,355 ",$0 ,"$10,710 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$10,710 ",$0 
AZ,2007,96998407,AZ DEPT OF ENV QUALITY,$0 ,29,The Upper Gila Watershed Steward Project,$0 ,"$9,132 ","$9,132 ",$0 ,"$18,264 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$18,264 ",$0 
CA,2007,903907,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,16,I - Scott River Road Sediment Source Reduction: Lower Scott - 9126,$0 ,"$251,250 ","$251,250 ",$0 ,"$502,500 ",$0 ,$0 ,$0 ,$0 ,"$101,772 ","$604,272 ",$0 
CA,2007,903907,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,17,I - Fish Rock Road Sediment Reduction Project - 9113,$0 ,"$787,552 ","$787,552 ",$0 ,"$1,575,104 ",$0 ,$0 ,$0 ,$0 ,"$577,484 ","$2,152,588 ",$0 
CA,2007,903907,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,18,I - Navarro River Watershed Sediment Reduction Project - 9206,$0 ,"$946,075 ","$946,075 ",$0 ,"$1,892,150 ",$0 ,$0 ,$0 ,$0 ,"$723,688 ","$2,615,838 ",$0 
CA,2007,903907,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,19,I - Salmon River Road Restoration Phase 3 - North Fork - 8968,$0 ,"$315,000 ","$315,000 ",$0 ,"$630,000 ",$0 ,$0 ,$0 ,$0 ,"$170,617 ","$800,617 ",$0 
CT,2007,100101,Place Holder,,1,ppg,"$527,923 ","$272,077 ","$800,000 ",$0 ,"$1,600,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,600,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,1,AFO/CAFO Series,$0 ,"$70,000 ","$70,000 ",$0 ,"$140,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$140,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,2,NEMO,"$50,000 ","$20,000 ","$70,000 ",$0 ,"$140,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$140,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,3,Project SEARCH,"$40,000 ",$0 ,"$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,4,CT Conservation Districts NPS Management/ Watershed Protection ,"$105,000 ","$55,000 ","$160,000 ",$0 ,"$320,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$320,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,5,CT DPH Soils Training Workshop,"$30,000 ",$0 ,"$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,6,Watershed Assistance Small Grants Program,"$15,000 ","$15,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,7,Horse Environmental BMP and Technical Services Provider Framework ,$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,8,NPS Outreach/Misc. ,"$1,000 ",$0 ,"$1,000 ",$0 ,"$2,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$2,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,9,DEP Watershed Base Planning Efforts ,"$112,500 ","$112,500 ","$225,000 ",$0 ,"$450,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$450,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,10,Integrated Pest Management and Nutrient Management Demonstration  ,$0 ,"$70,000 ","$70,000 ",$0 ,"$140,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$140,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,11,Dairy Manure Composting (ECRCD) ,$0 ,"$144,796 ","$144,796 ",$0 ,"$289,592 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$289,592 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,12,Goose Management Project,$0 ,"$42,786 ","$42,786 ",$0 ,"$85,572 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$85,572 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,13,Thames River Basin Partnership (TRBP) Coordinator (ECCD),"$5,000 ","$18,000 ","$23,000 ",$0 ,"$46,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$46,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,14,Gant Plaza Green Roof Project ,$0 ,"$50,000 ","$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,15,Nitrogen Fertilizer Reductions on Coastal lawns Through Training and Education ,"$25,000 ","$25,000 ","$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
CT,2007,178007,CONNECTICUT D.E.P.,$0 ,16,Spaulding Pond Water Quality Improvement (ECCD),"$5,000 ","$30,000 ","$35,000 ",$0 ,"$70,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$70,000 ",$0 
