State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,3,Water Quality Monitoring in the Upper Illinois River Watershed and Upper White River Basin,$0 ,$0 ,"$449,001 ",$0 ,"$449,001 ",$0 ,$0 ,$0 ,"$337,071 ",$0 ,"$786,072 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,4,Lake Atalanta Sediment Reduction and LID Demonstration Project,$0 ,$0 ,"$160,700 ",$0 ,"$160,700 ",$0 ,$0 ,$0 ,"$140,000 ",$0 ,"$300,700 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,5,Boone County Beaver Reservoir Watershed Project,$0 ,$0 ,"$89,836 ",$0 ,"$89,836 ",$0 ,$0 ,$0 ,"$96,958 ",$0 ,"$186,794 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,6,Cross County-L’Anguille River Watershed Water Quality Project,$0 ,$0 ,"$98,000 ",$0 ,"$98,000 ",$0 ,$0 ,$0 ,"$112,500 ",$0 ,"$210,500 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,7,Implementing Green Infrastructure Elements for Enhanced Water Quality In the Illinois River Watershed,$0 ,$0 ,"$213,287 ",$0 ,"$213,287 ",$0 ,$0 ,$0 ,"$160,772 ",$0 ,"$374,059 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,8,Connecting NPS Management to Receiving Streams through BMP Education and Demonstration,$0 ,$0 ,"$248,467 ",$0 ,"$248,467 ",$0 ,$0 ,$0 ,"$187,440 ",$0 ,"$435,907 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,9,Cover Crop Education and Demonstration Project for the Bayou Bartholomew Watershed ,$0 ,$0 ,"$106,793 ",$0 ,"$106,793 ",$0 ,$0 ,$0 ,"$80,726 ",$0 ,"$187,519 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,10,Strawberry River Sub Watershed Project,$0 ,$0 ,"$182,717 ",$0 ,"$182,717 ",$0 ,$0 ,$0 ,"$251,420 ",$0 ,"$434,137 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,11,Arkansas Silvicultural Non-point Source (NPS) Project,$0 ,$0 ,"$96,894 ",$0 ,"$96,894 ",$0 ,$0 ,$0 ,"$81,568 ",$0 ,"$178,462 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,12,2015-2017 Ongoing Support for Arkansas NPS Pollution Management Plan,$0 ,$0 ,"$109,111 ",$0 ,"$109,111 ",$0 ,$0 ,$0 ,"$82,304 ",$0 ,"$191,415 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,13,Supplemental Cost Share Program,$0 ,$0 ,"$146,806 ",$0 ,"$146,806 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$146,806 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,14,2019 Nonpoint Source Management Planning and Project Review Meeting,$0 ,$0 ,"$9,212 ",$0 ,"$9,212 ",$0 ,$0 ,$0 ,"$2,560 ",$0 ,"$11,772 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,15,Water Quality Monitoring for the Upper Saline River,$0 ,$0 ,"$86,370 ",$0 ,"$86,370 ",$0 ,$0 ,$0 ,"$45,913 ",$0 ,"$132,283 ",$0 
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,16,Bayou Meto SWAT Modeling,$0 ,$0 ,"$15,813 ",$0 ,"$15,813 ",$0 ,$0 ,$0 ,$0 ,"$83,187 ","$99,000 ",$0 
AZ,2015,97923816,NAVAJO NATION,"$450,000 ",1,Ojo Encino Chapter Nonpoint Source Sediment Pollution Reduction to Range Management Unit 18 within the Upper Torreon Wash and the Arroyo Chico Sub-basin Watershed Based Plan,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,1,Running N Bar Erosion Control ,$0 ,$0 ,"$2,625 ",$0 ,"$2,625 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$2,625 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,2,Horseshoe Draw - E. coli Reduction to the San Pedro,$0 ,$0 ,"$330,920 ",$0 ,"$330,920 ",$0 ,$0 ,$0 ,"$85,226 ",$0 ,"$416,146 ","$699,560 "
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,3,San Francisco and Blue Rivers E. coli Reduction ,$0 ,$0 ,"$109,462 ",$0 ,"$109,462 ",$0 ,$0 ,$0 ,"$83,487 ",$0 ,"$192,949 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,4,Slaughterhouse Gulch Channel Restoration ,$0 ,$0 ,"$5,339 ",$0 ,"$5,339 ",$0 ,$0 ,$0 ,"$3,564 ",$0 ,"$8,903 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,5,Sheet Erosion and E. coli Mitigation at Sands Ranch,$0 ,$0 ,"$132,250 ",$0 ,"$132,250 ",$0 ,$0 ,$0 ,"$46,480 ",$0 ,"$178,730 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,6,Oak Creek Erosion Control Project - Schnebly Hill Road ,$0 ,$0 ,"$50,000 ",$0 ,"$50,000 ",$0 ,$0 ,$0 ,"$133,190 ",$0 ,"$183,190 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,7,Babocomari Sediment Reduction and Riparian Restoration,$0 ,$0 ,"$126,337 ",$0 ,"$126,337 ",$0 ,$0 ,$0 ,"$98,291 ",$0 ,"$224,628 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,9,KOUI- Poland Walker Tunnel Remediation,$0 ,$0 ,"$6,043 ",$0 ,"$6,043 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$6,043 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,10,KOUI- Storm Cloud Mine Remediation,$0 ,$0 ,"$29,930 ",$0 ,"$29,930 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$29,930 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,13,Carroll Canyon Erosion Control to Protect Oak Creek ,$0 ,$0 ,"$2,597 ",$0 ,"$2,597 ",$0 ,$0 ,$0 ,$350 ,$0 ,"$2,947 ",$0 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,$0 ,14,Santa Margarita and BANWR Brush Management ,$0 ,$0 ,"$104,814 ",$0 ,"$104,814 ",$0 ,$0 ,$0 ,"$69,876 ",$0 ,"$174,690 ",$0 
AZ,2015,99991016,HUALAPAI TRIBE,"$722,393 ",1,"A Reduction of Sediment and Fecal Coliform Inputs to the Gila River Watershed, Hualapai Indian Reservation, Arizona ",$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$7,274 ",$0 ,"$107,274 ",$0 
AZ,2015,99T31116,GILA RIVER INDIAN COMMUNITY,"$243,700 ",1,FY 2017 CWA Section 319-Tribal NPS Grant Proposal,$0 ,$0 ,"$93,700 ",$0 ,"$93,700 ",$0 ,$0 ,$0 ,"$4,932 ",$0 ,"$98,632 ",$0 
CA,2015,00T47016,SANTA YNEZ BAND OF MISSION INDIANS,$0 ,1,Zanja de Cota Creek Cleanup and Protection Project,$0 ,$0 ,"$97,552 ",$0 ,"$97,552 ",$0 ,$0 ,$0 ,"$5,134 ",$0 ,"$102,686 ",$0 
CA,2015,97907916,YUROK TRIBE,"$247,315 ",1,Yurok tribe harmful bacteria reduction project,$0 ,$0 ,"$97,315 ",$0 ,"$97,315 ",$0 ,$0 ,$0 ,"$4,866 ",$0 ,"$102,181 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,2,I - Bogus Watershed Riparian Protection Project - 28140,$0 ,$0 ,"$421,659 ",$0 ,"$421,659 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$421,659 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,3,P/A - Elk River Stewardship Program - 28160,$0 ,$0 ,"$251,346 ",$0 ,"$251,346 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$251,346 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,4,I - Conserving Our Watersheds Phase V: Planning Assistance to Timely Implementation - 28170,$0 ,$0 ,"$600,000 ",$0 ,"$600,000 ",$0 ,$0 ,$0 ,$0 ,"$200,000 ","$800,000 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,5,I - Reducing Road-related Sediment Delivery via LandSmart On-the-Ground -28159,$0 ,$0 ,"$552,800 ",$0 ,"$552,800 ",$0 ,$0 ,$0 ,$0 ,"$185,000 ","$737,800 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,6,P/A - Bale Slough/Bear Creek Sediment Reduction and Habitat Enhancement Planning - 28153,$0 ,$0 ,"$170,280 ",$0 ,"$170,280 ",$0 ,$0 ,$0 ,$0 ,"$59,800 ","$230,080 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,7,Canceled - P/A - Guadalupe River Watershed Mercury Remediation: Upper Jacques Gulch Restoration Design - 28196,$0 ,$0 ,"$174,984 ",$0 ,"$174,984 ",$0 ,$0 ,$0 ,$0 ,"$125,000 ","$299,984 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,8,I - Lagunitas Creek Floodplain Restoration Project - 28149,$0 ,$0 ,"$444,670 ",$0 ,"$444,670 ",$0 ,$0 ,$0 ,$0 ,"$186,640 ","$631,310 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,9,I - Pajaro Watershed Livestock and Land Program - 28163,$0 ,$0 ,"$398,718 ",$0 ,"$398,718 ",$0 ,$0 ,$0 ,$0 ,"$133,200 ","$531,918 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,10,P/A - Oso Flaco Lake Planning and Assessment -28168,$0 ,$0 ,"$161,400 ",$0 ,"$161,400 ",$0 ,$0 ,$0 ,$0 ,"$54,400 ","$215,800 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,11,P/A - Developing Nutrient Mgt Plans and Prioritizing MM and MP at Equestrian Facilities in Ventura River Watershed - 28175,$0 ,$0 ,"$147,000 ",$0 ,"$147,000 ",$0 ,$0 ,$0 ,$0 ,"$73,000 ","$220,000 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,12,P/A - Study of water quality impairments attributable to Onsite Wastewater Treatment Systmes (OWTS) in the Ventura River Watershed - 28100,$0 ,$0 ,"$175,000 ",$0 ,"$175,000 ",$0 ,$0 ,$0 ,$0 ,"$67,465 ","$242,465 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,13,"I - Implementation of Agricultural BMPs in Alfalfa, Almonds , Cotton that aid in restoration of the San Joaquin River watershed - 28130",$0 ,$0 ,"$697,788 ",$0 ,"$677,300 ",$0 ,$0 ,$0 ,$0 ,"$265,080 ","$942,380 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,14,CA Match - Yurok Tribe Land Acquisition - CWSRF C-06-5348110 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,467,883 ",$0 ,$0 ,$0 ,"$2,467,883 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,15,CA Match - Salinas Valley Irrigation and Nutrient Mgt Program - 14999,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,250,000 ",$0 ,$0 ,$0 ,"$1,250,000 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,16,CA Match - Implementation of Irrigation and Nutrient Mgt Project in Lower Pajaro WS - XXXXX,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$500,000 ",$0 ,$0 ,$0 ,"$500,000 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,17,"CA Match - Central Coast Irrigation and Nutrient Mgt Program, Santa Maria - XXXXX",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,250,000 ",$0 ,$0 ,$0 ,"$1,250,000 ",$0 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,$0 ,18,P/A - Elk River Stewardship Program,$0 ,$0 ,"$266,709 ",$0 ,"$266,709 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$266,709 ",$0 
CA,2015,97959316,BISHOP INDIAN TRIBAL COUNCIL,$0 ,1,FY 2016 CWA 319 Competitive Grant,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
CA,2015,97959316,BISHOP INDIAN TRIBAL COUNCIL,$0 ,2,CWA 319 Nonpoint Source Competitive Grant,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,$0 ,1,Watershed-Based Planning and Implementation of a Watershed Project to Restore NPS Impaired Waters Housing Lakeside Riparian Shoreline on the Chemehuevi Indian Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,$0 ,2,Watershed-Based Planning and Implementation of a Watershed Project to Restore NPS Impaired Waters for Cottonwood Wash on the Chemehuevi Indian Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,$0 ,3,Revegetation Project to Restore NPS Impaired Waters for the South Clear Bay Wash on the Chemehuevi Indian Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,$0 ,4,Chemehuevi Indian Tribe Revegetation Project to Restore NPS Impaired Waters for Sub-Division in Lake Havasu on the Chemehuevi Indian Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CA,2015,99T27816,REDWOOD VALLEY LITTLE RIVER BAND OF POMO INDIANS,$0 ,1,FY19: Redwood Valley Storm-proofing and Sediment Reduction for the Little Bird Creek Watershed,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$10,396 ",$0 ,"$110,396 ",$0 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,"$499,274 ",1,"Implementation of a Watershed Project to Solve Nonpoint Source Impairments at Bee Spring, Bear Springs, and Soldier Creek on the Fort Bidwell Reservation",$0 ,$0 ,"$99,733 ",$0 ,"$99,733 ",$0 ,$0 ,$0 ,"$11,733 ",$0 ,"$111,466 ",$0 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,"$499,274 ",2,Implementation of a Watershed Project to Solve Nonpoint Source Impairments at Soldier Springs and Pah-doo-ah Lake on the Fort Bidwell Reservation,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,830 ",$0 ,"$111,830 ",$0 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,"$499,274 ",3,"Implementation of a Watershed Project to Restore Nonpoint Source Impairment at a Hot Springs, Venning Creek Stream Banks, and a Wetland Marsh on the Fort Bidwell Reservation",$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,"$499,274 ",4,"Development of a Watershed-Based Plan and Implementation of a Watershed Project to Restore Nonpoint Source Impairment at Hot Springs, Soldier Creek Stream Banks, and a Wetland Marsh on the Fort Bidwell Reservation",$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,111 ",$0 ,"$111,111 ",$0 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,"$499,274 ",5,FY19: Fort Bidwell Implementation of a Watershed Project to Solve Nonpoint Source Impairments at Twin Lakes and Its Riparian Wetland Marsh on the Fort Bidwell Reservation,$0 ,$0 ,"$99,541 ",$0 ,"$99,541 ",$0 ,$0 ,$0 ,"$11,254 ",$0 ,"$110,795 ",$0 
CA,2015,99T37001,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,$0 ,1,"NPS Watershed Project for Three Stream Bank/Riparian Restorations Along Cahto Creek, a Salmon Fishery, within the Laytonville Rancheria",$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,1,NPS Water Quality Improvements in the Rifle Creek Subwatershed - Phase 1,$0 ,$0 ,"$25,000 ",$0 ,"$25,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$25,000 ","$20,520 "
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,2,Indirect Cost,$0 ,$0 ,"$22,862 ",$0 ,"$22,862 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$22,862 ",$0 
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,3,Outreach and Education Mini-grants,$0 ,$0 ,"$38,560 ",$0 ,"$38,560 ",$0 ,$0 ,$0 ,"$64,614 ",$0 ,"$103,174 ",$0 
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,4,Program Outreach and Education,$0 ,$0 ,"$173,189 ",$0 ,"$173,189 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$173,189 ","$115,459 "
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,5,Mine-related TMDL Implementation Projects,$0 ,$0 ,"$59,191 ",$0 ,"$59,191 ",$0 ,"$86,535 ",$0 ,$0 ,$0 ,"$145,726 ",$0 
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,6,NPS Pollution Reduction in Lower Bear Creek,$0 ,$0 ,"$71,588 ",$0 ,"$71,588 ",$0 ,$0 ,$0 ,"$12,828 ",$0 ,"$84,416 ","$105,037 "
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,7,Illinois Gulch Restoration Project,$0 ,$0 ,"$139,000 ",$0 ,"$139,000 ",$0 ,"$25,000 ",$0 ,"$67,667 ",$0 ,"$231,667 ",$0 
