State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,5,Outreach Mini-Grant,"$25,000 ",$0 ,"$25,000 ",$0 ,"$50,000 ",$0 ,$0 ,$0 ,"$18,734 ",$0 ,"$68,734 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,7,Colorado Watershed Assembly Support,"$120,000 ",$0 ,"$120,000 ",$0 ,"$240,000 ",$0 ,$0 ,$0 ,"$80,000 ",$0 ,"$320,000 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,8,Aspen Stormwater Management,"$150,000 ",$0 ,"$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$169,220 ",$0 ,"$469,220 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,9,Snake River TMDL Development,$0 ,"$40,500 ","$40,500 ",$0 ,"$81,000 ",$0 ,$0 ,$0 ,"$27,000 ",$0 ,"$108,000 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,10,Lefthand Watershed Streambed Sediment Toxicity,"$50,000 ",$0 ,"$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$33,300 ",$0 ,"$133,300 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,11,Coyote Gulch Restoration Project,$0 ,"$200,000 ","$200,000 ",$0 ,"$400,000 ",$0 ,$0 ,$0 ,"$358,000 ",$0 ,"$758,000 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,12,Nelson Tunnel and Amethyst Pile BMPs,$0 ,"$197,723 ","$197,723 ",$0 ,"$395,446 ",$0 ,$0 ,$0 ,"$287,468 ",$0 ,"$682,914 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,13,Rio Grande Watershed Restoration Strategic Plan,"$25,000 ",$0 ,"$25,000 ",$0 ,"$50,000 ",$0 ,$0 ,$0 ,"$27,600 ",$0 ,"$77,600 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,14,Culebra Watershed Plan,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,15,Anglo-Saxon/Porcupine Assessment and Characterization,$0 ,"$14,023 ","$14,023 ",$0 ,"$28,046 ",$0 ,$0 ,$0 ,"$9,348 ",$0 ,"$37,394 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,16,Coal Creek Watershed Water Quality Monitoring,$0 ,"$45,693 ","$45,693 ",$0 ,"$91,386 ",$0 ,$0 ,$0 ,"$35,340 ",$0 ,"$126,726 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,17,BMW Watershed Plan - Phase II,$0 ,"$301,900 ","$301,900 ",$0 ,"$603,800 ",$0 ,$0 ,$0 ,"$1,286,604 ",$0 ,"$1,890,404 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,20,BMP Implementation Program CCA,"$16,601 ",$0 ,"$16,601 ",$0 ,"$33,202 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$33,202 ",$0 
CO,2005,99818605,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,25,Nonpoint Source Newsletter Continuation,"$29,500 ",$0 ,"$29,500 ",$0 ,"$59,000 ",$0 ,$0 ,$0 ,"$19,670 ",$0 ,"$78,670 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,1,AFO/CAFO Projects,"$6,000 ","$100,000 ","$106,000 ",$0 ,"$212,000 ",$0 ,$0 ,$0 ,"$70,667 ",$0 ,"$282,667 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,2,Lake Association Capacity Building Small Grants Program,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,"$13,333 ",$0 ,"$53,333 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,3,Nemo - Decision Support Tools to Protect Water Quality,"$50,000 ","$20,000 ","$70,000 ",$0 ,"$140,000 ",$0 ,$0 ,$0 ,"$46,667 ",$0 ,"$186,667 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,4,Reduced Pesticide/Nutrient Loading -- Thames,$0 ,"$75,000 ","$75,000 ",$0 ,"$150,000 ",$0 ,$0 ,$0 ,"$50,000 ",$0 ,"$200,000 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,5,Project SEARCH,"$45,000 ",$0 ,"$45,000 ",$0 ,"$90,000 ",$0 ,"$30,000 ",$0 ,$0 ,$0 ,"$120,000 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,6,Statewide Probabilistic W/Q Survey of CT Lakes Phase 3,"$90,200 ",$0 ,"$90,200 ",$0 ,"$180,400 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$180,400 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,7,NPS Outreach,"$1,000 ",$0 ,"$1,000 ",$0 ,"$2,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$2,000 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,8,NPS W/S Mgmt Support ,"$50,000 ","$100,000 ","$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$100,000 ",$0 ,"$400,000 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,9,TMDL Monitoring Support,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,"$13,333 ",$0 ,"$53,333 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,10,Coastal TMDL Monitoring – Saugatuck River ,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$40,000 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,11,Water Quality Monitoring Byram River,"$10,000 ",$0 ,"$10,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,"$6,667 ",$0 ,"$26,667 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,12,Alternative Technologies Using Ag Manures Phase 2,$0 ,"$118,867 ","$118,867 ",$0 ,"$237,734 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$237,734 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,13,Mt. Hope River Riparian & Stream Habitat Restoration Ph 2,$0 ,"$32,000 ","$32,000 ",$0 ,"$64,000 ",$0 ,$0 ,$0 ,"$21,333 ",$0 ,"$85,333 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,14,Thames River Partnership (TRBP) Coordinator,"$5,664 ","$20,000 ","$25,664 ",$0 ,"$51,328 ",$0 ,$0 ,"$17,109 ",$0 ,$0 ,"$68,437 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,15,Little River (Quinebaug) Sub-watershed WS Mgmt. Plan Phase 2 ,$0 ,"$60,000 ","$60,000 ",$0 ,"$120,000 ",$0 ,$0 ,$0 ,"$40,000 ",$0 ,"$160,000 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,16,"French River, Thompson CT, Riparian Buffer",$0 ,"$40,230 ","$40,230 ",$0 ,"$80,460 ",$0 ,$0 ,$0 ,"$26,820 ",$0 ,"$107,280 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,17,Thames Project Series,"$103,578 ",$0 ,"$103,578 ",$0 ,"$207,156 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$207,156 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,18,Jordan Cove National Monitoring Project,"$50,000 ","$50,000 ","$100,000 ",$0 ,"$200,000 ",$0 ,$0 ,$0 ,"$66,667 ",$0 ,"$266,667 ",$0 
CT,2005,178005,CONNECTICUT D.E.P.,$0 ,19,Statewide Watershed-Based Planning (Coginchaug),"$73,154 ","$73,154 ","$146,308 ",$0 ,"$292,616 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$292,616 ",$0 
DC,2005,349605,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,1,Program Management,"$159,866 ",$0 ,"$159,866 ",$0 ,"$319,732 ",$0 ,"$107,414 ",$0 ,$0 ,$0 ,"$427,146 ",$0 
DC,2005,349605,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,2,IMPLEMENTATION OF AN URBAN NPS SOIL AND WATER CONSERVATION,"$206,194 ",$0 ,"$206,194 ",$0 ,"$412,388 ",$0 ,"$56,143 ",$0 ,$0 ,$0 ,"$468,531 ",$0 
DC,2005,349605,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,3,DC Watersheds Restoration Initative,"$156,924 ",$0 ,"$156,924 ",$0 ,"$313,848 ",$0 ,"$254,643 ",$0 ,$0 ,$0 ,"$568,491 ",$0 
DC,2005,349605,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,4,DC Nonpoint Source Pollution Prevention Program,"$104,317 ",$0 ,"$104,317 ",$0 ,"$208,634 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$208,634 ",$0 
DC,2005,349605,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,5,Watershed LID Retrofit Program,$0 ,"$625,301 ","$625,301 ",$0 ,"$1,250,602 ",$0 ,"$416,866 ",$0 ,$0 ,$0 ,"$1,667,468 ",$0 
DE,2005,98312805,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,1,Administration,"$320,230 ",$0 ,"$320,230 ",$0 ,"$640,460 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$640,460 ",$0 
DE,2005,98312805,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,2,Implementation of Little Assawoman Bay Strategic Watershed Plan,$0 ,"$50,000 ","$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
DE,2005,98312805,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,3,"Hockessin Village, Phase 2 of Watershed Restoration Plan","$38,000 ",$0 ,"$38,000 ",$0 ,"$76,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$76,000 ",$0 
