State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,2,TUSCUMBIA-FT. PAYNE AQUIFER PROTECTION,"$236,397 ",$0 ,"$236,397 ",$0 ,"$472,794 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$472,794 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,3,POULTRY SELF ASSIST TRAINING PROGRAM,"$75,123 ",$0 ,"$75,123 ",$0 ,"$150,246 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$150,246 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,4,ALTERNATIVE ONSITE SEWAGE DISPOSAL SYST (WRAS),"$106,806 ",$0 ,"$106,806 ",$0 ,"$213,612 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$213,612 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,5,NPS COORDINATORS,"$82,000 ",$0 ,"$82,000 ",$0 ,"$164,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$164,000 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,6,NPS EDUCATION COORDINATOR AND PROJECTS,"$65,000 ",$0 ,"$65,000 ",$0 ,"$130,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$130,000 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,7,VOLUNTEER MONITORING STATE COORDINATOR,"$50,000 ",$0 ,"$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,8,ECOBUS OUTREACH,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,9,EROSION CONTROL TASK FORCE MANAGEMENT PLAN IMPLEMENTATION (Project 9.1),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$40,000 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,10,CHOCCOLOCCO CREEK WATERSHED PROJECT,"$838,927 ",$0 ,"$838,927 ",$0 ,"$1,677,854 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,677,854 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,11,WQ/BIOLOGICAL ASSESSMENT OF LOWER CAHABA,"$137,073 ",$0 ,"$137,073 ",$0 ,"$274,146 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$274,146 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,12,STATEWIDE NPS RIVER BASIN COORDINATOR,"$62,433 ",$0 ,"$62,433 ",$0 ,"$124,866 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$124,866 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,13,AGRICULTURAL HEAVY USE AREA PROTECTION,"$26,836 ",$0 ,"$26,836 ",$0 ,"$53,672 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$53,672 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,14,SITE TREATMENT DEMO/POST HARVEST TIMBER,"$20,286 ",$0 ,"$20,286 ",$0 ,"$40,572 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$40,572 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,15,Watershed Restoration Facilitatior Coordination and Outreach,"$43,500 ",$0 ,"$43,500 ",$0 ,"$87,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$87,000 ",$0 
AL,1996,99469996,AL DEM - AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,16,Educational Assistance and Coordination of Clean Water Act Section 319(h) and Clean Water Action Plan Projects for the Black Warrior and Lower Cahaba River Basins,"$23,500 ",$0 ,"$23,500 ",$0 ,"$47,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$47,000 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,1,GRANT ADMINISTRATION AND COORDINATION,"$163,874 ",$0 ,"$163,874 ",$0 ,"$327,748 ",$0 ,"$31,866 ",$0 ,$0 ,$0 ,"$359,614 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,2,CADRON CR. ANIMAL WASTE MNGT. PROJECT,"$256,729 ",$0 ,"$256,729 ",$0 ,"$513,458 ",$0 ,"$130,638 ",$0 ,$0 ,$0 ,"$644,096 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,3,TABLE ROCK TRIBUTARIES,"$273,993 ",$0 ,"$273,993 ",$0 ,"$547,986 ",$0 ,"$205,612 ",$0 ,"$30,000 ",$0 ,"$783,598 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,4,RIPARIAN AREA MANAGEMENT,"$67,980 ",$0 ,"$67,980 ",$0 ,"$135,960 ",$0 ,"$42,004 ",$0 ,$0 ,$0 ,"$177,964 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,5,WATER QUALITY EDUCATION,"$328,853 ",$0 ,"$328,853 ",$0 ,"$657,706 ",$0 ,"$245,638 ",$0 ,$0 ,$0 ,"$903,344 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,6,LIVESTOCK WASTE MANAGEMENT,"$280,259 ",$0 ,"$280,259 ",$0 ,"$560,518 ",$0 ,"$219,478 ",$0 ,$0 ,$0 ,"$779,996 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,7,CROOKED CREEK,"$98,800 ",$0 ,"$98,800 ",$0 ,"$197,600 ",$0 ,"$43,343 ",$0 ,$0 ,"$30,092 ","$271,035 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,8,NONPOINT SOURCE MANAGEMENT PROGRAM,"$175,000 ",$0 ,"$175,000 ",$0 ,"$350,000 ",$0 ,"$91,399 ",$0 ,$0 ,$0 ,"$441,399 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,9,NONPOINT SOURCE ASSESSMENT/ Bayou Bartholomew,"$75,000 ",$0 ,"$75,000 ",$0 ,"$150,000 ",$0 ,"$56,679 ",$0 ,$0 ,$0 ,"$206,679 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,10,DAIRY MANURE MANAGEMENT ALTERNATIVES,"$231,912 ",$0 ,"$231,912 ",$0 ,"$463,824 ",$0 ,"$174,952 ",$0 ,$0 ,$0 ,"$638,776 ",$0 
AR,1996,99610304,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,$0 ,11,BAYOU BARTHOLOMEW ALLINACE,"$5,000 ",$0 ,"$5,000 ",$0 ,"$10,000 ",$0 ,"$2,334 ",$0 ,$0 ,"$1,000 ","$13,334 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,1,PUBLIC INFORMATION and ED OF OAK CREEKx,"$27,550 ",$0 ,"$27,550 ",$0 ,"$55,100 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$55,100 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,2,BMP'S FOR YOUNG CITRUS,"$91,194 ",$0 ,"$91,194 ",$0 ,"$182,388 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$182,388 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,3,CAFO TREATMENT SYSTEM FOR NPS PREVENTION,"$179,590 ",$0 ,"$179,590 ",$0 ,"$359,180 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$359,180 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,4,AZ Correctional Industries Contract,"$21,916 ",$0 ,"$21,916 ",$0 ,"$43,832 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$43,832 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,5,NAU On-site Wastewater System,"$184,913 ",$0 ,"$184,913 ",$0 ,"$369,826 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$369,826 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,6,Coronado RCandD Sediment Reduction,"$55,170 ",$0 ,"$55,170 ",$0 ,"$110,340 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$110,340 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,7,Coronado RCandD Grazing,"$33,200 ",$0 ,"$33,200 ",$0 ,"$66,400 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$66,400 ",$0 
AZ,1996,99945201,AZ DEPT OF ENV QUALITY,,8,Tempe Mission Plams (rental of facility),"$4,434 ",$0 ,"$4,434 ",$0 ,"$8,868 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$8,868 ",$0 
AZ,1996,99945296,ADEQ - AZ DEPT OF ENV QUALITY,$0 ,1,U of A Nitrate Leaching and Development Of BMPs,$0 ,"$84,000 ","$84,000 ",$0 ,"$168,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$168,000 ",$0 
AZ,1996,99945296,ADEQ - AZ DEPT OF ENV QUALITY,$0 ,2,AZ State Parks  (Slide Rock),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
AZ,1996,99947796,ADEQ - AZ DEPT OF ENV QUALITY,$0 ,1,STATE OF ARIZONA--BASE NPS PROGRAM,"$817,300 ",$0 ,"$817,300 ",$0 ,"$1,634,600 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,634,600 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,1,Eel River Animal Waste Pollution Reduction,"$188,856 ",$0 ,"$188,856 ",$0 ,"$377,712 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$377,712 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,2,Famosa Slough NPS Treatment Using Construction Wetlands,"$126,000 ",$0 ,"$126,000 ",$0 ,"$252,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$252,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,3,Implementation of Garcia Enhancement Plan,"$207,900 ",$0 ,"$207,900 ",$0 ,"$415,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$415,800 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,4,Wellhead Protection Demonstration Project,"$255,000 ",$0 ,"$255,000 ",$0 ,"$510,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$510,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,5,Upper Pit Watershed Enhancement and Protection Project,"$167,000 ",$0 ,"$167,000 ",$0 ,"$334,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$334,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,6,Leviathan Mine Revegetation High Priority/ High Payoff Tasks,"$70,034 ",$0 ,"$70,034 ",$0 ,"$140,068 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$140,068 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,7,Phelan Island Restoration and Farming Project,"$265,900 ",$0 ,"$265,900 ",$0 ,"$531,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$531,800 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,8,Implementing a Regional Management Plan to Improve Water Quality in the Grassland Watershed and Lower San Joaquin River,"$255,000 ",$0 ,"$255,000 ",$0 ,"$510,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$510,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,9,Newport Bay Watershed Nutrient Management,"$120,000 ",$0 ,"$120,000 ",$0 ,"$240,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$240,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,10,Malibu Creek Watershed Protection and Education Project,"$93,500 ",$0 ,"$93,500 ",$0 ,"$187,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$187,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,11,Non-Point Source Water Pollution Reduction,"$255,000 ",$0 ,"$255,000 ",$0 ,"$510,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$510,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,12,BMP Program for Private Property in the Lake Tahoe,"$144,000 ",$0 ,"$144,000 ",$0 ,"$288,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$288,000 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,13,Adopt-A-Watershed: Framework for Excellence,"$204,413 ",$0 ,"$204,413 ",$0 ,"$408,826 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$408,826 ",$0 
CA,1996,99941496,CSWRCB - CA STATE WATER RES CTRL BRD,$0 ,14,Leviathan Mine Revegetation,"$91,966 ",$0 ,"$91,966 ",$0 ,"$183,932 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$183,932 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,1,BUFFALO CREEK BIOSOLIDS ECOSYSTEM,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,1,ANIMAS BASIN MINE WASTE CONTROL PROJECT,"$89,476 ",$0 ,"$89,476 ",$0 ,"$178,952 ",$0 ,$0 ,$0 ,"$358,800 ",$0 ,"$537,752 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,2,ANIMAS TARGETING PROJECT - CEMENT CREEK,"$46,199 ",$0 ,"$46,199 ",$0 ,"$92,398 ",$0 ,$0 ,"$30,800 ",$0 ,$0 ,"$123,198 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,3,WATERWISE COLORADO,"$91,819 ",$0 ,"$91,819 ",$0 ,"$183,638 ",$0 ,$0 ,"$107,251 ",$0 ,$0 ,"$290,889 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,4,WATER ISSUES OF THE COLORADO READER,"$102,000 ",$0 ,"$102,000 ",$0 ,"$204,000 ",$0 ,$0 ,$0 ,"$116,463 ",$0 ,"$320,463 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,5,URBAN TURF NUTRIENT and IRRIGATION BMP'S,"$40,000 ",$0 ,"$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,"$50,804 ",$0 ,"$130,804 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,6,OUTDOOR CLASSROOMS FOR URBAN WATERSHEDS,"$25,000 ",$0 ,"$25,000 ",$0 ,"$50,000 ",$0 ,$0 ,$0 ,"$29,788 ",$0 ,"$79,788 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,7,LOWER GUNNISON BMP'S EDUCATION,"$22,000 ",$0 ,"$22,000 ",$0 ,"$44,000 ","$2,200 ",$0 ,$0 ,"$26,700 ",$0 ,"$72,900 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,8,BRUSH CREEK STABILIZATION and RESTORATION,"$142,500 ",$0 ,"$142,500 ",$0 ,"$285,000 ",$0 ,$0 ,$0 ,"$298,208 ",$0 ,"$583,208 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,9,DEMO. OF BMP'S FOR IRRIGATED AGRICULTURE,"$112,000 ",$0 ,"$112,000 ",$0 ,"$224,000 ",$0 ,$0 ,$0 ,"$253,864 ",$0 ,"$477,864 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,10,COLORADO ANIMAL FEEDING OPERATIONS,"$42,900 ",$0 ,"$42,900 ",$0 ,"$85,800 ",$0 ,$0 ,$0 ,"$28,600 ",$0 ,"$114,400 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,11,OWL MOUNTAIN WATERSHED PROJECT,"$8,037 ",$0 ,"$8,037 ",$0 ,"$16,074 ","$317,100 ",$0 ,$0 ,$0 ,$0 ,"$333,174 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,12,ANCHOR/POZO MILL TAILINGS RECLAMATION,"$29,969 ",$0 ,"$29,969 ",$0 ,"$59,938 ",$0 ,$0 ,"$24,240 ",$0 ,$0 ,"$84,178 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,13,THE COLORADO CONSERVATOR NEWSLETTER,"$80,092 ",$0 ,"$80,092 ",$0 ,"$160,184 ",$0 ,$0 ,$0 ,"$61,234 ",$0 ,"$221,418 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,14,WETLANDS EVALUATION and ANALYSIS PROJECT,"$19,000 ",$0 ,"$19,000 ",$0 ,"$38,000 ",$0 ,$0 ,$0 ,"$12,670 ",$0 ,"$50,670 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,15,CREATED WETLAND HABITAT,"$2,500 ",$0 ,"$2,500 ",$0 ,"$5,000 ",$0 ,$0 ,$0 ,"$1,667 ",$0 ,"$6,667 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,16,YOUTH CONSERVATION WORKSHOP,"$1,000 ",$0 ,"$1,000 ",$0 ,"$2,000 ",$0 ,$0 ,$0 ,$667 ,$0 ,"$2,667 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,17,PERIGO MINE WETLAND,"$3,000 ",$0 ,"$3,000 ",$0 ,"$6,000 ",$0 ,$0 ,"$2,000 ",$0 ,$0 ,"$8,000 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,18,GOLF COURSE BMP'S,"$2,000 ",$0 ,"$2,000 ",$0 ,"$4,000 ",$0 ,$0 ,$0 ,"$1,334 ",$0 ,"$5,334 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,19,HARVEY PARK LAKE EDUCATION PROJECT,"$1,500 ",$0 ,"$1,500 ",$0 ,"$3,000 ",$0 ,$0 ,$0 ,"$1,000 ",$0 ,"$4,000 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,20,HYDROLOGIC UNIT DIGITIZING,"$60,000 ",$0 ,"$60,000 ",$0 ,"$120,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$120,000 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,21,ANIMAS RIVER TARGETING CONTINUATION PROJECT,"$45,181 ",$0 ,"$45,181 ",$0 ,"$90,362 ",$0 ,$0 ,$0 ,"$30,152 ",$0 ,"$120,514 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,22,Animas Targeting Laboratory Costs,"$39,984 ",$0 ,"$39,984 ",$0 ,"$79,968 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$79,968 ",$0 
CO,1996,99818696,CO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,$0 ,23,Indirect,"$13,277 ",$0 ,"$13,277 ",$0 ,"$26,554 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$26,554 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,1,CT DEP NPS PROGRAM MGMT/COORDINATION,"$112,500 ",$0 ,"$112,500 ",$0 ,"$225,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$225,000 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,2,INTEGRATION OF GIS TO IMPROVE NPS MGMT,"$124,000 ",$0 ,"$124,000 ",$0 ,"$248,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$248,000 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,3,NPS LAND COVER and IMPERVIOUS SURFACE,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,333 ","$53,333 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,4,STATEWIDE EROSION CONTROL SURVEILLANCE,"$30,000 ",$0 ,"$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,5,PHAMPHLET ON WETLANDS PROTECTION IN CT,"$4,500 ",$0 ,"$4,500 ",$0 ,"$9,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$9,000 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,6,INTEGRATED PEST MGMT FOR CT NURSERIES,"$35,000 ",$0 ,"$35,000 ",$0 ,"$70,000 ",$0 ,$0 ,$0 ,$0 ,"$23,333 ","$93,333 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,7,GROUND WATER MONITORING DATABASE,"$48,750 ",$0 ,"$48,750 ",$0 ,"$97,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$97,500 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,8,HAMMONASSET MARSH RESTORATION,"$58,750 ",$0 ,"$58,750 ",$0 ,"$117,500 ",$0 ,"$39,167 ",$0 ,$0 ,$0 ,"$156,667 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,9,HIGGANUM COVE RESTORATION YEAR 1,"$33,000 ",$0 ,"$33,000 ",$0 ,"$66,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$66,000 ",$0 
CT,1996,178096,CONNECTICUT D.E.P.,$0 ,10,MATTABESSET RIVER WATERSHED YEAR 5,"$99,000 ",$0 ,"$99,000 ",$0 ,"$198,000 ",$0 ,$0 ,$0 ,"$63,667 ",$0 ,"$261,667 ",$0 
