State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,11,Enhancement of Riparian Buffer Inventorying Algorithm for Field Use,"$98,059 ",$0 ,"$98,059 ",$0 ,"$196,118 ",$0 ,$0 ,$0 ,"$42,025 ",$0 ,"$238,143 ",$0 
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,12,Illinois River Watershed Based Plan ,$0 ,"$75,000 ","$75,000 ",$0 ,"$150,000 ",$0 ,$0 ,$0 ,"$56,850 ",$0 ,"$206,850 ",$0 
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,13,Desha County Erosion Control Project,"$400,000 ",$0 ,"$400,000 ",$0 ,"$800,000 ",$0 ,$0 ,$0 ,"$400,000 ",$0 ,"$1,200,000 ",$0 
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,14,Conservation District Resource Assessments,"$203,500 ",$0 ,"$203,500 ",$0 ,"$407,000 ",$0 ,"$134,000 ",$0 ,$0 ,$0 ,"$541,000 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,1,Master Watershed Steward Program,"$40,322 ",$0 ,"$40,322 ",$0 ,"$80,644 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,644 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,2,The Dzil Nchaa Si'am/Mt. Graham Youth Practicum Education Project Grant,$350 ,$0 ,$350 ,$0 ,$700 ,$0 ,$0 ,$0 ,$0 ,$0 ,$700 ,$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,3,The Upper Gila Watershed Steward Program,"$35,550 ",$0 ,"$35,550 ",$0 ,"$71,100 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$71,100 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,4,Stormwater Pollution Prevention in YOUR Neighborhood,"$4,998 ",$0 ,"$4,998 ",$0 ,"$9,996 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$9,996 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,5,Septic Tank Closures from Program Year 8 of Lake Havasu City's Sewer Expansion Program,"$107,433 ",$0 ,"$107,433 ",$0 ,"$214,866 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$214,866 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,6,Water Quality Improvements for Francis Short Pond,"$13,676 ",$0 ,"$13,676 ",$0 ,"$27,352 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$27,352 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,7,Middle Fossil Creek Water Quality Improvement Project,"$6,403 ","$117,145 ","$123,548 ",$0 ,"$247,096 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$247,096 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,8,Water's Changing Journey,"$15,806 ","$8,497 ","$24,303 ",$0 ,"$48,606 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$48,606 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,9,Granite Creek - Watson Lake Watershed Improvement Plan (EV09-0035),$0 ,"$108,329 ","$108,329 ",$0 ,"$216,658 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$216,658 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,10,Oak Creek Targeted Watershed Improvement Plan (EV09-0035),$0 ,"$80,000 ","$80,000 ",$0 ,"$160,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$160,000 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,13,Arizona Make a Splash with Project WET Water Festivals,"$14,566 ",$0 ,"$14,566 ",$0 ,"$29,132 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$29,132 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,15,Coyote Creek Watershed-scale Education and Training Grant,$0 ,"$1,795 ","$1,795 ",$0 ,"$3,590 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$3,590 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,16,San Pedro River Watershed Implementation Plan,$0 ,"$15,482 ","$15,482 ",$0 ,"$30,964 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$30,964 ",$0 
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,$0 ,26,Arizona Water Festivals - Building on an Effective Education Model,"$23,398 ",$0 ,"$23,398 ",$0 ,"$46,796 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$46,796 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,1,I - Mattole Water Quality Enhancement Project Pin 10982,$0 ,"$990,000 ","$990,000 ",$0 ,"$1,980,000 ",$0 ,$0 ,$0 ,"$703,317 ",$0 ,"$2,683,317 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,2,I - Lake Tahoe BMP Implementation and Effectiveness Pin# 13039,$0 ,"$770,489 ","$770,489 ",$0 ,"$1,540,978 ",$0 ,$0 ,$0 ,"$256,830 ",$0 ,"$1,797,808 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,3,"Sulphur Creek Mercury and Sediment Reduction Project, Colusa County, CA - Pin 11008",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$208,587 ",$0 ,"$208,587 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,4,I - Implementation of Management Practices to Reduce Nutrient and Toxicity TMDL Loads in the Calleguas Creek and Santa Clara River Watersheds 13043,$0 ,"$723,000 ","$723,000 ",$0 ,"$1,446,000 ",$0 ,$0 ,$0 ,"$197,372 ",$0 ,"$1,643,372 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,5,I - Homewood Watershed Improvement/TMDL Implementation Pilot Study - 13029,$0 ,"$650,000 ","$650,000 ",$0 ,"$1,300,000 ",$0 ,$0 ,$0 ,"$200,000 ",$0 ,"$1,500,000 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,6,I - South Fork Trinity River Watershed Restoration - 10978,$0 ,"$450,000 ","$450,000 ",$0 ,"$900,000 ",$0 ,$0 ,$0 ,"$165,000 ",$0 ,"$1,065,000 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,7,I - Napa River Rutherford Reach Restoration: Phase II Implementation - 13041,$0 ,"$715,000 ","$715,000 ",$0 ,"$1,430,000 ",$0 ,$0 ,$0 ,"$775,000 ",$0 ,"$2,205,000 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,8,I - Newport Bay Copper Reduction Project - 13010,$0 ,"$260,400 ","$260,400 ",$0 ,"$520,800 ",$0 ,$0 ,$0 ,"$86,800 ",$0 ,"$607,600 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,9,I - Lagunitas Creek Water Quality and Habitat Improvement Project - 13035,$0 ,"$534,235 ","$534,235 ",$0 ,"$1,068,470 ",$0 ,$0 ,$0 ,"$198,723 ",$0 ,"$1,267,193 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,10,"I - S.F. Elk River Erosion Prevention Project, Headwaters Forest Reserve, Humboldt Co., CA.  - 13015",$0 ,"$485,029 ","$485,029 ",$0 ,"$970,058 ",$0 ,$0 ,$0 ,"$250,000 ",$0 ,"$1,220,058 ",$0 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,$0 ,11,Match Grant - Conservation Fund Big River/Salmon Creek Timber land acquisition SRF Loan,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$7,199,104 ",$0 ,$0 ,$0 ,"$7,199,104 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,3,Colorado Silviculture BMPs Audit ,"$33,605 ",$0 ,"$33,605 ",$0 ,"$67,210 ",$0 ,"$19,500 ",$0 ,"$3,800 ",$0 ,"$90,510 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,4,Coal Creek Watershed Plan Implementation,$0 ,"$68,932 ","$68,932 ",$0 ,"$137,864 ","$204,007 ",$0 ,"$49,649 ","$28,999 ",$0 ,"$420,519 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,5,Dinero Tunnel Bulkhead Project,"$96,000 ",$0 ,"$96,000 ",$0 ,"$192,000 ","$240,000 ",$0 ,$0 ,"$64,000 ",$0 ,"$496,000 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,6,Dolores River Watershed Plan,"$26,750 ",$0 ,"$26,750 ",$0 ,"$53,500 ",$0 ,$0 ,$0 ,"$37,516 ",$0 ,"$91,016 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,7,Selenium Control Project,"$101,000 ",$0 ,"$101,000 ",$0 ,"$202,000 ","$760,461 ",$0 ,$0 ,"$645,269 ",$0 ,"$1,607,730 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,8,Lower Arkansas Se Data and Models ,"$104,638 ","$86,618 ","$191,256 ",$0 ,"$382,512 ",$0 ,$0 ,$0 ,"$127,504 ",$0 ,"$510,016 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,9,Colorado Data Sharing Network,"$72,354 ",$0 ,"$72,354 ",$0 ,"$144,708 ",$0 ,$0 ,$0 ,"$335,406 ",$0 ,"$480,114 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,10,Upper Trail Creek Orphanage Remediation,$0 ,"$290,400 ","$290,400 ",$0 ,"$580,800 ",$0 ,$0 ,$0 ,"$193,677 ",$0 ,"$774,477 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,11,Kerber Creek Restoration,"$413,000 ",$0 ,"$413,000 ",$0 ,"$826,000 ","$345,271 ",$0 ,$0 ,"$262,355 ","$13,600 ","$1,447,226 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,12,Outreach and Education Mini-grants,"$39,855 ",$0 ,"$39,855 ",$0 ,"$79,710 ",$0 ,$0 ,$0 ,"$92,242 ",$0 ,"$171,952 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,13,Indirect Cost,"$19,566 ",$0 ,"$19,566 ",$0 ,"$39,132 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$39,132 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,14,Lower Animas Watershed Plan,"$7,870 ",$0 ,"$7,870 ",$0 ,"$15,740 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$15,740 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,19,Massey Draw Post-Construction BMP Effectiveness,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,20,Measurable Results,"$76,973 ",$0 ,"$76,973 ",$0 ,"$153,946 ",$0 ,$0 ,$0 ,"$40,718 ",$0 ,"$194,664 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,21,"Upper Animas Mine Drainage Control Phase II, Mine Waste Phase II and Planning Update",$0 ,"$33,994 ","$33,994 ",$0 ,"$67,988 ",$0 ,"$80,960 ",$0 ,"$24,000 ","$9,847 ","$182,795 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,22,Porphyry Mountain ,$0 ,"$57,750 ","$57,750 ",$0 ,"$115,500 ",$0 ,"$50,000 ",$0 ,"$36,200 ",$0 ,"$201,700 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,23,South Platte Habitat Restoration,$0 ,"$97,126 ","$97,126 ",$0 ,"$194,252 ",$0 ,$0 ,$0 ,"$307,982 ",$0 ,"$502,234 ",$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,24,E. coli BMPs for AFOs in the South Platte River Basin,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,25,Rapid Restoration,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,27,Alamosa River Watershed Restoration,"$384,725 ",$0 ,"$384,725 ",$0 ,"$769,450 ","$41,570 ",$0 ,$0 ,"$260,275 ",$0 ,"$1,071,295 ",$0 
CO,2008,99818608,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,1,Lefthand OHV Area Restoration II,$0 ,"$150,000 ","$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$100,000 ",$0 ,"$400,000 ",$0 
