State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AL,2016,96464617,AL DEPT OF ENVIRONMENTAL MANAGEMENT,"$3,154,600 ",12,Parkerson Mill Creek Watershed Management Plan Implementation: Low Impact Development BMPs,$0 ,$0 ,"$158,629 ",$0 ,"$158,629 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$158,629 ","$105,753 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,1,16-200: Hicks Creek-White River Watershed Project,$0 ,$0 ,"$302,500 ",$0 ,"$302,500 ",$0 ,$0 ,$0 ,"$266,102 ",$0 ,"$568,602 ",$0 
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,2,16-300 Big Creek- White River Watershed Project,$0 ,$0 ,"$302,250 ",$0 ,"$302,250 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$302,250 ","$266,102 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,3,16-400 Strawberry River Pasture Improvement Program,$0 ,$0 ,"$122,409 ",$0 ,"$122,409 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$122,409 ","$115,200 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,4,16-500 White River and Richland Creek Watershed Opportunity Assessment,$0 ,$0 ,"$249,802 ",$0 ,"$249,802 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$249,802 ","$188,449 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,5,"16-600 Water Quality Demonstration and Educational Program for Main Street Little Rock, Phase II",$0 ,$0 ,"$536,000 ",$0 ,"$536,000 ",$0 ,$0 ,$0 ,$0 ,"$536,500 ","$1,072,500 ",$0 
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,6,16-700 Strawberry River Watersheds Monitoring,$0 ,$0 ,"$394,414 ",$0 ,"$394,414 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$394,414 ","$297,603 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,7,16-800 Bayou DeView Watershed Monitoring,$0 ,$0 ,"$300,523 ",$0 ,"$300,523 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$300,523 ","$234,539 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,8,16-900 Strawberry River Improvement Project,$0 ,$0 ,"$175,770 ",$0 ,"$175,770 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$175,770 ","$134,409 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,9,16-1000 Water Quality Monitoring for the Lower Ouachita Smackover Watershed,$0 ,$0 ,"$522,152 ",$0 ,"$522,152 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$522,152 ","$407,328 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,10,16-1100 Poteau River Monitoring and Assessment,$0 ,$0 ,"$57,278 ",$0 ,"$57,278 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$57,278 ","$39,124 "
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,11,16-1200 Supplemental Cost Share Program,$0 ,$0 ,"$75,000 ",$0 ,"$75,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$75,000 ",$0 
AR,2016,99610324,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,12,16-1300 ArkansasWater.Org Management and Update,$0 ,$0 ,"$18,047 ",$0 ,"$18,047 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$18,047 ","$12,031 "
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,1,"Wetland Restoration on O'Donnell Ranch, Santa Cruz, Co",$0 ,$0 ,"$61,687 ",$0 ,"$61,687 ",$0 ,$0 ,$0 ,"$33,980 ",$0 ,"$95,667 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,2,Menges Solar Well Project ,$0 ,$0 ,"$39,112 ",$0 ,"$39,112 ",$0 ,$0 ,$0 ,"$38,705 ",$0 ,"$77,817 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,3,Youth-led Erosion and E.coli Mitigation in Nogales Wash and Santa Cruz Watersheds ,$0 ,$0 ,"$135,000 ",$0 ,"$135,000 ",$0 ,$0 ,$0 ,"$91,119 ",$0 ,"$226,119 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,4,Miller Creek Bathroom,$0 ,$0 ,"$126,641 ",$0 ,"$126,641 ",$0 ,$0 ,$0 ,"$77,555 ",$0 ,"$204,196 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,5,Sierra Ancha Trails Erosion Control and Drainage Improvement Project ,$0 ,$0 ,"$84,147 ",$0 ,"$84,147 ",$0 ,$0 ,$0 ,"$87,000 ",$0 ,"$171,147 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,6,Sediment Discharge Reduction Through Brush Management in Altar Valley,$0 ,$0 ,"$220,000 ",$0 ,"$220,000 ",$0 ,$0 ,$0 ,"$151,299 ",$0 ,"$371,299 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,8,Rogers Ranch Streambank Treatment for Sediment Reduction ,$0 ,$0 ,"$59,869 ",$0 ,"$59,869 ",$0 ,$0 ,$0 ,"$39,913 ",$0 ,"$99,782 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,9,Knight Ranch Sediment Basin Rehabilitation ,$0 ,$0 ,"$8,973 ",$0 ,"$8,973 ",$0 ,$0 ,$0 ,"$40,514 ",$0 ,"$49,487 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,18,NCD Engineering Services for Social Trail Rehabilitation in Oak Creek,$0 ,$0 ,"$9,787 ",$0 ,"$9,787 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$9,787 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,23,Bowman Fencing Surveying ,$0 ,$0 ,"$5,616 ",$0 ,"$5,616 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$5,616 ",$0 
AZ,2016,98961317,AZ DEPT OF ENV QUALITY,$0 ,24,NPS 27 Total Match Funds ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$133,817 ","$133,817 ",$0 
AZ,2016,99966617,AZ DEPT OF ENV QUALITY,$0 ,1,Project WET,$0 ,$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
AZ,2016,99T43801,WHITE MOUNTAIN APACHE TRIBE,$0 ,1,North Fork Above Diamond Creek Stream Restoration Project,$0 ,$0 ,"$99,268 ",$0 ,"$99,268 ",$0 ,$0 ,$0 ,"$11,028 ",$0 ,"$110,296 ",$0 
AZ,2016,99T46117,YAVAPAI-APACHE NATION,"$450,000 ",1, JOSEPHINE WASH EROSION CONTROL  AND  RIPARIAN AREA RESTORATION  ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
AZ,2016,99T46117,YAVAPAI-APACHE NATION,"$450,000 ",2,Verde River Erosion Control and Riparian Area Restoration,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
AZ,2016,99T46117,YAVAPAI-APACHE NATION,"$450,000 ",3,Verde River Erosion Control and Riparian Area Restoration,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,263 ",$0 
AZ,2016,99T52017,SAN CARLOS APACHE TRIBE,$0 ,1,NPS Watershed Project to Restore and Protect Two Spring Resources and Stabilize One Road Crossing of a Perennial Stream,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,117 ",$0 ,"$111,117 ",$0 
CA,2016,00T63217,LA JOLLA BAND OF LUISENO INDIANS,$0 ,1,La Jolla Nonpoint Source Pollution Control Program Pollution Reduction Project,$0 ,$0 ,"$99,998 ",$0 ,"$99,998 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,261 ",$0 
CA,2016,00T63217,LA JOLLA BAND OF LUISENO INDIANS,$0 ,2,La Jolla Nonpoint Source Reduction Competitive Project,$0 ,$0 ,"$99,998 ",$0 ,"$99,998 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,261 ",$0 
CA,2016,00T63217,LA JOLLA BAND OF LUISENO INDIANS,$0 ,3,FY2020: La Jolla Band of Luiseno Indians: Stormwater Management ,$0 ,$0 ,"$99,999 ",$0 ,"$99,999 ",$0 ,$0 ,$0 ,"$5,263 ",$0 ,"$105,262 ",$0 
CA,2016,97921717,COYOTE VALLEY BAND OF POMO INDIANS,"$420,000 ",1,West Fork Russian River Bank Stabilization Phase Four,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,021 ",$0 ,"$105,021 ",$0 
CA,2016,97921717,COYOTE VALLEY BAND OF POMO INDIANS,"$420,000 ",2,West Fork Russian River Bank Stabilization and Restoration Project Phase,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,013 ",$0 ,"$105,013 ",$0 
CA,2016,97921717,COYOTE VALLEY BAND OF POMO INDIANS,"$420,000 ",3,CWA 319 Project to Restore and Stabilize the West Fork Russian River Bank,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,022 ",$0 ,"$105,022 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,1,I - Landsmart On-The-Ground Implementation of MP's on Sonoma Creek Vineyards - 32216,$0 ,$0 ,"$663,850 ",$0 ,"$663,850 ",$0 ,$0 ,$0 ,$0 ,"$233,500 ","$897,350 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,2,I - Napa River Restoration Oakville to Oak Knoll Project - 32649,$0 ,$0 ,"$750,000 ",$0 ,"$750,000 ",$0 ,$0 ,$0 ,$0 ,"$250,000 ","$1,000,000 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,3,I - Pajaro Watershed Toxicity Reduction Project - 32648,$0 ,$0 ,"$499,715 ",$0 ,"$499,715 ",$0 ,$0 ,$0 ,$0 ,"$166,584 ","$666,299 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,4,I - Shasta River WS Stewardship Implementation Project - 32263,$0 ,$0 ,"$187,582 ",$0 ,"$187,582 ",$0 ,$0 ,$0 ,$0 ,$444 ,"$188,026 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,5,I - Scott River Stream Restoration and Sediment Reduction Program - 32615,$0 ,$0 ,"$291,126 ",$0 ,"$291,126 ",$0 ,$0 ,$0 ,"$42,500 ",$0 ,"$333,626 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,6,I - Dev and Impl of BMPs WQ Improvement Prgm for Strawberry Growers - 32609,$0 ,$0 ,"$613,244 ",$0 ,"$613,244 ",$0 ,$0 ,$0 ,$0 ,"$213,705 ","$826,949 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,7,I - Main Stem Truckee River Sediment Reduction - Old McIver Dairy- 32071,$0 ,$0 ,"$300,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,$0 ,"$100,700 ","$400,700 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,8,Canceled - I - Marina del Rey Harbor Copper TMDL Boat Lift Program - 32325,$0 ,$0 ,"$400,000 ",$0 ,"$400,000 ",$0 ,$0 ,$0 ,$0 ,"$134,476 ","$534,476 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,9,Match - LAUSD 2014 DROPS SW Mgt Prgm - LID Implementation - Prop. 13 - LGTS # D15-12130 PIN # 29644,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,000,000 ",$0 ,$0 ,$0 ,"$5,000,000 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,10,"Match - Rancho El Chorro Water Conserv, Reuse, and LID Project - Prop. 50 (Small Com) - PIN # 29815",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$628,566 ",$0 ,$0 ,$0 ,"$628,566 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,11,Match - Paso Robles Joint Unified School District LID Project - Prop. 13 - WS - PIN # 29794,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$999,305 ",$0 ,$0 ,$0 ,"$999,305 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,12,2016 California Coastal Commission Contract,$0 ,$0 ,"$295,700 ",$0 ,"$295,700 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$295,700 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,14,Best Management Practices on Kincade Fire-Impacted Lands in Sonoma County,$0 ,$0 ,"$353,727 ",$0 ,"$353,727 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$353,727 ",$0 
CA,2016,97957517,CA STATE WATER RES CTRL BRD,$0 ,15,"P/A- Elk River Watershed Stewardship Support, Planning, Design, and Permitting Project",$0 ,$0 ,"$142,334 ",$0 ,"$142,334 ",$0 ,"$99,000 ",$0 ,$0 ,$0 ,"$241,334 ",$0 
CA,2016,99T38901,ROUND VALLEY INDIAN TRIBES,"$200,000 ",2,RVIT 319 Mill Creek Riparian Corridor Development,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$187,019 ",$0 ,"$287,019 ",$0 
CA,2016,99T38901,ROUND VALLEY INDIAN TRIBES,"$200,000 ",3,Mill Creek Restoration & Riparian Corridor Development Project,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$213,026 ",$0 ,"$313,026 ",$0 
CA,2016,99T44901,CEDARVILLE RANCHERIA,$0 ,1,Cedarville Little Pau Pond ,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,886 ",$0 ,"$111,886 ",$0 
CA,2016,99T44901,CEDARVILLE RANCHERIA,$0 ,2,Implement Three Watershed Projects on the Cedarville Rancheria,$0 ,$0 ,"$99,204 ",$0 ,"$99,204 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$110,316 ",$0 
CA,2016,99T44901,CEDARVILLE RANCHERIA,$0 ,3,Develop a Watershed-Based Plan and Implement Three NPS Watershed Projects on the Cedarville Rancheria,$0 ,$0 ,"$96,424 ",$0 ,"$96,424 ",$0 ,$0 ,$0 ,"$11,236 ",$0 ,"$107,660 ",$0 
CO,2016,97872917,SOUTHERN UTE INDIAN TRIBE,"$350,000 ",1,Stollsteimer Creek Riparian Enhancement Project,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,000 ",$0 ,"$105,000 ",$0 
CO,2016,97872917,SOUTHERN UTE INDIAN TRIBE,"$350,000 ",2,Piedra River Bank Stabilization Project,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$5,000 ",$0 ,"$105,000 ",$0 
CO,2016,99818616,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,2,Outreach and Education Mini-grants,$0 ,$0 ,"$35,000 ",$0 ,"$35,000 ",$0 ,$0 ,$0 ,"$68,439 ",$0 ,"$103,439 ",$0 
CO,2016,99818616,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,3,Restore the Gore - Town of Vail Public Works Facility Nonpoint Source Project,$0 ,$0 ,"$117,567 ",$0 ,"$117,567 ",$0 ,$0 ,$0 ,"$141,909 ",$0 ,"$259,476 ",$0 
CO,2016,99818616,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,4,2016 Upper South Platte NPS Initiative,$0 ,$0 ,"$433,307 ",$0 ,"$433,307 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$433,307 ","$450,356 "
CO,2016,99818616,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,5,Lower North Empire Creek Restoration Project,$0 ,$0 ,"$255,632 ",$0 ,"$255,632 ",$0 ,"$50,000 ",$0 ,"$29,430 ",$0 ,"$335,062 ","$105,065 "
CO,2016,99818616,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,6,Leavenworth Creek Restoration Project,$0 ,$0 ,"$123,059 ",$0 ,"$123,059 ","$650,540 ","$25,000 ",$0 ,"$30,000 ",$0 ,"$828,599 ","$27,040 "
