State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,4,The Arkansas Watershed Steward Captains and Corporals Program,$0 ,"$189,808 ","$189,808 ",$0 ,"$379,616 ",$0 ,$0 ,$0 ,"$143,188 ",$0 ,"$522,804 ",$0 
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,5,Water Quality Demonstration and Educational Program for Main Street Little Rock,$0 ,"$900,000 ","$900,000 ",$0 ,"$1,800,000 ",$0 ,$0 ,"$678,950 ",$0 ,$0 ,"$2,478,950 ",$0 
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,6,Initiation of Watershed Management Plan (WMP) for Little Creek-Palarm Creek Sub-Watershed and a Low Impact Development Plan for Lake Conway Urban Watershed,$0 ,"$498,000 ","$498,000 ",$0 ,"$996,000 ",$0 ,$0 ,$0 ,"$464,000 ",$0 ,"$1,460,000 ",$0 
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,7,Water Quality Monitoring for the L’Anguille Watershed (Hydrologic Unit Code 08020205),$0 ,"$253,668 ","$253,668 ",$0 ,"$507,336 ",$0 ,$0 ,$0 ,"$189,395 ",$0 ,"$696,731 ",$0 
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,8,"Watershed-Based Management Plan for the Cache River Watershed, AR",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$100,878 ",$0 ,$0 ,$0 ,"$100,878 ",$0 
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,9,Desha County Erosion Control Project,"$100,000 ",$0 ,"$100,000 ",$0 ,"$200,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$200,000 ","$100,000 "
AZ,2012,98961312,AZ DEPT OF ENV QUALITY,$0 ,1,Upper Granite Creek -Water Quality Improvement through Green Infrastructure ,$0 ,"$455,895 ","$455,895 ",$0 ,"$911,790 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$911,790 ",$0 
AZ,2012,98961312,AZ DEPT OF ENV QUALITY,$0 ,3,Oak Creek Canyon Outreach ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$109,242 ",$0 ,"$109,242 ",$0 
CA,2012,00T85901,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,$0 ,1,Nonpoint Source Watershed Project for the Meadow Spring Protection Site and a Fire Suppression Road Stabilization at a Stream Crossing along Cahto Creek within the Laytonville Rancheria,"$150,000 ",$0 ,"$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$16,668 ",$0 ,"$316,668 ",$0 
CA,2012,00T85901,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,$0 ,2,Nonpoint Source Watershed Project for Two Stream Bank/Riparian Restorations and a Fire Suppression Road Stabilization at a Stream Crossing along Cahto Creek within the Laytonville Rancheria,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
CA,2012,00T85901,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,$0 ,3,"Nonpoint Source Watershed Project for Three Streambank/Riparian Restorations along Cahto Creek, a Salmon Fishery, within the Laytonville Rancheria ",$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$11,112 ",$0 ,"$111,112 ",$0 
CA,2012,96932313,DRY CREEK RANCHERIA,$0 ,1,Proposed Restoration of Rancheria Creek,$0 ,$0 ,"$100,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,"$20,000 ","$40,000 ","$160,000 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,1,I - Laguna de Santa Rosa Dairy Enhancement Program - 23220,"$578,280 ",$0 ,"$578,280 ",$0 ,"$1,156,560 ",$0 ,$0 ,$0 ,$0 ,"$285,690 ","$1,442,250 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,2,I - Marshall Phase 2 Community Wastewater Disposal - 23203,"$750,000 ",$0 ,"$750,000 ",$0 ,"$1,500,000 ",$0 ,$0 ,$0 ,$0 ,"$450,000 ","$1,950,000 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,3,I - Napa River Rutherford Reach Restoration - Phase 4c - Reach 8 - 23222,"$750,000 ",$0 ,"$750,000 ",$0 ,"$1,500,000 ",$0 ,$0 ,$0 ,$0 ,"$505,000 ","$2,005,000 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,4,I - Rural Roads Erosion Control Assistance Program - 23209,"$587,185 ",$0 ,"$587,185 ",$0 ,"$1,174,370 ",$0 ,$0 ,$0 ,$0 ,"$385,725 ","$1,560,095 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,5,I - Morro Bay Watershed Road Erosion Prevention Project - 23219,"$415,570 ",$0 ,"$415,570 ",$0 ,"$831,140 ",$0 ,$0 ,$0 ,$0 ,"$173,513 ","$1,004,653 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,6,I - Extending Agricultural BMPs in the Lower San Joaquin River - 23179,"$483,720 ",$0 ,"$483,720 ",$0 ,"$967,440 ",$0 ,$0 ,$0 ,$0 ,"$255,500 ","$1,222,940 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,7,I - Alamo River Treatment Wetlands at Shank Road - 23224,"$340,000 ",$0 ,"$340,000 ",$0 ,"$680,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$680,000 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,8,I - Nutrient Source Reduction Program in the Rainbow Creek Watershed - 23212,"$253,965 ",$0 ,"$253,965 ",$0 ,"$507,930 ",$0 ,$0 ,$0 ,$0 ,"$85,536 ","$593,466 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,9,P/A - Accelerating Water Quality Improvements in the Klamath Basin - 23250,"$123,100 ",$0 ,"$123,100 ",$0 ,"$246,200 ",$0 ,$0 ,$0 ,$0 ,"$167,000 ","$413,200 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,10,P/A - Upper Napa River Habitat Enhancement and Sediment Reduction Plan - 23200,"$125,000 ",$0 ,"$125,000 ",$0 ,"$250,000 ",$0 ,$0 ,$0 ,$0 ,"$65,000 ","$315,000 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,11,P/A - Farm Water Quality Planning in the Sonoma Creek Watershed - 23207,"$125,000 ",$0 ,"$125,000 ",$0 ,"$250,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$250,000 ",$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,12,Withdrawn - Upper Pajaro Watershed Rangeland Water Quality Implementation Planning - 23217,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,$0 ,13,Match - Yurok Non Point Source Program Development,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CA,2012,98936913,HOOPA VALLEY TRIBAL COUNCIL,$0 ,1,Supply Creek Landslide Stabilization Project,"$90,295 ",$0 ,"$90,295 ",$0 ,"$180,590 ",$0 ,$0 ,$0 ,"$6,181 ",$0 ,"$186,771 ",$0 
CO,2012,97872905,SOUTHERN UTE INDIAN TRIBE,$0 ,1,Beaver Creek Restoration Phase IV,"$150,000 ",$0 ,"$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$8,334 ",$0 ,"$308,334 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,1,Indirect Costs,"$2,555 ","$10,248 ","$12,803 ",$0 ,"$25,606 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$25,606 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,2,Outreach and Education Mini-Grants,"$28,060 ",$0 ,"$28,060 ",$0 ,"$56,120 ",$0 ,$0 ,$0 ,"$34,365 ",$0 ,"$90,485 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,3,Nonpoint Source Statewide Information and Education,"$88,508 ",$0 ,"$88,508 ",$0 ,"$177,016 ",$0 ,$0 ,$0 ,"$59,112 ",$0 ,"$236,128 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,7,Kerber Creek Restoration Project Phase 2,$0 ,"$281,225 ","$281,225 ",$0 ,"$562,450 ",$0 ,$0 ,$0 ,"$275,334 ",$0 ,"$837,784 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,8,Identifying Arkansas River Selenium and Nitrogen Best Management,$0 ,"$256,620 ","$256,620 ",$0 ,"$513,240 ",$0 ,$0 ,$0 ,"$184,796 ",$0 ,"$698,036 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,9,Mine-related TMDL Implementation,$0 ,"$130,662 ","$130,662 ",$0 ,"$261,324 ",$0 ,$0 ,$0 ,"$150,000 ",$0 ,"$411,324 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,11,Upper Yampa River Watershed Plan,"$54,000 ",$0 ,"$54,000 ",$0 ,"$108,000 ",$0 ,$0 ,$0 ,"$36,067 ",$0 ,"$144,067 ","$68,933 "
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,14,Clear Creek Tributaries Sediment Control - Originally Turkey Gulch Pollution Prevention Project,$0 ,"$98,481 ","$98,481 ",$0 ,"$196,962 ",$0 ,$0 ,$0 ,"$88,791 ",$0 ,"$285,753 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,16,Evans Gulch Watershed Plan,"$30,000 ",$0 ,"$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,"$20,000 ",$0 ,"$80,000 ",$0 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,19,Coal Creek Restoration,$0 ,"$70,000 ","$70,000 ",$0 ,"$140,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$140,000 ","$47,000 "
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,$0 ,21,Tools to Address Agricultural Nutrient Nonpoint Source Contamination,"$80,138 ",$0 ,"$80,138 ",$0 ,"$160,276 ",$0 ,$0 ,"$129,877 ","$53,246 ",$0 ,"$343,399 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,1,NPS Watershed Management (CRCCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,334 ","$53,334 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,2,NPS Watershed Management (SWCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,334 ","$53,334 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,3,NPS Watershed Management (NCCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,467 ","$53,467 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,4,NPS Watershed Management (NWCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$13,334 ","$53,334 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,5,NPS Watershed Management (ECCD),"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,"$38,167 ","$78,167 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,6,Organic turf and No Pesticide Turf Demonstration Project for Lawns and Athletic Fields (UConn)  (See also 15-04),"$37,659 ","$92,708 ","$130,367 ",$0 ,"$260,734 ",$0 ,$0 ,$0 ,$0 ,"$97,111 ","$357,845 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,7,NPS Outreach & Misc.,"$2,558 ",$0 ,"$2,558 ",$0 ,"$5,116 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$5,116 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,8,"Watershed Based Plan Implementation - PLACEHOLDER FOR IMPLEMENTATION PROJECTS (See 12-05a, 12-05b, 12-05c, 12-05d, 12-05e, 12-05f, 12-05g, 12-05h, 12-05i, 12-05I, 12-05k)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,9,Eagleville Brook TMDL Implementation - Innovative Stormwater Practices (UConn) (See also 11-02c),$0 ,"$55,300 ","$55,300 ",$0 ,"$110,600 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$110,600 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,10,"Little River Water Quality Improvement - Valleyside Farm Fields Nutrient Reduction Project, Woodstock, CT (ECCD)",$0 ,"$85,500 ","$85,500 ",$0 ,"$171,000 ",$0 ,$0 ,$0 ,$0 ,"$63,401 ","$234,401 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,11,NPS Management - Lower Natchaug Bioretention Project (ECCD),$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,12,Watershed Coordination North Branch Park River (NCCD),$0 ,"$18,000 ","$18,000 ",$0 ,"$36,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$36,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,13,(Update of State) NPS Management Plan (CT DEEP),"$50,000 ",$0 ,"$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,14,Broad Brook Watershed Based Plan - Phase 2 (NCCD) (Original 12-05b project named Scantic River WBP; Focus narrowed down tributary Broad Brook),"$60,000 ",$0 ,"$60,000 ",$0 ,"$120,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$120,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,15,Wepawaug River Stormwater Pretreatment & Raw Water Renovation (SWCD) (PROJECT CANCELLED - REMAINING FUNDS REPROGRAMMED),$0 ,"$10,500 ","$10,500 ",$0 ,"$21,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$21,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,16,LID Implementation at Merwin Meadows Community Park in the Norwalk River Watershed (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,17,Ekonk Brook Watershed Based Plan (ECCD),"$49,000 ",$0 ,"$49,000 ",$0 ,"$98,000 ",$0 ,$0 ,$0 ,$0 ,"$36,636 ","$134,636 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,18,French River Watershed Based Plan & Implementation Action (ECCD),$0 ,"$71,500 ","$71,500 ",$0 ,"$143,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$143,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,19,Little River Watershed Plan Implementation - Aerated Composted System for Dairy Mortality (ECCD),$0 ,"$50,000 ","$50,000 ",$0 ,"$100,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$100,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,20,"Water Source for Northern Heights Pasture in Guilford, CT (CRCCD)",$0 ,"$24,999 ","$24,999 ",$0 ,"$49,998 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$49,998 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,21,Town of Wallingford - Stormwater Pretreatment & Raw Water Renovation (SWCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,22,Heminway Pond Dam Removal - Permitting & Preparation (Town of Watertown),"$22,000 ",$0 ,"$22,000 ",$0 ,"$44,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$44,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,23,ECCD - Grand Street (East Lyme) Stormwater Project (also see 14-01 ECCD(i); 15-01 ECCD(i); 15-10; 16-01 ECCD(i)),$0 ,"$9,000 ","$9,000 ",$0 ,"$18,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$18,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,24,Brookfield - Still River - Constructed Wetland Retrofit (NWCD),$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,25,Little River Watershed Water Quality Improvement - Fairvue Farm Agricultural Waste Management Practices Project (See also 14-03a & 15-06),$442 ,"$107,300 ","$107,742 ",$0 ,"$215,484 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$215,484 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,26,North Eagleville Road Green Street Implementation (UConn) (See also 14-03K),$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
CT,2012,178012,CONNECTICUT DEEP,$0 ,27,"Deerfield Farm Agricultural Waste Management, Durham, CT (CRCCD)",$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,1,DC Watersheds Planning,"$70,649 ",$0 ,"$70,649 ",$0 ,"$141,298 ",$0 ,"$69,527 ",$0 ,$0 ,$0 ,"$210,825 ",$0 
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,2,Program administration and grant management (Base + Incremental),"$120,174 ","$56,790 ","$176,964 ",$0 ,"$353,928 ",$0 ,"$188,282 ",$0 ,$0 ,$0 ,"$542,210 ",$0 
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,3,DC School-Based Nonpoint Source Pollution Prevention Program and Adult Outreach (Base),"$73,849 ",$0 ,"$73,849 ",$0 ,"$147,698 ",$0 ,"$67,114 ",$0 ,$0 ,$0 ,"$214,812 ",$0 
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,4,DC Watershed LID Retrofit Program (Base + Incremental),"$78,229 ","$194,207 ","$272,436 ",$0 ,"$544,872 ",$0 ,"$151,900 ",$0 ,$0 ,$0 ,"$696,772 ",$0 
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,5,DC Watershed Habitat Restoration (Base + Incremental),"$81,099 ","$304,003 ","$385,102 ",$0 ,"$770,204 ",$0 ,"$175,845 ",$0 ,$0 ,$0 ,"$946,049 ",$0 
DC,2012,349613,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,1,Soil and Erosion Control Plan Review,"$172,389 ",$0 ,"$172,389 ",$0 ,"$344,778 ",$0 ,"$194,551 ",$0 ,$0 ,$0 ,"$539,329 ",$0 
DC,2012,349613,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,2,Program administration and grant management,"$80,164 ",$0 ,"$80,164 ",$0 ,"$160,328 ",$0 ,"$93,069 ",$0 ,$0 ,$0 ,"$253,397 ",$0 
DC,2012,349613,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,3,DC School-Based Nonpoint Source Pollution Prevention Program and Adult Outreach ,"$64,796 ",$0 ,"$64,796 ",$0 ,"$129,592 ",$0 ,"$70,810 ",$0 ,$0 ,$0 ,"$200,402 ",$0 
DC,2012,349613,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,4,DC Watershed LID Retrofit Program ,$0 ,"$204,806 ","$204,806 ",$0 ,"$409,612 ",$0 ,"$59,066 ",$0 ,$0 ,$0 ,"$468,678 ",$0 
DC,2012,349613,DC DEPARTMENT OF THE ENVIRONMENT,$0 ,5,DC Watershed Habitat Restoration,$0 ,"$405,846 ","$405,846 ",$0 ,"$811,692 ",$0 ,"$201,172 ",$0 ,$0 ,$0 ,"$1,012,864 ",$0 
DE,2012,98312812,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,1,Administration,"$111,911 ",$0 ,"$111,911 ",$0 ,"$223,822 ",$0 ,"$74,608 ",$0 ,$0 ,$0 ,"$298,430 ",$0 
DE,2012,98312812,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,2,Program Management,"$254,401 ",$0 ,"$254,401 ",$0 ,"$508,802 ",$0 ,"$169,601 ",$0 ,$0 ,$0 ,"$678,403 ",$0 
DE,2012,98312812,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,3,SCD Planners,$0 ,"$198,900 ","$198,900 ",$0 ,"$397,800 ",$0 ,"$132,600 ",$0 ,$0 ,$0 ,"$530,400 ",$0 
DE,2012,98312812,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,4,KCD Planners,$0 ,"$62,295 ","$62,295 ",$0 ,"$124,590 ",$0 ,"$41,530 ",$0 ,$0 ,$0 ,"$166,120 ",$0 
DE,2012,98312812,DNREC - DE DEPARTMENT OF NATURAL RES AND ENV CONTR,$0 ,5,Nutrient Management-Relocation,$0 ,"$101,945 ","$101,945 ",$0 ,"$203,890 ",$0 ,"$67,997 ",$0 ,$0 ,$0 ,"$271,887 ",$0 
