State,Award Fiscal Year,Grant No,Grantee,319 Obligation Amount,Project Number,Title,319h Base Funds,319h Incremental Funds,Total 319h Funds,Epa Other,Epa Budget,Other Federal,State Funds,State In-Kind,Local Funds,Other Funds,Total Budget,Local In-Kind
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,9,"Revision of the Alabama Farm*A*Syst, and Small Business*A*Syst Program","$41,271 ",$0 ,"$41,271 ",$0 ,"$82,542 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$82,542 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,10,Restoration and Management of Rivers and Watersheds: Applied Fluvial Geomorphology Training,"$40,000 ",$0 ,"$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,11,Wolf Bay Watershed Coordinator and Watershed Restoration Action Strategies (WRAS) Development Project,"$98,157 ",$0 ,"$98,157 ",$0 ,"$196,314 ",$0 ,$0 ,$0 ,$0 ,"$65,889 ","$262,203 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,12,Sediment Load Reduction in Point A and Gantt Lakes,"$347,753 ",$0 ,"$347,753 ",$0 ,"$695,506 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$695,506 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,13,Clean Water Action Plan Grant Administration and Management,$0 ,"$153,213 ","$153,213 ",$0 ,"$306,426 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$306,426 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,14,Cahaba River Septic Tank Rehabilitation Program,$0 ,"$160,366 ","$160,366 ",$0 ,"$320,732 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$320,732 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,15,Streamside Zone Management for Water Quality Management - Hester Creek Project,$0 ,"$23,934 ","$23,934 ",$0 ,"$47,868 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$47,868 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,16,Cypress Creek Watershed Project,$0 ,"$143,586 ","$143,586 ",$0 ,"$287,172 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$287,172 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,17,Coosa River Basin (Dekalb County) Watershed Project,$0 ,"$267,300 ","$267,300 ",$0 ,"$534,600 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$534,600 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,18,CZARA: Coastal NPS Mgt. Prg,"$100,000 ",$0 ,"$100,000 ",$0 ,"$200,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$200,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,19,TMDL Development,"$250,000 ",$0 ,"$250,000 ",$0 ,"$500,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$500,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,20,Clean Water Partnership Facilitation,"$102,000 ",$0 ,"$102,000 ",$0 ,"$204,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$204,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,21,AL NPS Watershed Assessment Database,"$40,000 ",$0 ,"$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$80,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,22,Short-Scarham Creek Watershed Project,$0 ,"$324,000 ","$324,000 ",$0 ,"$648,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$648,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,23,South Sauty Watershed Project,$0 ,"$149,787 ","$149,787 ",$0 ,"$299,574 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$299,574 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,24,Town Creek Watershed,$0 ,"$168,525 ","$168,525 ",$0 ,"$337,050 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$337,050 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,25,Comprehensive Nutrient Management and Broadscale Distribution of Raw and Composted Litter,$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$60,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,26,Alabama Clean Water Partnership Statewide Coordinator,$0 ,"$35,000 ","$35,000 ",$0 ,"$70,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$70,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,27,Watershed Management Plan for the Lower Coosa River Basin,$0 ,"$120,000 ","$120,000 ",$0 ,"$240,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$240,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,28,Groundwater Festival Coordinator for West Alabama,$0 ,"$10,000 ","$10,000 ",$0 ,"$20,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$20,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,29,BMPs for Alabama Aquaculture,$0 ,"$4,958 ","$4,958 ",$0 ,"$9,916 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$9,916 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,30,Watershed Management Plan For The Upper Coosa River Basin,$0 ,"$15,000 ","$15,000 ",$0 ,"$30,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$30,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,31,Alabama Onsite Wastewater Treatment System Coordinator,$0 ,"$30,000 ","$30,000 ",$0 ,"$60,000 ",$0 ,$0 ,$0 ,$0 ,"$164,000 ","$224,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,32,Priority Acid Mine Drainage Remediation in the Black Warrior Basin,$0 ,"$255,000 ","$255,000 ",$0 ,"$510,000 ","$348,160 ",$0 ,$0 ,$0 ,$0 ,"$858,160 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,33,Natural Stream Design Workshops,"$130,800 ",$0 ,"$130,800 ",$0 ,"$261,600 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$261,600 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,34,AWW River Citzen Guides,"$20,000 ",$0 ,"$20,000 ",$0 ,"$40,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$40,000 ",$0 
AL,2001,99469901,AL DEPT OF ENVIRONMENTAL MANAGEMENT,$0 ,35,Erosion and Sediment Control - Urban,$0 ,"$40,000 ","$40,000 ",$0 ,"$80,000 ",$0 ,$0 ,$0 ,"$26,667 ",$0 ,"$106,667 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,1,Core Program,"$917,425 ","$311,863 ","$1,229,288 ",$0 ,"$2,458,576 ",$0 ,"$515,063 ",$0 ,"$5,793 ",$0 ,"$2,979,432 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,2,Ballard Creek BMP Implementation,"$190,271 ",$0 ,"$190,271 ",$0 ,"$380,542 ",$0 ,$0 ,$0 ,"$105,256 ",$0 ,"$485,798 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,3,L'Anguille Water Quality,"$150,000 ",$0 ,"$150,000 ",$0 ,"$300,000 ",$0 ,$0 ,$0 ,"$113,158 ",$0 ,"$413,158 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,4,Cache River,$0 ,"$250,000 ","$250,000 ",$0 ,"$500,000 ",$0 ,"$200,400 ",$0 ,$0 ,$0 ,"$700,400 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,5,Construction BMPs,"$124,749 ",$0 ,"$124,749 ",$0 ,"$249,498 ",$0 ,"$94,109 ",$0 ,$0 ,$0 ,"$343,607 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,6,Piney Fork Watershed,"$300,000 ",$0 ,"$300,000 ",$0 ,"$600,000 ",$0 ,"$226,316 ",$0 ,$0 ,$0 ,"$826,316 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,7,Big Creek Watershed Carbon Offset,"$30,210 ",$0 ,"$30,210 ",$0 ,"$60,420 ",$0 ,"$22,790 ",$0 ,$0 ,$0 ,"$83,210 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,8,ASWCC Public Awareness,"$196,050 ",$0 ,"$196,050 ",$0 ,"$392,100 ",$0 ,"$42,687 ",$0 ,$0 ,$0 ,"$434,787 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,9,Lincoln Lake,"$272,713 ",$0 ,"$272,713 ",$0 ,"$545,426 ",$0 ,"$206,120 ",$0 ,$0 ,$0 ,"$751,546 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,10,CES Beaver Lake Education,$0 ,"$300,000 ","$300,000 ",$0 ,"$600,000 ",$0 ,"$226,300 ",$0 ,$0 ,$0 ,"$826,300 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,11,Managing On Site Wastewater,"$73,468 ",$0 ,"$73,468 ",$0 ,"$146,936 ",$0 ,"$55,423 ",$0 ,$0 ,$0 ,"$202,359 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,12,Cattle Heavy Use Areas,"$96,997 ",$0 ,"$96,997 ",$0 ,"$193,994 ",$0 ,"$72,813 ",$0 ,$0 ,$0 ,"$266,807 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,13,Prairie Creek Restoration,"$25,900 ",$0 ,"$25,900 ",$0 ,"$51,800 ",$0 ,"$19,555 ",$0 ,$0 ,$0 ,"$71,355 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,14,WQ Technician Program,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$400,000 ",$0 ,$0 ,$0 ,"$400,000 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,15,Lower Little Red WRAS,$0 ,"$263,215 ","$263,215 ",$0 ,"$526,430 ",$0 ,"$65,804 ",$0 ,$0 ,$0 ,"$592,234 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,16,Buffalo River,"$128,500 ",$0 ,"$128,500 ",$0 ,"$257,000 ",$0 ,"$32,125 ",$0 ,$0 ,$0 ,"$289,125 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,17,Alternate Watering,"$298,800 ",$0 ,"$298,800 ",$0 ,"$597,600 ",$0 ,"$74,700 ",$0 ,$0 ,$0 ,"$672,300 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,18,Spavinaw Creek,"$298,500 ",$0 ,"$298,500 ",$0 ,"$597,000 ",$0 ,"$153,400 ",$0 ,$0 ,$0 ,"$750,400 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,19,Strawberry R. Hydromulch,$0 ,"$51,250 ","$51,250 ",$0 ,"$102,500 ",$0 ,"$12,812 ",$0 ,$0 ,$0 ,"$115,312 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,20,Roadside Erosion,"$110,240 ",$0 ,"$110,240 ",$0 ,"$220,480 ",$0 ,"$27,560 ",$0 ,$0 ,$0 ,"$248,040 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,21,Smackover Creek Extension,$0 ,"$175,000 ","$175,000 ",$0 ,"$350,000 ",$0 ,"$132,018 ",$0 ,$0 ,$0 ,"$482,018 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,22,Lower Spring River Pasture,"$155,200 ",$0 ,"$155,200 ",$0 ,"$310,400 ",$0 ,"$41,667 ",$0 ,$0 ,$0 ,"$352,067 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,23,Guidance and Options for Private Landowners With Regard to Stream Side Timber Harvest and Management in the Bayou Bartholomew Watershed.,"$22,900 ",$0 ,"$22,900 ",$0 ,"$45,800 ",$0 ,"$18,000 ",$0 ,$0 ,$0 ,"$63,800 ",$0 
AR,2001,99610309,ARKANSAS NATURAL RESOURCES COMMISSION,$0 ,24,L'Anguille Partners - Ducks Unlimited,"$356,403 ",$0 ,"$356,403 ",$0 ,"$712,806 ",$0 ,$0 ,$0 ,"$327,992 ",$0 ,"$1,040,798 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,1,Camp Geronimo On-Site Sewer Improvements,"$262,214 ",$0 ,"$262,214 ",$0 ,"$524,428 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$524,428 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,2,Fecal Coliform and Sediment Reduction for Oak Creek in Redrock Country,$0 ,"$32,388 ","$32,388 ",$0 ,"$64,776 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$64,776 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,3,Sedona Gun Range Lead Removal and Site Restoration,$0 ,"$145,437 ","$145,437 ",$0 ,"$290,874 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$290,874 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,4,Maylay Pasture Improvement,"$44,460 ",$0 ,"$44,460 ",$0 ,"$88,920 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$88,920 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,5,Martinez Ranch Water Quality Improvement,"$109,037 ",$0 ,"$109,037 ",$0 ,"$218,074 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$218,074 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,6,Ramsey Canyon Preserve parking Lot Runoff Reduction Project,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,7,Installation and Outreach of Wisconsin Mound Septic System at the Audubon Research Ranch,"$13,650 ",$0 ,"$13,650 ",$0 ,"$27,300 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$27,300 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,8,Arizona State Envirothon,"$25,516 ",$0 ,"$25,516 ",$0 ,"$51,032 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$51,032 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,9,Upper Verde Collaborative Watershed Restoration Project,$0 ,"$1,133 ","$1,133 ",$0 ,"$2,266 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$2,266 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,10,Protect Watershed By Upgrading Perimeter Fence Of The Audubon Research Ranch,"$18,019 ",$0 ,"$18,019 ",$0 ,"$36,038 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$36,038 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,11,"Water Development, Fencing, Erosion Control and Monitoring The C6 Ranch","$55,546 ",$0 ,"$55,546 ",$0 ,"$111,092 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$111,092 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,12,Coal Creek Riparian Corridor Enhancement,$0 ,"$34,103 ","$34,103 ",$0 ,"$68,206 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$68,206 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,13,Clean Up Dumpsites On Big Bug Creek and The Agua Fria,$0 ,"$4,932 ","$4,932 ",$0 ,"$9,864 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$9,864 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,14,Composting Restrooms For The Hualapai Reservation,"$24,637 ",$0 ,"$24,637 ",$0 ,"$49,274 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$49,274 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,15,Assessing Animal Manure:  Compost Applications On Irrigated Agricultural Fields For Nutrient Planning,"$93,217 ",$0 ,"$93,217 ",$0 ,"$186,434 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$186,434 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,16,AZ Department Of Agriculture,$0 ,"$57,530 ","$57,530 ",$0 ,"$115,060 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$115,060 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,17,University Of Arizona - Children's Water Festival,"$3,500 ",$0 ,"$3,500 ",$0 ,"$7,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$7,000 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,18,National Nonpoint Source Education of Municipal Officers Model,$0 ,"$330,000 ","$330,000 ",$0 ,"$660,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$660,000 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,19,Trees for the Rim,$0 ,"$16,729 ","$16,729 ",$0 ,"$33,458 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$33,458 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,20,3 Links Farm Riparian Habitat Restoration Project,"$80,317 ","$55,850 ","$136,167 ",$0 ,"$272,334 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$272,334 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,21,M Diamond West Clear Creek Project,$0 ,"$119,100 ","$119,100 ",$0 ,"$238,200 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$238,200 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,22,Pime NRCD - Best Mgmt. Practices,"$15,362 ",$0 ,"$15,362 ",$0 ,"$30,724 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$30,724 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,23,Overgaard Townsite DWID - Townsite Water Protection Project,"$33,060 ",$0 ,"$33,060 ",$0 ,"$66,120 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$66,120 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,24,AZ Department of Agriculture - Agricultural Activities Assistance Program,"$77,780 ",$0 ,"$77,780 ",$0 ,"$155,560 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$155,560 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,25,USDA Forest Service - Coconino National Forest,"$4,352 ",$0 ,"$4,352 ",$0 ,"$8,704 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$8,704 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,26,Cottonwood Creek Restoration Through Sediment Control,"$62,666 ",$0 ,"$62,666 ",$0 ,"$125,332 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$125,332 ",$0 
AZ,2001,98960801,AZ DEPT OF ENV QUALITY,$0 ,27,Ash Creek Watershed Project,"$21,670 ",$0 ,"$21,670 ",$0 ,"$43,340 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$43,340 ",$0 
