State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AK,2010,96079702,AK DEPT OF ENVIRON CONSERV,13,Alaska Clean Harbors Outreach and Tidal Grid Evaluation,No,"BMP Design/Implementation
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$14,936 ",No,,Did start on 03/29/2011,Completed on 06/30/2011
AK,2010,96079702,AK DEPT OF ENVIRON CONSERV,14,Little Susitna River Data Analysis and Presentation ,No,"Technical Assistance to State/Local
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$8,000 ",No,,Did start on 12/21/2010,Completed on 06/30/2011
AK,2010,96079702,AK DEPT OF ENVIRON CONSERV,15,"Lower Ship Creek: QAPP Development, Sampling Plan, and Water Quality Monitoring as related to Petroleum Hydrocarbon Pollution",No,"Other Water Quality Assessment /Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$21,858 ",No,,Did start on 04/01/2011,Completed on 06/30/2011
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management of the Alabama FY11 Clean Water Act Section 319 Nonpoint  ,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Other Technical Assistance Activity
Program Development Activities
Inspection Activities
Nutrient Management Planning
TMDLs
Other Planning
Other Water Quality Assessment /Monitoring
",All Sources,NOT APPLICABLE (NA),"$711,877 ",No,On Schedule,Did start on 10/01/2010,Completed on 09/30/2015
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,"Rotational River Basin Approach: Surface WQ Assessment of Escatawpa, Mobile Bay, and Tombigbee River Basins ",No,"Water Quality Trend Assessment
Water Quality Problem Identification
Watershed Assessments
",Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$336,574 ",No,On Schedule,Did start on 10/01/2010,Completed on 09/30/2015
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,"Surface Water Quality Assessment of Rivers, Reservoirs, and Tributary Embayments of the Tombigbee, Mobile, and Escatawpa River Basins ",No,"Water Quality Trend Assessment
Water Quality Problem Identification
Watershed Assessments
",Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$263,635 ",No,On Schedule,Did start on 10/01/2010,Completed on 09/30/2015
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4,Nonpoint Source Management Program Flexibility for Emerging Issues and Coastal NPS Management Program Approval  ,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$17,914 ",No,On Schedule,Did start on 10/01/2010,Completed on 09/30/2015
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,Administration and Management of the Alabama FY11 Clean Water Act Section 319 of the NPS Incremental Grant,Yes,"Technology Transfer to State/ Local Government
",Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$277,705 ",No,On Schedule,Did start on 10/01/2011,Completed on 09/30/2015
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,Alabama Clean Water Partnership,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$315,236 ",No,Completed,Did start on 10/26/2011,Completed on 10/26/2013
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,7,Mill Creek Watershed Management Project,No,"BMP Design/Implementation
Stormwater Discharge Design/ Control
Local (Specific Target) Education/Information Programs
Technology Transfer to State/ Local Government
",Hydromodification; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$235,486 ",Yes,Completed,Did start on 11/18/2011,Completed on 11/18/2013
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Parkerson Mill Creek Watershed Enhancement Project,No,"BMP Design/Implementation
BMP Performance Assessment
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Riparian Projects
Local (Specific Target) Education/Information Programs
Stormwater Management Planning
Water Quality Problem Identification
",Agriculture; Construction; Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$179,810 ",Yes,Completed,Did start on 12/14/2011,Completed on 08/14/2014
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,No Business Creek Watershed Management Project,No,"Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Riparian Projects
Nonpoint Source Project Staffing
Nutrient Management Planning
Livestock Grazing System Planning
Watershed Management Planning
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$241,200 ",Yes,Completed,Did start on 12/14/2011,Completed on 07/16/2014
AL,2010,96464611,AL DEPT OF ENVIRONMENTAL MANAGEMENT,11,Demonstration of  a Regenerative Step Pool Conveyance to Restore Joe's Branch,No,"Erosion Control Projects
BMP Implementation
",Urban Runoff/Stormwater,Developing a TMDL,"$710,563 ",Yes,On Schedule,Did start on 03/01/2012,Completed on 09/30/2015
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,1,Core Program,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$2,811,447 ",No,On Schedule,Did start on 07/01/2010,Completed on 06/30/2014
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,2,State Nutrient Management Planning,Yes,"Nutrient Management Planning
",Animal Feeding Operations,NOT APPLICABLE (NA),$0 ,No,On Schedule,Did start on 07/01/2010,Completed on 06/30/2014
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,3,Conserving Natural Resources through Forest Stewardship Management Plans (FSMP).,Yes,"Other Technical Assistance Activity
",Silviculture,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 07/01/2010,Completed on 06/25/2012
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,4,Arkansas County Erosion Control Project – Phase III,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 10/01/2010,Completed on 05/31/2011
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,5,Green Development Workshop,No,"Other Restoration/Protection/Prevention
",Silviculture,NOT APPLICABLE (NA),"$8,595 ",No,Completed,Did start on 12/01/2010,Completed on 03/31/2011
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,6,Fulton County No-Till Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 05/15/2011,Completed on 06/30/2011
AR,2010,99610318,ARKANSAS NATURAL RESOURCES COMMISSION,7,West Fork Stream Restoration at Fayetteville Airport: Phase II Restoration Implementation (continuation of 09-1600),No,"Stream Bank Stabilization
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 05/01/2014,Completed on 06/30/2014
AZ,2010,97923811,NAVAJO NATION,1,Ojo Encino Chapter Nonpoint Source Sediment Pollution Reduction to the Upper Torreon Wash and the Rio Puerco Subbasin Watershed Based Plan,No,,Agriculture; Urban Runoff/Stormwater,,"$150,000 ",No,,Will start on ,Will be Completed On 
AZ,2010,97923811,NAVAJO NATION,2,Ojo Encino Chapter Nonpoint Source Sediment Pollution Reduction to the Upper Torreon Wash and the North Plains Sub-basin Watershed Based Plan,No,,Agriculture; Hydromodification; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
AZ,2010,97961411,THE HOPI TRIBE,1,Tawapa Spring Nonpoint Source Water Quality Improvement Project ,No,,Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
AZ,2010,98961310,AZ DEPT OF ENV QUALITY,2,NPS Reduction of Copper to Pinto Creek,No,"Vegetation Management/Revegetation
Other Restoration/Protection/Prevention
",Resource Extraction,Implementing a TMDL,"$383,505 ",Yes,Completed,Did start on 08/30/2011,Completed on 08/31/2013
AZ,2010,98961310,AZ DEPT OF ENV QUALITY,5,Arizona Nemo Nonpoint Source Education for Municipal Officals,Yes,"Local (Specific Target) Education/Information Programs
Other Technical Assistance Activity
Watershed Modeling - Watershed Specific
Watershed Modeling - General Usage
Geographic Information Systems
",All Sources,NOT APPLICABLE (NA),"$141,292 ",No,Completed,Did start on 07/01/2010,Completed on 06/30/2014
AZ,2010,99991011,HUALAPAI TRIBE,1,Non-Point Source Pollution Prevention Project for the Hualapai Reservation,No,,Agriculture; Construction,,"$99,959 ",No,,Will start on ,Will be Completed On 
AZ,2010,99991011,HUALAPAI TRIBE,2,"A Reduction of Sediment and Fecal Coliform Inputs to the Colorado River Watershed, Hualapai Indian Reservation, Arizona",No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2010,00T45401,CHEMEHUEVI INDIAN TRIBE,1,Chemehuevi Indian Tribe Revegetation Project to Restore NPS Impaired Waters for Catfish Bay in Lake Havasu on the Chemehuevi Indian Reservation,No,,Hydromodification; Other NPS Pollution,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2010,97957511,CA STATE WATER RES CTRL BRD,1,I - Morro Bay Ag Water Quality Enhancement Program - 18998,No,"Livestock Control Projects
",Animal Feeding Operations,Implementing a TMDL,"$465,500 ",Yes,Completed,Did start on 06/30/2011,Will be Completed On 12/31/2016
CA,2010,97957511,CA STATE WATER RES CTRL BRD,2,Cancelled - P/A -  Bear Creek Ranch Mercury Reduction Plannning Project - 19003 ,No,"Watershed Planning
",Other NPS Pollution,Developing a TMDL,$0 ,No,Discontinued,Did start on 06/21/2011,Completed on 06/30/2014
CA,2010,97957511,CA STATE WATER RES CTRL BRD,3,P/A - Develop Prioritization Criteria for Reach-Scale Enhancement andamp;Incision/Erosion Prjts in Son. Crk WS  - 19022,No,"Watershed Management Planning
",Hydromodification,Developing a TMDL,"$125,000 ",No,Completed,Did start on 07/01/2011,Completed on 10/29/2013
CA,2010,97957511,CA STATE WATER RES CTRL BRD,4,P/A - Implementation of Nutrient TMDLs in the San Jacinto WS Through a Feasibility Assessment for Pollutant Trading for Ag Operators andamp; Development of a BMP Database Tool - 19063,No,"Watershed Planning
",Agriculture,Developing a TMDL,"$125,000 ",No,Completed,Did start on 07/01/2011,Completed on 10/24/2013
CA,2010,97957511,CA STATE WATER RES CTRL BRD,5,I - Redwood Creek Sediment Reduction Project - 19017,No,"Erosion Control Projects
",Silviculture,Implementing a TMDL,"$500,000 ",Yes,Discontinued,Did start on 07/01/2011,Completed on 06/18/2015
CA,2010,97957511,CA STATE WATER RES CTRL BRD,6,I - Tomales Bay Pathogen Reduction BMPs on Parklands - 19027,No,"Livestock Control Projects
",Animal Feeding Operations,Implementing a TMDL,"$453,664 ",Yes,Completed,Did start on 07/01/2011,Completed on 05/06/2015
CA,2010,97957511,CA STATE WATER RES CTRL BRD,7,I - Shelter Island (SYIB) Copper Hull Paint Conversion Project - 19039,No,"Other Restoration/Protection/Prevention
",Marinas and Recreational Boating,Implementing a TMDL,"$600,000 ",Yes,Completed,Did start on 07/01/2011,Completed on 06/30/2015
CA,2010,97957511,CA STATE WATER RES CTRL BRD,8,I - Implementing the Fine Sediment TMDL Napa River - 19062,No,"Sediment Control
",Agriculture,Implementing a TMDL,"$300,000 ",Yes,Completed,Did start on 07/01/2011,Completed on 09/30/2014
CA,2010,97957511,CA STATE WATER RES CTRL BRD,9,I - Wetlands Mgmt and Ag Organic Matter Reduction to Decrease Methylmercury Cosumnes - 19068,No,"BMP Design/Implementation
",Historical Pollutants,Implementing a TMDL,"$832,789 ",Yes,Completed,Did start on 03/11/2011,Completed on 06/30/2014
CA,2010,97957511,CA STATE WATER RES CTRL BRD,10,P/A - Scott River Groundwater Study Plan Program - 19088,No,"BMP Design/Implementation
",Agriculture; Silviculture; Urban Runoff/Stormwater,Developing a TMDL,"$95,761 ",No,Completed,Did start on 07/01/2011,Completed on 08/31/2014
CA,2010,97957511,CA STATE WATER RES CTRL BRD,11,P/A - Planning for Delta Methylmercury TMDL Implementation - Phase I - 19096,No,"Watershed Management Planning
",Agriculture,Developing a TMDL implementation plan(s),"$124,967 ",No,Completed,Did start on 06/21/2011,Completed on 05/31/2013
CA,2010,97957511,CA STATE WATER RES CTRL BRD,12,I - Coldstream Canyon Floodplain Restoration - 19103,No,"BMP Design/Implementation
TMDLs
",Hydromodification,Implementing a TMDL,"$250,000 ",Yes,Completed,Did start on 06/01/2011,Completed on 03/31/2015
CA,2010,97957511,CA STATE WATER RES CTRL BRD,13,P/A - Squaw Creek Restoration Preliminary Design - 19106,No,"Watershed Planning
",Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$71,946 ",No,Completed,Did start on 07/01/2011,Completed on 06/30/2013
CA,2010,97957511,CA STATE WATER RES CTRL BRD,14,P/A - Pinto Lake TMDL Planning and Assessment Project - 19108,No,"Water Quality Problem Identification
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$125,000 ",No,Completed,Did start on 07/01/2011,Completed on 06/30/2013
CA,2010,97957511,CA STATE WATER RES CTRL BRD,15,P/A - Napa River Sediment TMDL Monitoring Program - 19112,No,"Wetland Assessment/ Monitoring
",Hydromodification; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$100,000 ",No,Completed,Did start on 07/01/2011,Completed on 09/30/2013
CA,2010,97957511,CA STATE WATER RES CTRL BRD,16,Match - St. Helena-Napa River Flood Protection and Estuary Restoration Project - Phase I and II ,No,"Other Restoration/Protection/Prevention
",Hydromodification,Implementing a TMDL,$0 ,No,Completed,Did start on 07/01/2011,Completed on 06/30/2015
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,1,Nonpoint Source Outreach Education,Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$193,940 ",No,Completed,Did start on 12/06/2010,Completed on 12/31/2014
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,2,Watershed Planning Support,Yes,"Education/Information
",Resource Extraction,NOT APPLICABLE (NA),"$14,807 ",No,Completed,Did start on 06/30/2010,Completed on 06/30/2015
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,3,Indirect Cost,Yes,"Other Program Management
",Other NPS Pollution,NOT APPLICABLE (NA),"$32,569 ",No,Completed,Did start on 09/13/2010,Completed on 09/11/2015
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,6,North Fork Gunnison River-Midway Stabilization and Riparian Improvements,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$40,000 ",Yes,Completed,Did start on 01/01/2011,Completed on 07/31/2012
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,7,Supporting Selenium Control Efforts in the Lower Gunnison River Basin through Data Collection,No,"Other Water Quality Assessment /Monitoring
",Historical Pollutants,Implementing a TMDL,"$26,171 ",No,Completed,Did start on 06/20/2011,Completed on 04/30/2013
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,8,Nonpoint Source Connection Newsletter,Yes,,,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 12/06/2010,Completed on 12/31/2010
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,9,North Park Watershed Plan and BMP Implementation,No,"BMP Design/Implementation
Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$69,360 ",Yes,Completed,Did start on 06/19/2011,Completed on 10/31/2014
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,10,Characterizing Bioaccumulation of Mercury In Sport Fish - Informing TMDL Development,No,"TMDLs
",Other NPS Pollution,Developing a TMDL,"$286,353 ",No,On Schedule,Did start on 03/15/2012,Completed on 03/13/2015
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,11,Development of a Watershed Management Plan for the St. Vrain Creek Watershed,No,,,NOT APPLICABLE (NA),$0 ,No,Discontinued,Did start on 08/01/2011,Completed on 12/01/2011
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,14,2010 Upper South Platte Nonpoint Source Initiative,No,"BMP Design/Implementation
",Hydromodification,Implementing a TMDL,"$508,268 ",Yes,Completed,Did start on 10/16/2012,Completed on 03/31/2015
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,15,Upper Kerber Creek Watershed Plan,No,"Watershed Planning
",Resource Extraction,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Did start on 01/01/2012,Completed on 08/31/2013
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,17,Uncompahgre Project Agricultural Efficiency and System Optimization,No,"Other Planning
",Agriculture,Implementing a TMDL,"$37,500 ",No,Completed,Did start on 08/05/2013,Completed on 03/31/2015
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,20,Lower Willow Creek Restoration ,No,"Stream Bank Stabilization
",Resource Extraction,NOT APPLICABLE (NA),"$109,770 ",Yes,Completed,Did start on 05/15/2012,Completed on 11/28/2014
CO,2010,99818610,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,21,Little Frying Pan WQ Improvement,No,"BMP Design/Implementation
",Resource Extraction,NOT APPLICABLE (NA),"$44,867 ",Yes,Completed,Did start on 04/21/2009,Completed on 03/31/2015
CT,2010,97100102,CONNECTICUT DEEP,1,"NPS Watershed Management - PLACEHOLDER FOR CONSERVATION DISTRICT PROJECTS (See 10-01a, 10-01c-1, 10-01c-2, 10-01d, 10-01d-2, 10-01e and 10-01f)",Yes,,,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 03/01/2011,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,2,"NPS Outreach/Misc. and Implementation of Approved WBP - PLACEHOLDER FOR OTHER PROJECTS (See 10-02b, 10-02c-1, 10-02c-2, 10-2d-1, 10-02d-2, 10-02e, 10-02f and10-02g)",Yes,,,NOT APPLICABLE (NA),$0 ,No,Not Initiated,Will start on 08/01/2010,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,3,Coordinate Implementation of Coginchaug River WBP with Part-time Staff Watershed Coordinator - PROJECT CANCELED - FUNDS REPROGRAMED (partially) to 10-02e,No,,,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Will start on 08/01/2010,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,4,Water-quality Monitoring in the Coginchaug River in Support of a Watershed Based Plan,No,"Assessments for Compliance with Water Quality Standards
",Agriculture; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$8,176 ",No,Completed,Did start on 08/01/2010,Completed on 12/14/2010
CT,2010,97100102,CONNECTICUT DEEP,5,Tankerhoosen Watershed Management Plan Implement,No,,,NOT APPLICABLE (NA),$0 ,No,Not Initiated,Will start on 08/01/2010,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,6,Bigelow Brook Implementation - Phase 1 & 2 (Stormwater Retrofit) (NCCD) (See also 10-01e),No,"BMP Design/Implementation
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$70,000 ",Yes,Completed,Did start on 05/01/2012,Completed on 01/18/2013
CT,2010,97100102,CONNECTICUT DEEP,7,Quinnipiac River Completion of Watershed Based Plan,No,"Other Restoration/Protection/Prevention
Develop/ Revise Basin Plans larger than 8 digit HUC code
",Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$49,898 ",No,Completed,Did start on 08/01/2010,Completed on 07/24/2014
CT,2010,97100102,CONNECTICUT DEEP,8,River Monitoring,Yes,,,NOT APPLICABLE (NA),$0 ,No,Not Initiated,Will start on 08/01/2010,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,9,Amos Lake Water Quality Improvement,No,"Water Quality Problem Identification
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$54,000 ",Yes,Completed,Did start on 08/01/2010,Completed on 06/12/2015
CT,2010,97100102,CONNECTICUT DEEP,10,WSBP Impl. Niantic River Coordinator,No,"Nonpoint Source Program Overall Coordination/ Management
",Marinas and Recreational Boating; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Did start on 12/17/2010,Completed on 08/24/2012
CT,2010,97100102,CONNECTICUT DEEP,11,"Nutrient, Bacteria, and Streamflow Monitoring in the Niantic River Watershed - Year 3",No,"Water Quality Trend Assessment
",Agriculture; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$54,000 ",No,Completed,Did start on 08/01/2010,Completed on 09/27/2012
CT,2010,97100102,CONNECTICUT DEEP,12,Converting Dairy Manure Fiber into Plant Growing Media as a Nutient Removal Strategy,Yes,"Other Planning
",Agriculture,NOT APPLICABLE (NA),"$70,000 ",No,Completed,Did start on 08/22/2011,Completed on 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,13,Hatch Pond Watershed Based Plan Phase 2,No,"Watershed Management Planning
",Agriculture; Turf Management,NOT APPLICABLE (NA),"$60,000 ",No,Completed,Did start on 05/09/2013,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,14,Baker Cove Stormwater Tree Filter Project,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$125,800 ",Yes,Not Initiated,Will start on 05/15/2014,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,15,Norwalk Tree Filters,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$16,200 ",Yes,,Did start on 07/19/2013,Completed on 08/31/2015
CT,2010,97100102,CONNECTICUT DEEP,16,Great Hollow WQ Improvement (Town of Monroe),No,"BMP Implementation
Education/Information
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$40,522 ",Yes,Completed,Will start on 07/23/2014,Will be Completed On 08/15/2015
CT,2010,97100102,CONNECTICUT DEEP,17,North Branch Park River Implementation Project,No,"BMP Design
BMP Implementation
Watershed Planning
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,150 ",Yes,Completed,Did start on 06/18/2015,Completed on 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,18,Coginchaug River WBP Implementation Project (CRCCD),No,"BMP Design
BMP Implementation
",Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$100,000 ",Yes,On Schedule,Did start on 06/09/2015,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,19,Coginchaug River WBP Coordinator,No,,,NOT APPLICABLE (NA),"$22,000 ",No,Not Initiated,Will start on 09/30/2013,Will be Completed On 09/30/2015
CT,2010,97100102,CONNECTICUT DEEP,20,NCD/Torrington LID Parking Lot,No,"Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,000 ",No,Completed,Did start on 07/11/2013,Completed on 09/30/2013
CT,2010,97100102,CONNECTICUT DEEP,21,NPS Management/Mattabesset-Coginchaug Implementation ,No,"BMP Design
BMP Implementation
Other Restoration/Protection
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$50,000 ",Yes,,Did start on 03/25/2011,Completed on 06/01/2015
