State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Erosion and Sediment Control on Construction Sites and Urban Areas in Alabama,Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Program Development Activities
Water Quality Problem Identification
",Agriculture; Construction,NOT APPLICABLE (NA),"$50,000 ",No,On Schedule,Did start on 01/06/2004,Completed on 02/07/2005
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,Community Based Environmental Assessment and Watershed Protection in Alabama,Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Program Development Activities
Watershed Modeling - General Usage
Geographic Information Systems
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
Watershed Assessments
",Agriculture; All Sources,NOT APPLICABLE (NA),"$257,950 ",No,On Schedule,Did start on 12/02/2002,Completed on 10/31/2007
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,10,Water Quality Coordinator and Education/Outreach Specialist for the State Soil and Water Conservation Committee (SWCC),Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Program Development Activities
Watershed Modeling - General Usage
Geographic Information Systems
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
Watershed Assessments
",Agriculture; All Sources,NOT APPLICABLE (NA),"$65,000 ",No,Completed,Did start on 12/02/2003,Completed on 12/01/2005
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,11,Incremental Grant Administration and Management,Yes,"Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Watershed Modeling - Watershed Specific
Watershed Modeling - General Usage
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
",Agriculture; All Sources,Developing a TMDL,"$329,414 ",No,Completed,Did start on 10/01/2002,Completed on 09/30/2003
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,13,ACWP Nonpoint Source NPS Education and Restoration through Public Involvement,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$29,876 ",No,Completed,Did start on 11/17/2003,Completed on 11/17/2005
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Saugahatchee Watershed Management Plan (SWaMP) ,No,"Develop/ Revise Basin Plans smaller than 8 digit HUC code
",Agriculture; Construction; Historical Pollutants; Land Disposal/Storage/Treatment; Resource Extraction; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$15,000 ",No,Completed,Did start on 07/20/2004,Completed on 07/20/2005
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,Yellow Bank Creek Watershed Restoration Project,No,"BMP Performance Assessment
",Agriculture; Animal Feeding Operations; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$114,021 ",Yes,On Schedule,Did start on 11/29/2004,Completed on 11/29/2008
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,Goose Creek Watershed Restoration Project,No,"BMP Performance Assessment
",Agriculture; Animal Feeding Operations; Construction; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$160,785 ",Yes,On Schedule,Did start on 11/29/2004,Completed on 11/29/2008
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,19,Crowdabout Creek Watershed Restoration Project,No,"TMDLs
",Agriculture; Animal Feeding Operations; Hydromodification; Other NPS Pollution; Silviculture,Implementing a TMDL,"$343,000 ",Yes,On Schedule,Did start on 09/28/2004,Completed on 09/28/2007
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,20,Herrin Creek Watershed Restoration Project,No,"Corrective Action (other than BMP implementation)
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Silviculture,Implementing a TMDL,"$63,426 ",Yes,Completed,Did start on 09/28/2004,Completed on 09/28/2007
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,21,Watershed Awareness for Coastal Management Areas,No,"Local (Specific Target) Education/Information Programs
",All Sources; Other NPS Pollution,NOT APPLICABLE (NA),"$60,000 ",No,Completed,Did start on 07/15/2004,Completed on 07/14/2006
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,22,Choc-Pea-Yellow Watershed Management Plan,No,"Develop/ Revise Basin Plans larger than 8 digit HUC code
",Agriculture; All Sources,NOT APPLICABLE (NA),"$73,000 ",No,Completed,Did start on 11/01/2004,Completed on 12/31/2005
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,23,Excess Runoff Contribution to Daily Discharge Frequency of Pond Aquaculture Facilities,No,"Technical Assistance to State/Local
Other Technical Assistance Activity
",Agriculture; All Sources,NOT APPLICABLE (NA),"$7,000 ",No,Completed,Did start on 01/01/2005,Completed on 07/01/2006
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,24,Priority Subwatershed Protection Plan for the Middle Coosa River Basin,No,"BMP Design/Implementation
BMP Performance Assessment
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Stormwater Discharge Design/ Control
Erosion Control Projects
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Other Technical Assistance Activity
Nutrient Management Planning
Develop/ Revise Basin Plans smaller than 8 digit HUC code
Livestock Grazing System Planning
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
BMP Effectiveness Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$475,874 ",Yes,On Schedule,Did start on 05/01/2006,Completed on 09/01/2009
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,25,Cole Spring Branch Watershed Project,No,"BMP Design/Implementation
",Agriculture; Hydromodification,Implementing a TMDL,"$400,000 ",Yes,On Schedule,Did start on 05/18/2007,Completed on 05/18/2009
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,26,Development of TMDLs and TMDL Assessment,Yes,"TMDLs
TMDL Assessments
",Agriculture; Animal Feeding Operations; Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$250,000 ",No,Completed,Did start on 10/01/2002,Completed on 09/30/2003
AL,2003,99469903,AL DEPT OF ENVIRONMENTAL MANAGEMENT,27,Restoration of Unnamed Tributaries to Persimmon Br.  (Walnut Creek Watershed),No,"BMP Design/Implementation
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$77,690 ",Yes,On Schedule,Did start on 07/20/2009,Completed on 09/30/2009
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,1,Core Program,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$548,742 ",Yes,Completed,Did start on 07/01/2003,Completed on 06/30/2004
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,2,Clay County Sediment Prevention Project,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$148,262 ",Yes,On Schedule,Did start on 07/01/2003,Completed on 09/30/2006
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,3,Upper Little Red River Watershed BMP Implementation Project,No,"BMP Design/Implementation
Nutrient Management Planning
",Agriculture,NOT APPLICABLE (NA),"$167,114 ",Yes,On Schedule,Did start on 07/01/2003,Completed on 03/30/2007
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,4,Urban Nutrient Management in the Illinois River Landscape,No,"Nutrient Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$33,258 ",Yes,On Schedule,Did start on 07/01/2003,Completed on 05/06/2006
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,5,West Fork of the White River Watershed Coordination,No,"Other Restoration/Protection/Prevention
Watershed Modeling - General Usage
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$97,009 ",No,On Schedule,Did start on 07/01/2003,Completed on 06/30/2005
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,6,Comprehensive Nutrient Management Planning,Yes,"Animal Manure/Litter Management Projects
Nutrient Management Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),$0 ,No,On Schedule,Did start on 07/01/2003,Completed on 06/30/2004
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,7,Arkansas Excess Nutrient Management Project,Yes,"Statewide Education/Information Programs
Other Technical Assistance Activity
",Animal Feeding Operations,NOT APPLICABLE (NA),"$848,415 ",No,,Did start on 07/01/2003,Completed on 01/22/2008
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,8,Demonstration of On-Farm Litter Combustion,No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$142,500 ",No,Completed,Did start on 08/15/2003,Completed on 02/08/2007
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,9,Feasibility Assessment of Establishing the Ozark Poultry Litter Bank,No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$174,900 ",No,Completed,Did start on 10/01/2003,Completed on 12/31/2005
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,10,A Demonstration of Process Technology for Converting Poultry Waste to Energy and Chemical Products,No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$103,500 ",No,,Did start on 05/01/2004,Completed on 08/22/2007
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,11,Nutrient Transport,No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations; Land Disposal/Storage/Treatment,,"$272,664 ",Yes,Not Initiated,Did start on 01/01/2004,Completed on 01/04/2007
AR,2003,99610311,ARKANSAS NATURAL RESOURCES COMMISSION,12,Nutrient Transport Phase II,No,"Nutrient Management Planning
",Agriculture,NOT APPLICABLE (NA),"$227,335 ",Yes,Completed,Did start on 01/15/2007,Completed on 05/15/2008
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,1,Yuma County  -  Stormwater Phase II Assistance Program,No,"Sediment Control
Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",Yes,Completed,Did start on 08/18/2003,Completed on 05/18/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,2,Town of Oro Valley - Stormwater Phase II Assistance Program,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$22,472 ",No,Completed,Did start on 09/06/2003,Completed on 08/01/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,3,Town of Gilbert Stormwater Project,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$24,984 ",No,Completed,Did start on 10/06/2003,Completed on 07/15/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,4,Town of Youngtown Stromwater Phase II Assistance Project,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Did start on 09/25/2003,Completed on 06/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,5,Cottonwood Creek Restoration Through Sediment Control,No,"Erosion Control Projects
",Agriculture; Historical Pollutants; Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$40,234 ",Yes,,Did start on 01/23/2004,Completed on 03/09/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,6,"EC Bar Ranch Turbidity Reduction Project, Phase VII",No,"Sediment Control
",Hydromodification; Other NPS Pollution,Implementing a TMDL,"$60,000 ",Yes,Completed,Did start on 01/20/2005,Completed on 02/28/2007
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,7,EC Bar Ranch Turbidity Reduction Project Phase VI,No,"Sediment Control
",Agriculture,Implementing a TMDL,"$182,250 ",Yes,Completed,Did start on 01/21/2004,Completed on 01/31/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,8,Boy Scout Camp Geronimo On-Site Sewer Improvements,No,"Corrective Action (other than BMP implementation)
",Other NPS Pollution,NOT APPLICABLE (NA),"$230,310 ",Yes,Completed,Did start on 01/21/2004,Completed on 11/07/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,9,Red Rock State Park Constructed Wetland and Restoration 2003-2004,No,"Wetland Restoration/Protection
",Construction,NOT APPLICABLE (NA),"$27,045 ",Yes,Completed,Did start on 02/04/2004,Completed on 06/30/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,10,Oak Creek Canyon Task Force Water Qaulity Program,No,"Other Restoration/Protection/Prevention
",Other NPS Pollution,Implementing a TMDL,"$130,404 ",Yes,Completed,Did start on 03/03/2004,Completed on 07/31/2008
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,11,City of Flagstaff  Stormwater Phase II Assistance Program,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$24,969 ",No,Completed,Did start on 01/28/2004,Completed on 10/01/2004
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,12,WCIECA Arizona Erosion Control and Stormwater Conference 2004,Yes,"Statewide Education/Information Programs
Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$16,000 ",No,Completed,Did start on 03/05/2004,Completed on 07/04/2004
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,13,Upper Verde River Wildlife Area Turbidity Reduction Project,No,"Sediment Control
",Hydromodification; Other NPS Pollution; Silviculture,Implementing a TMDL,"$52,000 ",Yes,Completed,Did start on 01/29/2004,Completed on 10/17/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,14,Kaler Ranch Erosion Control Project,No,"Erosion Control Projects
",Agriculture; Construction; Silviculture,NOT APPLICABLE (NA),"$167,000 ",Yes,Completed,Did start on 02/03/2005,Completed on 09/13/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,15,Boy Scout Camp Raymond On-site Sewer System Improvements,No,"Other Restoration/Protection/Prevention
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 01/20/2005,Completed on 03/23/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,17,Arizona Envirothon State Competition,Yes,"Statewide Education/Information Programs
",All Sources; Other NPS Pollution,NOT APPLICABLE (NA),"$9,817 ",No,Completed,Did start on 01/01/2005,Completed on 07/07/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,18,City of El Mirage Stormwater Assistance II,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Did start on 09/03/2004,Completed on 12/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,19,University of AZ - 2005 Make a Splash with Project WET,No,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Did start on 06/06/2005,Completed on 08/26/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,20,Wildcat Dumpsite Clean-up Phase II,No,"Animal Manure/Litter Management Projects
",Other NPS Pollution,NOT APPLICABLE (NA),"$19,012 ",No,Completed,Did start on 07/20/2005,Completed on 02/02/2006
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,21,City of Avondale Project #2,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$3,000 ",No,Completed,Did start on 12/08/2004,Completed on 06/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,22,Pinal County Stormwater Planning,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$11,730 ",No,Completed,Did start on 09/01/2003,Completed on 06/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,23,City of Chandler,No,"Program Development Activities
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$18,299 ",No,Completed,Did start on 08/03/2004,Completed on 09/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,24,City of Cottonwood Stormwater Assistance II,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,786 ",No,Completed,Did start on 09/01/2003,Completed on 12/15/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,25,City of Goodyear Project #12,No,"Certification Activities
Program Development Activities
Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$11,986 ",No,Completed,Did start on 12/28/2004,Completed on 12/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,26,Town of Marana Stormwater Assistance II,No,"Watershed Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$24,424 ",No,Completed,Did start on 09/01/2003,Completed on 06/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,27,City of Peoria Stormwater Assistance II,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Did start on 09/01/2003,Completed on 06/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,28,Pinal County Stormwater Project,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$11,920 ",No,Completed,Did start on 09/01/2003,Completed on 06/30/2005
AZ,2003,97959603,AZ DEPT OF ENV QUALITY,29,City of Sedona ,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$17,148 ",No,Completed,Did start on 02/15/2005,Completed on 06/30/2005
