State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AL,2015,96464616,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Statewide Implementation of Watershed Steward Program - Phase 2,Yes,"Education/Information
Watershed Planning
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$99,750 ",No,Completed,Will start on 01/13/2020,Will be Completed On 09/10/2021
AL,2015,96464616,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,Tiawasee Creek Watershed Management Project,No,"BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$344,634 ",Yes,Completed,Will start on 09/14/2018,Will be Completed On 09/14/2020
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,1,Water Quality Monitoring for the L’Anguille Watershed (Hydrologic Unit Code 08020205),No,"Water Quality Assessment/Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$525,744 ",No,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2019
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,2,Water Quality Monitoring for the Lake Conway Point Remove Watershed (Hydrologic Unit Code 11110203),No,"Water Quality Assessment/Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$530,144 ",No,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2019
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,3,Water Quality Monitoring in the Upper Illinois River Watershed and Upper White River Basin,No,"Water Quality Assessment/Monitoring
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$449,001 ",No,Completed,Will start on 10/01/2015,Will be Completed On 12/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,4,Lake Atalanta Sediment Reduction and LID Demonstration Project,No,"BMP Design/Implementation
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$160,700 ",No,Completed,Will start on 10/01/2015,Will be Completed On 10/01/2017
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,5,Boone County Beaver Reservoir Watershed Project,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$89,836 ",Yes,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,6,Cross County-L’Anguille River Watershed Water Quality Project,No,"BMP Implementation
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$98,000 ",Yes,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,7,Implementing Green Infrastructure Elements for Enhanced Water Quality In the Illinois River Watershed,No,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$213,287 ",No,Completed,Will start on 10/01/2015,Will be Completed On 06/30/2017
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,8,Connecting NPS Management to Receiving Streams through BMP Education and Demonstration,No,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$248,467 ",No,Completed,Will start on 10/01/2015,Will be Completed On 06/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,9,Cover Crop Education and Demonstration Project for the Bayou Bartholomew Watershed ,No,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$106,793 ",No,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2017
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,10,Strawberry River Sub Watershed Project,No,"BMP Implementation
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$182,717 ",Yes,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,11,Arkansas Silvicultural Non-point Source (NPS) Project,Yes,"Education/Information
",Silviculture,NOT APPLICABLE (NA),"$96,894 ",No,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,12,2015-2017 Ongoing Support for Arkansas NPS Pollution Management Plan,Yes,"Other Planning
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$109,111 ",No,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2017
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,13,Supplemental Cost Share Program,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$146,806 ",No,Completed,Will start on 10/01/2015,Will be Completed On 09/30/2018
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,14,2019 Nonpoint Source Management Planning and Project Review Meeting,No,"Other Planning
",,NOT APPLICABLE (NA),"$9,212 ",No,Completed,Will start on 04/01/2019,Will be Completed On 10/31/2019
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,15,Water Quality Monitoring for the Upper Saline River,No,"BMP Effectiveness Monitoring
",,NOT APPLICABLE (NA),"$86,370 ",No,Completed,Will start on 11/01/2019,Will be Completed On 06/30/2020
AR,2015,99610323,ARKANSAS NATURAL RESOURCES COMMISSION,16,Bayou Meto SWAT Modeling,No,"GIS/Modeling
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$15,813 ",No,On Schedule,Will start on 01/01/2020,Will be Completed On 03/31/2021
AZ,2015,97923816,NAVAJO NATION,1,Ojo Encino Chapter Nonpoint Source Sediment Pollution Reduction to Range Management Unit 18 within the Upper Torreon Wash and the Arroyo Chico Sub-basin Watershed Based Plan,No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,1,Running N Bar Erosion Control ,No,"BMP Implementation
",Agriculture,Developing a TMDL implementation plan(s),"$2,625 ",Yes,Discontinued,Did start on 06/29/2016,Will be Completed On 04/06/2018
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,2,Horseshoe Draw - E. coli Reduction to the San Pedro,No,"BMP Implementation
",Other NPS Pollution,Implementing a TMDL,"$330,920 ",Yes,Completed,Did start on 06/29/2016,Will be Completed On 09/30/2017
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,3,San Francisco and Blue Rivers E. coli Reduction ,No,"BMP Implementation
Water Quality Assessment/Monitoring
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$109,462 ",Yes,Behind Schedule,Did start on 06/10/2016,Will be Completed On 06/30/2020
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,4,Slaughterhouse Gulch Channel Restoration ,No,"Stream Bank Stabilization
",Urban Runoff/Stormwater,Implementing a TMDL,"$5,339 ",Yes,Discontinued,Did start on 06/23/2016,Will be Completed On 10/31/2016
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,5,Sheet Erosion and E. coli Mitigation at Sands Ranch,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$132,250 ",Yes,On Schedule,Did start on 06/13/2016,Will be Completed On 11/30/2018
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,6,Oak Creek Erosion Control Project - Schnebly Hill Road ,No,"BMP Implementation
Education/Information
Water Quality Assessment/Monitoring
Monitoring Design
",Other NPS Pollution,Implementing a TMDL,"$50,000 ",Yes,Completed,Did start on 06/10/2016,Will be Completed On 12/31/2017
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,7,Babocomari Sediment Reduction and Riparian Restoration,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$126,337 ",Yes,On Schedule,Did start on 06/13/2016,Will be Completed On 05/31/2018
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,9,KOUI- Poland Walker Tunnel Remediation,No,"BMP Design
BMP Implementation
",Resource Extraction,Implementing a TMDL,"$6,043 ",Yes,,Will start on 09/18/2020,Will be Completed On 12/31/2021
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,10,KOUI- Storm Cloud Mine Remediation,No,"BMP Design
BMP Implementation
",Resource Extraction,Implementing a TMDL,"$29,930 ",Yes,On Schedule,Will start on 10/01/2020,Will be Completed On 05/31/2021
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,13,Carroll Canyon Erosion Control to Protect Oak Creek ,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Other NPS Pollution,Implementing a TMDL,"$2,597 ",Yes,Discontinued,Will start on 09/27/2017,Will be Completed On 06/21/2018
AZ,2015,98961316,AZ DEPT OF ENV QUALITY,14,Santa Margarita and BANWR Brush Management ,No,"BMP Implementation
BMP Effectiveness Monitoring
GIS/Modeling
",Agriculture,Implementing a TMDL,"$104,814 ",Yes,On Schedule,Will start on 07/19/2019,Will be Completed On 12/31/2021
AZ,2015,99991016,HUALAPAI TRIBE,1,"A Reduction of Sediment and Fecal Coliform Inputs to the Gila River Watershed, Hualapai Indian Reservation, Arizona ",No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
AZ,2015,99T31116,GILA RIVER INDIAN COMMUNITY,1,FY 2017 CWA Section 319-Tribal NPS Grant Proposal,No,,Land Disposal/Storage/Treatment; Turf Management; Urban Runoff/Stormwater,,"$93,700 ",No,,Will start on ,Will be Completed On 
CA,2015,00T47016,SANTA YNEZ BAND OF MISSION INDIANS,1,Zanja de Cota Creek Cleanup and Protection Project,No,,Hydromodification,,"$97,552 ",No,,Will start on ,Will be Completed On 
CA,2015,97907916,YUROK TRIBE,1,Yurok tribe harmful bacteria reduction project,No,,Animal Feeding Operations; Land Disposal/Storage/Treatment,,"$97,315 ",No,,Will start on ,Will be Completed On 
CA,2015,97957516,CA STATE WATER RES CTRL BRD,2,I - Bogus Watershed Riparian Protection Project - 28140,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$421,659 ",Yes,Completed,Will start on 03/01/2016,Will be Completed On 06/30/2019
CA,2015,97957516,CA STATE WATER RES CTRL BRD,3,P/A - Elk River Stewardship Program - 28160,No,"Watershed Planning
",Silviculture,Developing a TMDL implementation plan(s),"$251,346 ",No,Completed,Will start on 07/01/2018,Will be Completed On 03/31/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,4,I - Conserving Our Watersheds Phase V: Planning Assistance to Timely Implementation - 28170,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$600,000 ",Yes,Completed,Will start on 04/01/2016,Will be Completed On 07/31/2019
CA,2015,97957516,CA STATE WATER RES CTRL BRD,5,I - Reducing Road-related Sediment Delivery via LandSmart On-the-Ground -28159,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$552,800 ",Yes,Completed,Will start on 06/01/2016,Will be Completed On 04/15/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,6,P/A - Bale Slough/Bear Creek Sediment Reduction and Habitat Enhancement Planning - 28153,No,"Watershed Planning
",Agriculture,Developing a TMDL implementation plan(s),"$170,280 ",Yes,Completed,Will start on 12/01/2015,Will be Completed On 07/31/2019
CA,2015,97957516,CA STATE WATER RES CTRL BRD,7,Canceled - P/A - Guadalupe River Watershed Mercury Remediation: Upper Jacques Gulch Restoration Design - 28196,No,"Watershed Planning
",Hydromodification,Developing a TMDL implementation plan(s),"$174,984 ",No,Discontinued,Will start on 04/01/2016,Will be Completed On 07/31/2018
CA,2015,97957516,CA STATE WATER RES CTRL BRD,8,I - Lagunitas Creek Floodplain Restoration Project - 28149,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$444,670 ",Yes,Completed,Will start on 04/01/2016,Will be Completed On 03/31/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,9,I - Pajaro Watershed Livestock and Land Program - 28163,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$398,718 ",Yes,Completed,Will start on 04/01/2016,Will be Completed On 02/28/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,10,P/A - Oso Flaco Lake Planning and Assessment -28168,No,"Watershed Planning
",Historical Pollutants,Developing a TMDL implementation plan(s),"$161,400 ",No,Completed,Will start on 07/01/2016,Will be Completed On 06/30/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,11,P/A - Developing Nutrient Mgt Plans and Prioritizing MM and MP at Equestrian Facilities in Ventura River Watershed - 28175,No,"Watershed Planning
",Agriculture,Developing a TMDL implementation plan(s),"$147,000 ",No,Completed,Will start on 04/01/2016,Will be Completed On 04/30/2019
CA,2015,97957516,CA STATE WATER RES CTRL BRD,12,P/A - Study of water quality impairments attributable to Onsite Wastewater Treatment Systmes (OWTS) in the Ventura River Watershed - 28100,No,"Watershed Planning
",Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$175,000 ",No,Completed,Did start on 04/01/2016,Will be Completed On 02/28/2019
CA,2015,97957516,CA STATE WATER RES CTRL BRD,13,"I - Implementation of Agricultural BMPs in Alfalfa, Almonds , Cotton that aid in restoration of the San Joaquin River watershed - 28130",No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$697,788 ",Yes,Completed,Did start on 10/01/2015,Will be Completed On 06/30/2019
CA,2015,97957516,CA STATE WATER RES CTRL BRD,14,CA Match - Yurok Tribe Land Acquisition - CWSRF C-06-5348110 ,No,"Acquisition of Riparian Resources
",Silviculture,Implementing a TMDL,$0 ,Yes,,Did start on 12/01/2011,Will be Completed On 12/31/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,15,CA Match - Salinas Valley Irrigation and Nutrient Mgt Program - 14999,No,"BMP Implementation
",Agriculture,Implementing a TMDL,$0 ,Yes,,Did start on 12/31/2013,Will be Completed On 12/31/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,16,CA Match - Implementation of Irrigation and Nutrient Mgt Project in Lower Pajaro WS - XXXXX,No,"BMP Implementation
",Agriculture,Implementing a TMDL,$0 ,Yes,,Did start on 12/31/2013,Completed on 12/31/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,17,"CA Match - Central Coast Irrigation and Nutrient Mgt Program, Santa Maria - XXXXX",No,"BMP Implementation
",Agriculture,Implementing a TMDL,$0 ,Yes,,Did start on 12/31/2014,Will be Completed On 12/31/2020
CA,2015,97957516,CA STATE WATER RES CTRL BRD,18,P/A - Elk River Stewardship Program,No,,,Implementing a TMDL,"$266,709 ",No,Completed,Will start on 06/01/2018,Will be Completed On 02/28/2020
CA,2015,97959316,BISHOP INDIAN TRIBAL COUNCIL,1,FY 2016 CWA 319 Competitive Grant,No,,Agriculture; Hydromodification; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,97959316,BISHOP INDIAN TRIBAL COUNCIL,2,CWA 319 Nonpoint Source Competitive Grant,No,,Agriculture; Hydromodification; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,1,Watershed-Based Planning and Implementation of a Watershed Project to Restore NPS Impaired Waters Housing Lakeside Riparian Shoreline on the Chemehuevi Indian Reservation,No,,Hydromodification; Marinas and Recreational Boating,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,2,Watershed-Based Planning and Implementation of a Watershed Project to Restore NPS Impaired Waters for Cottonwood Wash on the Chemehuevi Indian Reservation,No,,Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,3,Revegetation Project to Restore NPS Impaired Waters for the South Clear Bay Wash on the Chemehuevi Indian Reservation,No,,Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T27701,CHEMEHUEVI INDIAN TRIBE,4,Chemehuevi Indian Tribe Revegetation Project to Restore NPS Impaired Waters for Sub-Division in Lake Havasu on the Chemehuevi Indian Reservation,No,,Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T27816,REDWOOD VALLEY LITTLE RIVER BAND OF POMO INDIANS,1,FY19: Redwood Valley Storm-proofing and Sediment Reduction for the Little Bird Creek Watershed,No,,Hydromodification; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,1,"Implementation of a Watershed Project to Solve Nonpoint Source Impairments at Bee Spring, Bear Springs, and Soldier Creek on the Fort Bidwell Reservation",No,,Agriculture; Hydromodification,,"$99,733 ",No,,Will start on ,Will be Completed On 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,2,Implementation of a Watershed Project to Solve Nonpoint Source Impairments at Soldier Springs and Pah-doo-ah Lake on the Fort Bidwell Reservation,No,,Hydromodification; Silviculture,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,3,"Implementation of a Watershed Project to Restore Nonpoint Source Impairment at a Hot Springs, Venning Creek Stream Banks, and a Wetland Marsh on the Fort Bidwell Reservation",No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,4,"Development of a Watershed-Based Plan and Implementation of a Watershed Project to Restore Nonpoint Source Impairment at Hot Springs, Soldier Creek Stream Banks, and a Wetland Marsh on the Fort Bidwell Reservation",No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2015,99T32101,FORT BIDWELL INDIAN COMMUNITY,5,FY19: Fort Bidwell Implementation of a Watershed Project to Solve Nonpoint Source Impairments at Twin Lakes and Its Riparian Wetland Marsh on the Fort Bidwell Reservation,No,,Agriculture,,"$99,541 ",No,,Will start on ,Will be Completed On 
CA,2015,99T37001,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,1,"NPS Watershed Project for Three Stream Bank/Riparian Restorations Along Cahto Creek, a Salmon Fishery, within the Laytonville Rancheria",No,,Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,1,NPS Water Quality Improvements in the Rifle Creek Subwatershed - Phase 1,No,"Watershed Planning
",Agriculture; Other NPS Pollution; Resource Extraction,NOT APPLICABLE (NA),"$25,000 ",No,Completed,Did start on 01/11/2016,Will be Completed On 02/28/2019
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,2,Indirect Cost,Yes,"NPS Grants Administration
",Other NPS Pollution,NOT APPLICABLE (NA),"$22,862 ",No,On Schedule,Did start on 07/27/2015,Will be Completed On 07/27/2020
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,3,Outreach and Education Mini-grants,Yes,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$38,560 ",No,On Schedule,Did start on 07/27/2015,Will be Completed On 07/27/2020
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,4,Program Outreach and Education,Yes,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$173,189 ",No,On Schedule,Did start on 08/17/2015,Will be Completed On 06/30/2017
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,5,Mine-related TMDL Implementation Projects,No,"BMP Implementation
",Resource Extraction,Implementing a TMDL,"$59,191 ",Yes,Completed,Did start on 07/17/2013,Will be Completed On 02/28/2021
CO,2015,99818615,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,6,NPS Pollution Reduction in Lower Bear Creek,No,"BMP Implementation
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$71,588 ",No,Completed,Did start on 08/15/2016,Will be Completed On 03/31/2018
