State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,75,Little Susitna River Water Quality Monitoring,No,"Other Water Quality Assessment /Monitoring
",Other NPS Pollution; Resource Extraction,NOT APPLICABLE (NA),"$62,472 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,76,Evaluation of Snow Disposal into Nearshore Marine Environments,No,"Other Restoration/Protection/Prevention
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$89,964 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,77,Campbell Creek and Campbell Lake Water Quality Monitoring,No,"Other Restoration/Protection/Prevention
",Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$46,230 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,80,Cheney Lake Water Quality Monitoring,No,"Other Water Quality Assessment /Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$55,554 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,83,Gravel Pit BMP Developing and Distribution,No,"BMP Design/Implementation
",Resource Extraction,NOT APPLICABLE (NA),"$60,000 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,86,Lake Lucille and Big Lake Monitoring,No,"Other Water Quality Assessment /Monitoring
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$101,974 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,87,Dutch Harbor and Illuliuk Bay/Harbor Literature and Data Search as Related to Petroleum Hydrocarbon Pollution,No,"TMDL Assessments
",Historical Pollutants; Marinas and Recreational Boating; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$48,958 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,90,Fairbanks Stormwater BMP Development,No,"BMP Effectiveness Monitoring
",All Sources,NOT APPLICABLE (NA),"$74,665 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,94,"Laboratory Contract Administration, Tanana River EMAP Project",No,"Other Technical Assistance Activity
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,209 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,96,Thorne Bay Bark and Benthic Assessment,No,"Other Restoration/Protection/Prevention
",Silviculture,NOT APPLICABLE (NA),"$130,801 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AK,2004,99098705,AK DEPT OF ENVIRON CONSERV,98,Endangered Species Act and Essential Fish Habitat Draft Biological Evaluation of Proposed Water Quality Standards,Yes,"Biological Monitoring
",Other NPS Pollution; Silviculture,NOT APPLICABLE (NA),"$56,413 ",No,,Did start on 07/01/2004,Completed on 06/30/2007
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management of the Alabama FY2004 Clean Water Act Section 319 Nonpoint Source Base Grant,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture; All Sources,NOT APPLICABLE (NA),"$1,166,895 ",No,Completed,Did start on 10/01/2003,Completed on 09/30/2004
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,"Rotational River Basin Approach: Surface Water Quality Assessment of the Chattahoochee; Choctawhatchee, Chipola, and Perdido-Escambia River Basins",Yes,"Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
Water Quality Problem Identification
Biological Monitoring
Watershed Assessments
",Agriculture; Animal Feeding Operations; Hydromodification; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$298,800 ",No,Completed,Did start on 10/01/2003,Completed on 09/14/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,Southeast Alabama Rivers and Resevoirs Water Quality Assessment and Water Quality Assessment of Alabama Resevoirs for Nutrient Criteria and Total Maximum Daily Load Development,Yes,"Assessments for Compliance with Water Quality Standards
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
Biological Monitoring
",Agriculture; Animal Feeding Operations; Hydromodification; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$194,200 ",No,Completed,Did start on 10/01/2003,Completed on 09/14/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4,Alabama Water Watch,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$150,000 ",No,Completed,Did start on 01/01/2005,Completed on 12/31/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,Clean Water Partnership Facilitation: A River Basin Management Approach,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$261,800 ",No,On Schedule,Did start on 07/15/2004,Completed on 07/15/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,Water Quality Coordinator and Education/Outreach Specialist for the State Soil and Water Conservation Committee,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$65,000 ",No,Completed,Did start on 12/19/2005,Completed on 06/05/2007
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,7,Erosion and Sediment Control on Construction Sites and Urban Areas in Alabama,Yes,"Technology Transfer to State/ Local Government
",Construction,NOT APPLICABLE (NA),"$50,000 ",No,Completed,Did start on 12/16/2004,Completed on 12/15/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Bear Creek Watershed Coordinator,No,"BMP Design/Implementation
",Agriculture; Construction; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Resource Extraction; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$50,000 ",No,On Schedule,Did start on 11/29/2004,Completed on 11/29/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,Sand Mountain-Lake Guntersville Conservation District: Project Coordination and Technical Assistance,No,"Corrective Action (other than BMP implementation)
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Other Technical Assistance Activity
Watershed Modeling - General Usage
Other Planning
",Agriculture; All Sources,Implementing a TMDL,"$50,000 ",No,On Schedule,Did start on 11/01/2004,Completed on 11/01/2006
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,10,West Fork Creek Riparian Zone Protection,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations; Construction; Resource Extraction; Silviculture; Turf Management; Urban Runoff/Stormwater,Implementing a TMDL,"$227,265 ",Yes,On Schedule,Did start on 11/01/2004,Completed on 05/01/2010
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,12,Administration and Management of the Alabama FY2004 Clean Water Act Section 319 Nonpoint Source Incremental Grant,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$329,386 ",No,Completed,Did start on 10/01/2003,Completed on 09/30/2004
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Yellow Bank Creek Watershed Assessment Using GIS/Modeling Simulation Tools,No,"Geographic Information Systems
",All Sources,Implementing a TMDL,"$5,925 ",No,On Schedule,Did start on 11/01/2004,Completed on 11/01/2005
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,Goose Creek Watershed Assessment Using GIS/Modeling Simulation Tools,No,"Geographic Information Systems
",All Sources,Implementing a TMDL,"$5,420 ",No,On Schedule,Did start on 11/01/2004,Completed on 11/01/2005
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,River Basin Management Plans for the Chattahoochee and Chipola River Basins,No,"Develop/ Revise Basin Plans larger than 8 digit HUC code
",Agriculture; All Sources; Construction; Historical Pollutants; Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating; Other NPS Pollution; Resource Extraction; Silviculture; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$80,000 ",No,,Did start on 12/15/2004,Completed on 12/15/2004
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,17,Brier Fork/Beaverdam Creek Watershed Restoration Project,No,"BMP Design/Implementation
",Agriculture,Developing a TMDL,"$400,000 ",Yes,On Schedule,Did start on 01/10/2006,Completed on 01/10/2009
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,18,Dry Creek Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Erosion Control Projects
Riparian Projects
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$208,220 ",Yes,Completed,Did start on 10/24/2006,Completed on 10/24/2009
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,19,UT_Harrand Creek Assessment,No,"Watershed Assessments
",Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$14,080 ",No,Completed,Did start on 03/20/2007,Completed on 03/19/2008
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,20,Implementation of the Sougahatchee Watershed Management Plan - Phase 1,No,"BMP Design/Implementation
BMP Performance Assessment
Sediment Control
Riparian Projects
Technical Assistance to State/Local
Nutrient Management Planning
TMDLs
Livestock Grazing System Planning
Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
Water Quality Problem Identification
BMP Effectiveness Monitoring
Watershed Assessments
",Agriculture; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$504,909 ",Yes,Completed,Did start on 01/16/2007,Completed on 04/15/2010
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,21,Baker Branch Water Quality Restoration ,No,"Livestock Control Projects
",Agriculture,NOT APPLICABLE (NA),"$41,540 ",No,Behind Schedule,Did start on 10/22/2007,Completed on 09/30/2010
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,22,Harris Creek Watershed Restoration Project,No,"BMP Design/Implementation
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$260,000 ",Yes,Completed,Did start on 03/28/2007,Completed on 09/30/2010
AL,2004,99469904,AL DEPT OF ENVIRONMENTAL MANAGEMENT,23,Agricultural Efforts in the Cotaco Creek Watershed,No,"BMP Design/Implementation
",Agriculture,Implementing a TMDL,"$156,360 ",Yes,On Schedule,Did start on 03/13/2008,Completed on 03/13/2010
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,1,State Core Program,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources; Historical Pollutants,NOT APPLICABLE (NA),"$816,745 ",Yes,,Did start on 07/01/2004,Completed on 06/30/2005
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,2,Upper White River Watershed Cost Share Project,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,Developing a TMDL,"$819,427 ",Yes,,Did start on 07/01/2004,Completed on 04/03/2008
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,3,Benton County Illinois Watershed Costshare Program,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$241,392 ",Yes,,Did start on 07/01/2004,Completed on 08/28/2007
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,4,Demonstrating the Impact on Water Use and Runoff Water Quality of BMP Implementation for a Rice Rotation in the L'Anguille River Watershed,No,"Sediment Control
",Agriculture,Implementing a TMDL,"$300,410 ",Yes,,Did start on 07/01/2004,Completed on 02/22/2008
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,5,Spring River Watershed Project,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$615,195 ",Yes,,Did start on 07/01/2004,Completed on 08/13/2007
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,6,Sebastian County Conservation Education Program multi-Counties in Arkansas,Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$254,859 ",No,,Did start on 01/02/2005,Completed on 12/31/2006
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,7,"Developing Resource Management Systems for Golf Courses in Washingtion County, Phase 1",No,"Nutrient Management Planning
",Turf Management,NOT APPLICABLE (NA),"$13,550 ",No,,Did start on 07/01/2004,Completed on 12/31/2005
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,8,Lee Creek Watershed Water Quality Monitoring Project,No,"Water Quality Problem Identification
",All Sources,NOT APPLICABLE (NA),"$50,750 ",No,,Did start on 08/01/2004,Completed on 08/03/2007
AR,2004,99610312,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,9,The Effectiveness of BMP's in Reducing Non Point Source Pollution from Prescribed Fire,No,"BMP Effectiveness Monitoring
",Silviculture,NOT APPLICABLE (NA),"$108,000 ",No,Completed,Did start on 01/01/2005,Completed on 06/30/2006
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,2,Gibson Mine TMDL Reduction to Pinto Creek,No,"BMP Design/Implementation
BMP Performance Assessment
Grade Stabilization
Erosion Control Projects
Statewide Education/Information Programs
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
BMP Effectiveness Monitoring
Groundwater (all groundwater activities)
Soil Analyses
",Resource Extraction,Implementing a TMDL,"$500,966 ",Yes,Completed,Did start on 01/24/2005,Completed on 05/31/2007
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,3,Gila County Division of Health Services - Phase 1,No,"Groundwater (all groundwater activities)
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$148,905 ",Yes,Completed,Did start on 04/19/2005,Completed on 02/28/2007
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,10,Hart Prarie Sediment Control Project,No,"Sediment Control
Wetland Restoration/Protection
",Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$22,065 ",Yes,Completed,Did start on 05/02/2006,Completed on 02/06/2009
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,11,Kaler Ranch Erosion Control Project (Phase II),No,"Sediment Control
",Construction; Hydromodification,NOT APPLICABLE (NA),"$89,398 ",Yes,Completed,Did start on 05/09/2006,Completed on 11/13/2008
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,12,Granite Creek Watershed,No,"Erosion Control Projects
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$170,412 ",No,Completed,Did start on 06/09/2006,Completed on 08/13/2008
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,13,CWA Manzanita Erosion Control,No,"Stream Bank Stabilization
Grade Stabilization
Other Restoration/Protection/Prevention
",Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$27,030 ",Yes,Completed,Did start on 05/09/2006,Completed on 03/21/2009
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,14,R-Bar-C Boy Scout Camp Sewer Facilities Upgrade,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$162,300 ",Yes,Completed,Did start on 03/31/2006,Completed on 06/30/2007
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,16,Gila County Ground & Surface Water Improvement Project - Phase II,No,"Groundwater (all groundwater activities)
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$258,300 ",Yes,Completed,Did start on 05/01/2006,Completed on 11/21/2008
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,18,Bank Stabilization at Spencer Beach,No,"Stream Bank Stabilization
",Other NPS Pollution,NOT APPLICABLE (NA),"$25,000 ",Yes,Completed,Did start on 04/27/2006,Completed on 08/12/2008
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,20,Erosion Control in the Babacomari/ San Pedro Watershed,No,"Erosion Control Projects
",All Sources; Hydromodification,,$0 ,No,Discontinued,Will start on 02/17/2006,Completed on 08/25/2006
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,21,Watershed Approach to Improving Water Quality in Red Rock Canyon,No,"BMP Design/Implementation
Vegetation Management/Revegetation
Sediment Control
Local (Specific Target) Education/Information Programs
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$52,500 ",Yes,Completed,Did start on 02/20/2006,Completed on 04/30/2008
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,22,U of AZ National Nonpoint Source Education of Municipal Officers Model (NEMO),Yes,"Statewide Education/Information Programs
",Other NPS Pollution,NOT APPLICABLE (NA),"$49,954 ",No,Completed,Did start on 07/10/2002,Completed on 12/31/2006
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,24,The Rennsselarille Institute,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$1,137 ",No,,Did start on 03/30/2007,Completed on 06/30/2008
AZ,2004,97994404,AZ DEPT OF ENV QUALITY,26,Rainbow Lake Water Quality Enhancement,No,"Nutrient Management Planning
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,858 ",No,Completed,Did start on 06/25/2007,Completed on 08/06/2008
