State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,59,Granite Creek Recovery and TMDL Implementation,No,"Sediment Control
Stormwater Discharge Design/ Control
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$22,836 ",Yes,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,60,"Hydrocarbon, Stormwater, and Human Alteration Water - Copper River",No,"Fisheries Projects
Watershed Assessments
",Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$40,545 ",Yes,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,61,Sawmill Creek Watershed Assessment,No,"Sediment Control
Watershed Assessments
",Hydromodification; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$30,000 ",Yes,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,67,Dutch Harbor & Iliuliuk Bay/Harbor Water Quality Assessment Phase II,No,"Other Water Quality Assessment /Monitoring
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$127,733 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,68,Water Quality Technical Assistance/Lower Kenai Petroleum Hydrocarbon Estimate,No,"Other Water Quality Assessment /Monitoring
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$14,928 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,70,Water Quality Screening Evaluation for Three Juneau Harbors,No,"Other Water Quality Assessment /Monitoring
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$60,277 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,75,Mat-Su Forest Resources & Practices Act Effectiveness Monitoring in the Willer-Kash Area,No,"BMP Effectiveness Monitoring
",Silviculture,NOT APPLICABLE (NA),"$30,000 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,76,Cheney Lake Water Quality Monitoring,No,"Other Water Quality Assessment /Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$55,554 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AK,2006,96032801,AK DEPT OF ENVIRON CONSERV,77,Phase II Mat-Su Forest Resources and Practices Act Effectiveness Monitoring in the Willer-Kash Harvest Area,No,"Other Restoration/Protection/Prevention
",Silviculture,NOT APPLICABLE (NA),"$17,986 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management of the Alabama FY06 Clean Water Act Section 319 Nonpoint Source Grant,Yes,"Other Restoration/Protection/Prevention
Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Program Development Activities
Inspection Activities
Enforcement Activities
Develop/ Revise Basin Plans smaller than 8 digit HUC code
TMDLs
Other Planning
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
BMP Effectiveness Monitoring
",All Sources,NOT APPLICABLE (NA),"$745,387 ",No,Completed,Did start on 10/01/2006,Completed on 09/30/2007
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,Rotational River Basin Approach,No,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Other Technical Assistance Activity
Nutrient Management Planning
Geographic Information Systems
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
Wetland Assessment/ Monitoring
Riparian Assessment/ Monitoring
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Biological Monitoring
Watershed Assessments
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$368,000 ",No,Completed,Did start on 10/01/2005,Completed on 09/30/2006
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,Surface Water Quality Screening Assessment of Rivers,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Geographic Information Systems
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
Biological Monitoring
Watershed Assessments
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$189,825 ",No,Completed,Did start on 10/01/2005,Completed on 09/30/2006
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4, Alabama Water Watch A Citizen Volunteer Water Quality Monitoring Program,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$140,000 ",No,On Schedule,Did start on 10/01/2005,Completed on 06/30/2009
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,Water Quality Coordinator and Education Outreach Specialist for the State Soil and Water Conservation Committee ,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$60,000 ",No,On Schedule,Did start on 10/24/2007,Completed on 05/06/2009
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,Clean Water Partnerships A River Basin Management Approach ,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$284,688 ",No,Completed,Did start on 10/12/2006,Completed on 09/04/2007
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Erosion and Sediment Control on Construction Sites and Urban Areas in Alabama,Yes,"Sediment Control
",Construction,NOT APPLICABLE (NA),"$45,000 ",No,On Schedule,Did start on 10/01/2005,Completed on 11/30/2009
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,Administration and Management of the Alabama FY06 Clean Water Act Section 319 Nonpoint Source Incremental Grant,Yes,"Other Restoration/Protection/Prevention
Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Develop/ Revise Basin Plans smaller than 8 digit HUC code
TMDLs
Other Planning
Water Quality Trend Assessment
Water Quality Problem Identification
BMP Effectiveness Monitoring
Biological Monitoring
Watershed Assessments
",All Sources,NOT APPLICABLE (NA),"$306,013 ",No,Completed,Did start on 10/01/2006,Completed on 09/30/2007
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,12,Town Creek Restoration Using Natural Stream Channel Design,No,"Other Restoration/Protection/Prevention
BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$332,583 ",Yes,On Schedule,Did start on 10/26/2007,Completed on 10/25/2009
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,13,Identification of Benthic Macroinvertebrates to Assess Nonpoint Source TMDL and Watershed-Based Management Plan Implementation Success,Yes,"Watershed Assessments
",Agriculture,NOT APPLICABLE (NA),"$65,179 ",No,Completed,Did start on 10/01/2006,Completed on 09/30/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Development and Implementation of Silvicultural Components of Nonpoint Source Watershed Management Plans  ,Yes,"BMP Design/Implementation
BMP Performance Assessment
Vegetation Management/Revegetation
Stream Bank Stabilization
Grade Stabilization
Sediment Control
Wetland Restoration/Protection
Riparian Projects
Statewide Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Inspection Activities
Geographic Information Systems
Assessments for Compliance with Water Quality Standards
Water Quality Problem Identification
BMP Effectiveness Monitoring
Watershed Assessments
",Silviculture,NOT APPLICABLE (NA),"$65,000 ",No,Completed,Did start on 10/01/2005,Completed on 04/20/2009
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,Conecuh--Sepulga Poultry Litter Turner,No,"BMP Design/Implementation
",Animal Feeding Operations,Implementing a TMDL,"$35,259 ",Yes,Completed,Did start on 04/07/2009,Completed on 09/07/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,Clean Water Partnership Newspaper Inserts,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$3,600 ",No,,Did start on 10/01/2005,Completed on 09/30/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,18,Lower Flint Creek Watershed Restoration Project,No,"Local (Specific Target) Education/Information Programs
",Agriculture; Construction; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$510,768 ",Yes,On Schedule,Did start on 01/28/2009,Completed on 07/22/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,19,Hester Creek/Mountain Fork Watershed Restoration Project,No,"Corrective Action (other than BMP implementation)
BMP Design/Implementation
BMP Performance Assessment
Animal Manure/Litter Management Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Riparian Projects
Nutrient Management Planning
Watershed Modeling - General Usage
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$111,500 ",Yes,On Schedule,Did start on 03/09/2009,Completed on 09/09/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,20,Whites Slough Stream Restoration Project,No,"Stream Bank Stabilization
Riparian Projects
Other Restoration/Protection/Prevention
Local (Specific Target) Education/Information Programs
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$528,257 ",Yes,Completed,Did start on 03/09/2009,Completed on 12/31/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,21,D'Olive Creek Watershed Management Plan,No,"Watershed Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$45,000 ",No,Completed,Did start on 12/04/2008,Completed on 09/30/2010
AL,2006,99469906,AL DEPT OF ENVIRONMENTAL MANAGEMENT,22,Demo of Poultry House Management Tech and Tech to Improve Litter Conditions,No,"BMP Performance Assessment
",Animal Feeding Operations,NOT APPLICABLE (NA),"$41,141 ",No,On Schedule,Did start on 08/10/2009,Completed on 08/10/2010
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,1,Core Program,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$1,534,532 ",No,,Did start on 07/01/2006,Completed on 06/30/2007
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,2,Lower Norfork Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$589,675 ",Yes,,Did start on 07/01/2006,Completed on 10/01/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,4,Sediment Assessment,No,"Other Water Quality Assessment /Monitoring
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$85,751 ",No,On Schedule,Did start on 07/01/2006,Completed on 07/20/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,5,Demonstration of Best Management Practices for Stream Corridor Restoration,No,"Riparian Projects
",Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$90,201 ",Yes,On Schedule,Did start on 07/01/2006,Completed on 06/30/2008
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,6,Demonstration of a Natural Channel Design to Restore a Stream Reach Draining ,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$121,000 ",Yes,Completed,Did start on 07/01/2006,Completed on 02/09/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,7,MIDDLE WHITE RIVER,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$145,766 ",Yes,On Schedule,Did start on 07/01/2006,Completed on 06/30/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,8,Assessment of OHV trails in the Cove Creek watershed; Identifying soil resource impacts and effective BMP/Restoration measures,No,"BMP Effectiveness Monitoring
",Other NPS Pollution,NOT APPLICABLE (NA),"$149,686 ",No,Behind Schedule,Did start on 07/01/2006,Completed on 09/30/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,9,Polk County Water Quality Improvement Demonstration,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$87,166 ",No,,Did start on 07/01/2007,Completed on 06/30/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,10,West Fork Stream Restoration Monitoring,No,"BMP Effectiveness Monitoring
",All Sources,NOT APPLICABLE (NA),"$177,565 ",No,Completed,Did start on 07/01/2007,Completed on 12/21/2010
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,11,Desha County Erosion Control Project,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$727,980 ",Yes,Ahead of Schedule,Did start on 03/01/2008,Completed on 09/30/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,12,Arkansas County Erosion Control Project,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$140,000 ",Yes,On Schedule,Did start on 03/01/2008,Completed on 03/30/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,13,Point Remove Erosion Control Project,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$30,280 ",Yes,On Schedule,Did start on 03/01/2008,Completed on 05/04/2009
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,14,Arkansas County Erosion Control Project – Phase II,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$282,633 ",Yes,Completed,Did start on 04/01/2009,Completed on 06/30/2010
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,15,Crittenden County Erosion Control Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$93,816 ",Yes,Completed,Did start on 07/01/2009,Completed on 01/31/2011
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,16,Cross County Erosion Control Project,No,"BMP Design/Implementation
",Agriculture,Implementing a TMDL,"$450,000 ",Yes,Completed,Did start on 06/01/2009,Completed on 09/30/2011
AR,2006,99610314,ARKANSAS NATURAL RESOURCES COMMISSION,17,"Water Quality Monitoring on Larkin Creek Lateral 1-A, St. Francis County, AR",No,"Other Water Quality Assessment /Monitoring
",Agriculture,Implementing a TMDL,"$10,000 ",No,Completed,Did start on 06/15/2010,Completed on 11/15/2010
AS,2006,914000,Place Holder,1,American Samoa,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,1,Gila River Water Quality Improvement - Duncan Valley,No,"BMP Design/Implementation
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),$520 ,Yes,Completed,Did start on 07/30/2007,Completed on 06/30/2009
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,3,Eagle Creek Watershed Restoration - Double Circles Ranch,No,"Livestock Control Projects
",Agriculture; Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$61,953 ",Yes,Completed,Did start on 07/30/2007,Completed on 07/16/2009
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,4,Graham County Abandoned Vehicle Removal Project,No,"Other Restoration/Protection/Prevention
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$61,899 ",No,Completed,Did start on 06/29/2007,Completed on 07/16/2008
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,5,"Optimizing Reclaimed Water, Groundwater & StormwaterbInputs at Tucson's Lakeside Lake",No,"BMP Design/Implementation
Fisheries Projects
Local (Specific Target) Education/Information Programs
Assessments for Compliance with Water Quality Standards
",Land Disposal/Storage/Treatment; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,Implementing a TMDL,"$24,920 ",Yes,On Schedule,Did start on 06/29/2007,Completed on 06/30/2010
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,6,"Arizona State Envirothon, Inc.",Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$39,000 ",No,Completed,Did start on 01/01/2007,Completed on 04/12/2007
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,7,Lamottee Chemical,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$1,450 ",No,Completed,Did start on 07/26/2007,Completed on 10/18/2007
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,8,"AZ State Envirothon, Inc.",Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$29,064 ",No,Completed,Did start on 12/01/2008,Completed on 02/11/2009
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,9,The Gibson Mine TMDL Reduction to Mineral Creek,No,"Other Restoration/Protection/Prevention
",Resource Extraction,Developing a TMDL,"$53,650 ",Yes,Completed,Did start on 02/17/2006,Completed on 06/11/2009
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,10,Bank Stabilization at Spencer Ranch,No,"Other Restoration/Protection/Prevention
",Other NPS Pollution,NOT APPLICABLE (NA),"$20,551 ",Yes,Completed,Did start on 04/26/2006,Completed on 08/12/2008
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,11,The Pioneer Park Stormwater Qulaity Improvement Plan,No,"BMP Design/Implementation
Sediment Control
Stormwater Discharge Design/ Control
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$369,271 ",Yes,Completed,Did start on 07/09/2008,Completed on 12/28/2009
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,12,Sediment Reduction into Diamond Creek and the Colorado River,No,"Sediment Control
",Other NPS Pollution,Implementing a TMDL,$0 ,Yes,Completed,Did start on 08/11/2008,Completed on 12/30/2011
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,13,Eagle Creek Watershed Restoration - Double Circles Ranch Phase III,No,"Livestock Control Projects
",Agriculture; Animal Feeding Operations; Other NPS Pollution,NOT APPLICABLE (NA),"$57,756 ",Yes,Completed,Did start on 08/11/2008,Completed on 08/31/2011
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,14,Mesquital Fence and Pipeline,No,"Livestock Control Projects
",Agriculture,NOT APPLICABLE (NA),"$13,000 ",Yes,,Did start on 09/09/2008,Completed on 06/30/2010
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,17,Tonto Rim Christian Camp Water Quality Improvement Project,No,"Nutrient Management Planning
",Other NPS Pollution,Developing a TMDL,"$74,430 ",Yes,Completed,Did start on 06/26/2008,Completed on 06/30/2012
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,18,Sustainable Design for the Southwest Family Services Center Pervious Concrete Demonstration to Mitigate Stormwater Pollution,No,"Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 02/22/2010,Completed on 06/30/2012
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,19,Peterson Wash Stabilization,No,"Sediment Control
",Hydromodification,NOT APPLICABLE (NA),"$30,016 ",Yes,Completed,Did start on 02/04/2004,Completed on 06/30/2010
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,23,Composting Restroom for the Hualapai Helipad Tourist Destination,No,"Other Restoration/Protection/Prevention
",Other NPS Pollution,NOT APPLICABLE (NA),"$18,451 ",Yes,Completed,Did start on 04/20/2006,Completed on 06/10/2009
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,24,San Francisco - Blue River Watershed Improvement Plan Grant (EV09-0035),No,"Watershed Management Planning
Other Water Quality Assessment /Monitoring
",Agriculture; All Sources; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$109,160 ",No,Completed,Did start on 06/04/2009,Completed on 06/30/2012
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,31,Arizona NEMO - Training and Analytical Support Program 2010-2012,Yes,"Local (Specific Target) Education/Information Programs
Other Technical Assistance Activity
Develop/ Revise Basin Plans smaller than 8 digit HUC code
Water Quality Problem Identification
Biological Monitoring
",All Sources; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$12,776 ",No,Completed,Did start on 07/01/2010,Completed on 12/31/2012
AZ,2006,96973406,AZ DEPT OF ENV QUALITY,36,Arizona Master Watershed Stewards (MWS) Educational Outreach and Technical Support Program Continuation (2010-2012),Yes,"Technical Assistance to State/Local
",Other NPS Pollution,NOT APPLICABLE (NA),"$24,000 ",No,On Schedule,Did start on 07/01/2010,Will be Completed On 05/31/2020
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,1,I - Indian Creek Reservoir TMDL Mitigation - 8911,No,"BMP Design/Implementation
Sediment Control
",Other NPS Pollution,Implementing a TMDL,"$609,166 ",Yes,Completed,Did start on 01/01/2006,Completed on 12/31/2010
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,2,I - Trinity River Watershed TMDL Implementation Project - 9516,No,"BMP Design/Implementation
Vegetation Management/Revegetation
Sediment Control
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,Implementing a TMDL,"$675,000 ",Yes,Completed,Did start on 01/01/2007,Completed on 12/31/2010
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,3,I - Little Larabee Watershed Sediment Control Project - 9487,No,"Sediment Control
",Silviculture,Implementing a TMDL,"$773,776 ",Yes,Completed,Did start on 01/01/2007,Completed on 08/01/2009
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,4,I - Shasta Water Association Dam Demobilization and Water Quality Enhancement Project - 9010,No,"BMP Design/Implementation
Fisheries Projects
",Agriculture,Implementing a TMDL,"$635,000 ",Yes,Discontinued,Did start on 07/01/2007,Completed on 12/31/2010
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,5,I - Demonstrating Road Improvements - 9090,No,"Erosion Control Projects
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$344,222 ",Yes,Completed,Did start on 04/01/2008,Completed on 12/31/2010
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,6,I - The Students and Teachers Restoring a Watershed (STRAW) Project - 9231,No,"Sediment Control
Other Restoration/Protection/Prevention
",Agriculture; All Sources; Historical Pollutants,Implementing a TMDL,"$283,500 ",Yes,Completed,Did start on 07/01/2009,Completed on 12/31/2010
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,7,I - Rural Road Erosion Control Assistance - 8825,No,"Sediment Control
Erosion Control Projects
",Other NPS Pollution,Implementing a TMDL,"$984,470 ",Yes,Completed,Did start on 12/29/2006,Completed on 02/01/2011
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,12,Match Grant- Napa River Sediment Reduction & Habitat Enhancement Plan - 9318,No,"BMP Design/Implementation
Sediment Control
",All Sources; Hydromodification,Implementing a TMDL,$0 ,Yes,On Schedule,Did start on 09/01/2006,Completed on 09/30/2008
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,13,Match Grant-Los Penasquitos Sediment Basin - 9401,No,"BMP Design/Implementation
",Construction; Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Did start on 11/01/2007,Completed on 12/03/2012
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,14,Match Grant- Mattole River Watershed Management Initiative - 9342,No,"Sediment Control
Riparian Projects
",Historical Pollutants; Hydromodification,Implementing a TMDL,$0 ,Yes,,Did start on 01/01/2007,Completed on 03/30/2012
CA,2006,96980101,CSWRCB - CA STATE WATER RES CTRL BRD,15,Match Grant - Perazzo Meadows Acquisition and Restoration - 8919,No,"Riparian Projects
Other Restoration/Protection/Prevention
",Agriculture; Historical Pollutants; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Did start on 12/01/2006,Completed on 12/17/2008
