State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management of Alabama's FY2000 Clean Water Act Section 319 Nonpoint Source Grant Program,Yes,"BMP Design/Implementation
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Watershed Modeling - Watershed Specific
Watershed Modeling - General Usage
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
",All Sources,,"$640,916 ",No,On Schedule,Did start on 10/01/1999,Completed on 09/30/2000
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,"Rotational River Basin Approach: Surface Water Quality Screening Assesment of the Alabama, Coosa and Tallapoosa River Basins",No,"Geographic Information Systems
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
TMDL Assessments
Water Quality Problem Identification
",All Sources,Developing a TMDL implementation plan(s),"$128,894 ",No,Completed,Did start on 10/01/1999,Completed on 09/30/2006
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,"Clean Lakes Program: Tributary Embayment Water Quality Assessments of the Coosa, Tallapoosa, and Alabama River Basins",No,"Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
Water Quality Problem Identification
",All Sources,Developing a TMDL implementation plan(s),"$39,853 ",No,Completed,Did start on 10/01/1999,Completed on 09/30/2006
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4,Alabama State Ground Water Monitoring Plan,No,"Statewide Education/Information Programs
Nutrient Management Planning
Geographic Information Systems
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
Groundwater (all groundwater activities)
Antidegradation Activities and Analyses
",Agriculture; All Sources; Construction; Land Disposal/Storage/Treatment; Other NPS Pollution; Silviculture; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$65,191 ",No,Completed,Did start on 10/26/2000,Completed on 12/31/2001
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,Bear Creek Watershed Project,No,"BMP Design/Implementation
Livestock Control Projects
Local (Specific Target) Education/Information Programs
Nonpoint Source Project Staffing
Nutrient Management Planning
",Agriculture; All Sources; Hydromodification,Developing a TMDL,"$336,947 ",Yes,On Schedule,Did start on 08/08/2002,Completed on 09/30/2004
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,Flint River Watershed Project,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Technology Transfer to State/ Local Government
Geographic Information Systems
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
",Agriculture; Construction; Hydromodification; Land Disposal/Storage/Treatment; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$250,000 ",Yes,Completed,Did start on 10/23/2000,Completed on 10/23/2005
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,7,Alabama Water Watch:  A Citizen Volunteer Water Quality Monitoring Progam,Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Geographic Information Systems
Water Quality Trend Assessment
Water Quality Problem Identification
",All Sources,,"$192,855 ",No,Completed,Did start on 08/10/2000,Completed on 09/30/2003
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Community Based Environmental Protection: Coastal Plains River Basin,No,"Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
BMP Effectiveness Monitoring
",All Sources,,"$68,000 ",No,Completed,Did start on 08/10/2000,Completed on 05/26/2004
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,Water Quality Coordinator for the Alabama Soil and Water Conservation Committee,No,"Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Nutrient Management Planning
",All Sources,NOT APPLICABLE (NA),"$30,510 ",No,Completed,Did start on 07/05/2000,Completed on 05/15/2003
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,10,Alabama Polluted Runoff Prevention and Control Education Coordinator,Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Instream Flow Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
",All Sources,,"$70,761 ",No,Completed,Did start on 06/20/2000,Completed on 09/30/2003
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,11,Restoration and Mangement of Rivers and Watersheds: Applied Fluvial Geomorphology Training,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
",Hydromodification,NOT APPLICABLE (NA),"$40,000 ",No,Completed,Did start on 07/20/2004,Will be Completed On 07/20/2007
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,12,On-Site Septage Treatment Coordination,No,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Certification Activities
Other Planning
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$35,309 ",No,Completed,Did start on 10/23/2000,Completed on 06/08/2001
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,13,Poultry Waste Management and Utilization in the Tennessee River Basin,No,"BMP Design/Implementation
BMP Performance Assessment
Animal Manure/Litter Management Projects
Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Technology Transfer to State/ Local Government
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
",Agriculture,NOT APPLICABLE (NA),"$45,864 ",Yes,Completed,Did start on 08/31/2000,Completed on 08/15/2002
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,CWAP Grant Administration and Management,Yes,"Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Erosion Control Projects
Riparian Projects
Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Program Development Activities
Watershed Modeling - Watershed Specific
Watershed Modeling - General Usage
Develop/ Revise Basin Plans larger than 8 digit HUC code
",Agriculture; All Sources,NOT APPLICABLE (NA),"$145,918 ",No,On Schedule,Did start on 10/01/1999,Completed on 09/30/2000
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,Comprehensive Nutrient Management and Broadscale Distributiion of Raw and Composted Litter,No,"BMP Design/Implementation
Other Technical Assistance Activity
Nutrient Management Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$280,000 ",Yes,Completed,Did start on 04/09/2001,Completed on 04/09/2004
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,Onsite Sewage System Effectiveness and Management Evaluation,No,"BMP Performance Assessment
Local (Specific Target) Education/Information Programs
",Land Disposal/Storage/Treatment,,"$19,816 ",Yes,Completed,Did start on 03/09/2001,Completed on 02/24/2004
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,17,Pesticide Collection Day/Triple Rinse Nozzles,No,"Local (Specific Target) Education/Information Programs
",Agriculture; Turf Management,,"$55,000 ",Yes,Completed,Did start on 10/01/2000,Completed on 04/10/2003
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,18,Watershed Management for the Middle Coosa River,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Erosion Control Projects
Local (Specific Target) Education/Information Programs
Nonpoint Source Project Staffing
",Agriculture; Animal Feeding Operations; Land Disposal/Storage/Treatment; Other NPS Pollution; Silviculture,NOT APPLICABLE (NA),"$475,000 ",No,On Schedule,Did start on 05/07/2001,Completed on 05/07/2006
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,19,Watershed Management for the Middle Coosa River Basin,No,"BMP Design/Implementation
Stream Bank Stabilization
Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
",Construction; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$225,000 ",No,Completed,Did start on 02/15/2001,Completed on 02/15/2006
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,20,Watershed Management for the Middle Coosa River Basin (Threatened and Endangered Species),No,"Other Technical Assistance Activity
Geographic Information Systems
",Agriculture; All Sources; Construction; Historical Pollutants; Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating; Other NPS Pollution; Resource Extraction; Silviculture; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$10,000 ",No,On Schedule,Did start on 10/01/2000,Completed on 03/28/2005
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,21,Cotaco Clean and Green,No,"Corrective Action (other than BMP implementation)
BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Stream Bank Stabilization
Erosion Control Projects
Riparian Projects
Local (Specific Target) Education/Information Programs
",Agriculture,NOT APPLICABLE (NA),"$207,166 ",Yes,On Schedule,Did start on 03/21/2001,Will be Completed On 03/21/2006
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,22,Cotaco Clean and Green (Threatened and Endangered Species),No,"Other Technical Assistance Activity
Geographic Information Systems
",Agriculture,NOT APPLICABLE (NA),"$10,000 ",Yes,On Schedule,Did start on 03/28/2002,Completed on 03/28/2005
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,23,Eightmile Creek Watershed Project,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Stream Bank Stabilization
Erosion Control Projects
Riparian Projects
Local (Specific Target) Education/Information Programs
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$271,900 ",No,Completed,Did start on 02/16/2001,Completed on 08/16/2006
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,24,Eight Mile Creek Watershed Project (Threatened and Endangered Species),No,"Other Technical Assistance Activity
Geographic Information Systems
",Agriculture; All Sources; Construction; Historical Pollutants; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Resource Extraction; Silviculture; Turf Management; Urban Runoff/Stormwater,,"$10,000 ",No,On Schedule,Did start on 03/28/2002,Completed on 03/28/2005
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,25,Upper Coosa Watershed Management Project (Management Plan),No,"BMP Design/Implementation
",Agriculture; All Sources,NOT APPLICABLE (NA),"$30,000 ",No,On Schedule,Did start on 10/01/2000,Completed on 06/21/2002
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,26,Upper Coosa Watershed Management Project (Threatened and endangered species),No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Stormwater Discharge Design/ Control
Erosion Control Projects
Riparian Projects
",Agriculture; All Sources; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$10,000 ",No,On Schedule,Did start on 10/01/2000,Completed on 03/28/2005
AL,2000,99469900,AL DEPT OF ENVIRONMENTAL MANAGEMENT,27,"Identify, plan, coordinate, and install necessary on-the-ground best management practices in Upper Coosa Watershed",No,"BMP Design/Implementation
Livestock Control Projects
Stream Bank Stabilization
Stormwater Discharge Design/ Control
Erosion Control Projects
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Urban Runoff/Stormwater,,"$190,000 ",No,On Schedule,Did start on 02/15/2001,Completed on 09/30/2005
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,1,State Core Program,No,"Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
",All Sources,,"$1,031,690 ",Yes,On Schedule,Will start on 07/01/2000,Completed on 06/30/2001
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,2,Mud Creek Urban Project,No,"Local (Specific Target) Education/Information Programs
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,,"$116,776 ",No,,Did start on 07/01/2000,Will be Completed On 06/30/2002
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,3,Upper Little Red River,No,"Corrective Action (other than BMP implementation)
",Agriculture,,"$117,100 ",No,On Schedule,Did start on 04/01/2000,Will be Completed On 12/31/2003
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,4,Strawberry River Watershed,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
",Agriculture,,"$300,000 ",No,On Schedule,Will start on 10/01/2000,Will be Completed On 01/01/2004
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,5,Water Quality Education,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
",Agriculture,,"$240,000 ",No,On Schedule,Did start on 05/01/1999,Will be Completed On 09/30/2002
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,6,Kings River Stabilization,No,"BMP Design/Implementation
",Hydromodification,,"$58,782 ",No,Behind Schedule,Did start on 09/13/2000,Will be Completed On 09/30/2002
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,7,Poteau River Watershed,No,"Corrective Action (other than BMP implementation)
",Agriculture,,"$200,000 ",No,On Schedule,Did start on 10/01/1999,Will be Completed On 09/30/2003
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,8,Lake Brewer Watershed,No,"Local (Specific Target) Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
BMP Effectiveness Monitoring
",Agriculture,,"$200,000 ",No,Behind Schedule,Will start on 10/01/2000,Will be Completed On 10/31/2003
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,9,Rock Creek Watershed,No,"Develop/ Revise Basin Plans larger than 8 digit HUC code
Water Quality Trend Assessment
Water Quality Problem Identification
",Hydromodification; Urban Runoff/Stormwater,,"$57,034 ",No,On Schedule,Will start on 12/01/2000,Completed on 04/30/2001
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,10,Strawberry River,No,"Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
",Agriculture; Silviculture,,"$250,000 ",No,,Will start on 10/01/2000,Will be Completed On 12/31/2003
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,11,Bayou Bartholomew,No,"BMP Effectiveness Monitoring
",Agriculture; Silviculture,,"$856,720 ",No,On Schedule,Did start on 07/01/2000,Will be Completed On 06/30/2003
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,12,Lower Little River,No,"Local (Specific Target) Education/Information Programs
Nutrient Management Planning
Watershed Modeling - Watershed Specific
",Agriculture; Land Disposal/Storage/Treatment,,"$456,098 ",No,Behind Schedule,Did start on 01/01/2000,Will be Completed On 12/15/2003
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,13,St. Francis and Lee County No-Till Incentive Project,No,,,,$0 ,Yes,,Did start on 07/01/2002,Completed on 05/30/2004
AR,2000,99610308,AR SWCC - ARKANSAS SOIL AND WATER CONSERVATION COM,14,Unpaved Roads,No,,,,$0 ,No,,Did start on 03/15/2004,Completed on 09/30/2005
AZ,2000,98924800,IT119 - NAVAJO NATION,1,No Title for this Project,No,,,,,No,,Will start on ,Will be Completed On 
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,1,Alpine/Luna Lake Improvement,No,"BMP Design/Implementation
",,,"$80,028 ",No,Completed,Did start on 07/01/2001,Completed on 02/28/2003
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,2,Murray Basin/Saffel Canyon Phase II,No,"Sediment Control
",Other NPS Pollution,Implementing a TMDL,"$75,696 ",Yes,Completed,Did start on 04/11/2001,Completed on 04/30/2003
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,3,Road Rehabilitation To Reduce Sediment In San Simon Watershed,No,,,,"$61,379 ",Yes,Completed,Did start on 02/02/2001,Completed on 02/28/2003
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,4,Regulated Agricultural Activities Assistance Program,No,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture,,"$73,836 ",No,Completed,Did start on 06/20/2000,Completed on 09/30/2002
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,5,EC Bar Ranch Turbidity Reduction Project  - Phase III,No,"BMP Design/Implementation
",Agriculture,,"$45,036 ",Yes,Completed,Did start on 07/27/2001,Completed on 12/31/2002
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,6,Best Management Practices for Wastewater Lagoons,No,"BMP Design/Implementation
",Land Disposal/Storage/Treatment,,"$161,491 ",Yes,Completed,Did start on 09/27/2001,Completed on 12/30/2004
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,7,Campomocho-Sacaton Watershed Stormwater Runoff Control,No,"BMP Design/Implementation
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$198,000 ",Yes,Completed,Did start on 07/27/2001,Completed on 08/18/2005
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,8,San Pedro Wildlife Sanctuary Habitat Restoration Project,No,"Other Restoration/Protection/Prevention
",Agriculture; Other NPS Pollution,Developing a TMDL implementation plan(s),"$239,577 ",No,,Did start on 08/20/2001,Completed on 09/30/2004
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,9,Greenwood Sediment Reduction Project,No,"Sediment Control
Erosion Control Projects
",Hydromodification; Silviculture,Developing a TMDL,"$223,980 ",Yes,Completed,Did start on 08/30/2001,Completed on 01/20/2005
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,10,Riverfront Residence Green Roof Installation,No,"BMP Design/Implementation
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,,"$31,075 ",Yes,Completed,Did start on 08/01/2001,Completed on 02/03/2004
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,11,Palo Alto Runoff Control,No,"Livestock Control Projects
Erosion Control Projects
",Agriculture,,"$72,865 ",Yes,Completed,Did start on 02/14/2002,Completed on 02/28/2004
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,12,EC Bar Ranch Turbidity Reduction Project - Phase IV,No,"Livestock Control Projects
Vegetation Management/Revegetation
",Agriculture; Animal Feeding Operations,,"$63,108 ",Yes,Completed,Did start on 02/11/2002,Completed on 07/31/2003
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,13,Upper Verde Collaborative Watershed Restoration Project,No,"Sediment Control
",All Sources,NOT APPLICABLE (NA),"$54,567 ",Yes,Completed,Did start on 02/21/2002,Completed on 06/30/2005
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,14,Trees For The Rim,No,"Other Restoration/Protection/Prevention
",Historical Pollutants; Other NPS Pollution; Silviculture,,"$126,735 ",Yes,Completed,Did start on 01/01/2003,Completed on 12/31/2005
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,15,University of Arizona  -  Children's Water Festival,No,,,,"$5,000 ",No,Completed,Did start on 09/27/2003,Completed on 09/30/2003
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,16,Maughan Ranches - Upper Hassayampa River Watershed Restoration,No,"Livestock Control Projects
Vegetation Management/Revegetation
Sediment Control
",Agriculture; Historical Pollutants; Other NPS Pollution,Implementing a TMDL,"$39,980 ",Yes,Completed,Did start on 12/30/2002,Completed on 08/24/2005
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,17,San Pedro NRCD  -  St. David Community River Clean Up,No,"Riparian Projects
",Land Disposal/Storage/Treatment,,"$30,513 ",Yes,Completed,Did start on 05/15/2003,Completed on 12/31/2004
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,18,Santa Cruz River Riparian Revegetation Plan,No,,,,"$1,140 ",No,Completed,Did start on 02/27/2003,Completed on 05/31/2005
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,19,James Crosswhite  -  EC Bar Ranch Turbidity Reduction Project - Phase V,No,,,,"$31,440 ",No,Completed,Did start on 01/02/2003,Completed on 12/30/2004
AZ,2000,98960800,AZ DEPT OF ENV QUALITY,20,Boy Scouts Camp Raymond On-site Sewer System Improvements,No,"Groundwater (all groundwater activities)
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$8,425 ",Yes,Completed,Did start on 01/20/2005,Completed on 03/23/2005
