State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AL,2012,96464613,AL DEPT OF ENVIRONMENTAL MANAGEMENT,13,Brier Fork/Beaverdam Creek Watershed Restoration Project - Phase 3,No,"BMP Design/Implementation
Sediment Control
Erosion Control Projects
BMP Design
BMP Implementation
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$230,000 ",Yes,Completed,Did start on 10/10/2014,Will be Completed On 09/30/2017
AL,2012,96464613,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Pintlala Creek and Catoma Creek Watershed Project,No,"Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Erosion Control Projects
Riparian Projects
BMP Implementation
Local (Specific Target) Education/Information Programs
Nonpoint Source Project Staffing
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$292,253 ",Yes,Completed,Did start on 10/10/2014,Will be Completed On 09/30/2017
AL,2012,96464613,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,D’Olive Creek Sub-Watershed Management Project,No,"BMP Implementation
",Hydromodification,Developing a TMDL,"$54,965 ",Yes,Completed,Will start on 05/30/2017,Will be Completed On 09/20/2017
AL,2012,96464613,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,Unnamed Tributary to Tiawasee Creek Sub-Watershed Management Project,No,"BMP Implementation
",Hydromodification,Developing a TMDL,"$108,961 ",Yes,Completed,Will start on 06/21/2017,Will be Completed On 09/25/2017
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,1,Boone County Bull Shoals Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$127,749 ",Yes,Completed,Did start on 07/01/2012,Completed on 06/30/2015
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,2,Cross County-L’Anguille River Watershed Water Quality Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$148,000 ",Yes,Completed,Did start on 07/01/2012,Completed on 06/30/2015
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,3,Lower L’Anguille River Watershed Cost-Share Project – Phase IV,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$150,000 ",Yes,Completed,Did start on 07/01/2012,Completed on 06/30/2015
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,4,The Arkansas Watershed Steward Captains and Corporals Program,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$189,808 ",No,Completed,Did start on 07/01/2012,Completed on 08/28/2014
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,5,Water Quality Demonstration and Educational Program for Main Street Little Rock,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$900,000 ",No,Completed,Did start on 07/01/2012,Completed on 11/18/2015
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,6,Initiation of Watershed Management Plan (WMP) for Little Creek-Palarm Creek Sub-Watershed and a Low Impact Development Plan for Lake Conway Urban Watershed,No,"Watershed Management Planning
",Agriculture; Construction; Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$498,000 ",No,Pending,Did start on 07/01/2012,Will be Completed On 02/29/2016
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,7,Water Quality Monitoring for the L’Anguille Watershed (Hydrologic Unit Code 08020205),No,"Other Water Quality Assessment /Monitoring
",Agriculture,NOT APPLICABLE (NA),"$253,668 ",No,Completed,Did start on 07/01/2012,Completed on 12/31/2015
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,8,"Watershed-Based Management Plan for the Cache River Watershed, AR",No,"Development of WBPs or Acceptable Alternatives
",Agriculture; Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),$0 ,No,Not Initiated,Will start on 02/01/2015,Will be Completed On 03/01/2016
AR,2012,99610320,ARKANSAS NATURAL RESOURCES COMMISSION,9,Desha County Erosion Control Project,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$100,000 ",Yes,Completed,Did start on 04/01/2015,Completed on 01/31/2016
AZ,2012,98961312,AZ DEPT OF ENV QUALITY,1,Upper Granite Creek -Water Quality Improvement through Green Infrastructure ,No,"BMP Design/Implementation
BMP Performance Assessment
Stormwater Discharge Design/ Control
Erosion Control Projects
Local (Specific Target) Education/Information Programs
Stormwater Management Planning
Develop/ Revise Basin Plans smaller than 8 digit HUC code
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,Implementing a TMDL,"$455,895 ",Yes,On Schedule,Did start on 07/08/2013,Completed on 06/30/2015
AZ,2012,98961312,AZ DEPT OF ENV QUALITY,3,Oak Creek Canyon Outreach ,No,"BMP Performance Assessment
BMP Implementation
BMP Effectiveness Monitoring
",Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Did start on 01/23/2014,Completed on 01/31/2015
CA,2012,00T85901,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,1,Nonpoint Source Watershed Project for the Meadow Spring Protection Site and a Fire Suppression Road Stabilization at a Stream Crossing along Cahto Creek within the Laytonville Rancheria,No,,Hydromodification; Silviculture,,"$150,000 ",No,,Will start on ,Will be Completed On 
CA,2012,00T85901,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,2,Nonpoint Source Watershed Project for Two Stream Bank/Riparian Restorations and a Fire Suppression Road Stabilization at a Stream Crossing along Cahto Creek within the Laytonville Rancheria,No,,Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2012,00T85901,CAHTO TRIBE OF LAYTONVILLE RANCHERIA,3,"Nonpoint Source Watershed Project for Three Streambank/Riparian Restorations along Cahto Creek, a Salmon Fishery, within the Laytonville Rancheria ",No,,Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2012,96932313,DRY CREEK RANCHERIA,1,Proposed Restoration of Rancheria Creek,No,,Agriculture; Hydromodification; Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
CA,2012,97957513,CA STATE WATER RES CTRL BRD,1,I - Laguna de Santa Rosa Dairy Enhancement Program - 23220,No,"BMP Design/Implementation
Riparian Projects
Nutrient Management Planning
TMDLs
Livestock Grazing System Planning
Wetland Assessment/ Monitoring
Soil Analyses
",Agriculture,Implementing a TMDL,"$578,280 ",Yes,Completed,Did start on 06/30/2013,Will be Completed On 03/31/2017
CA,2012,97957513,CA STATE WATER RES CTRL BRD,2,I - Marshall Phase 2 Community Wastewater Disposal - 23203,No,"BMP Design/Implementation
BMP Implementation
Water Quality Problem Identification
",Land Disposal/Storage/Treatment; Other NPS Pollution,Developing a TMDL,"$750,000 ",Yes,Completed,Did start on 06/01/2013,Will be Completed On 06/30/2016
CA,2012,97957513,CA STATE WATER RES CTRL BRD,3,I - Napa River Rutherford Reach Restoration - Phase 4c - Reach 8 - 23222,No,"BMP Design/Implementation
Stream Bank Stabilization
Sediment Control
Erosion Control Projects
Riparian Projects
",Hydromodification,Implementing a TMDL,"$750,000 ",Yes,Completed,Did start on 06/01/2013,Completed on 12/31/2014
CA,2012,97957513,CA STATE WATER RES CTRL BRD,4,I - Rural Roads Erosion Control Assistance Program - 23209,No,"Grade Stabilization
Sediment Control
Erosion Control Projects
",Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$587,185 ",Yes,Completed,Did start on 06/30/2013,Completed on 06/30/2016
CA,2012,97957513,CA STATE WATER RES CTRL BRD,5,I - Morro Bay Watershed Road Erosion Prevention Project - 23219,No,"Stream Bank Stabilization
Grade Stabilization
Sediment Control
Erosion Control Projects
",Urban Runoff/Stormwater,Implementing a TMDL,"$415,570 ",Yes,Completed,Did start on 06/30/2013,Completed on 06/30/2016
CA,2012,97957513,CA STATE WATER RES CTRL BRD,6,I - Extending Agricultural BMPs in the Lower San Joaquin River - 23179,No,"BMP Design/Implementation
BMP Performance Assessment
BMP Design
BMP Implementation
TMDLs
BMP Effectiveness Monitoring
Biological Monitoring
",Agriculture,Implementing a TMDL,"$483,720 ",Yes,Completed,Did start on 06/30/2013,Completed on 07/15/2015
CA,2012,97957513,CA STATE WATER RES CTRL BRD,7,I - Alamo River Treatment Wetlands at Shank Road - 23224,No,"Stormwater Discharge Design/ Control
Wetland Restoration/Protection
Nutrient Management Planning
TMDLs
Wetland Assessment/ Monitoring
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$340,000 ",Yes,Completed,Did start on 06/30/2013,Will be Completed On 03/31/2017
CA,2012,97957513,CA STATE WATER RES CTRL BRD,8,I - Nutrient Source Reduction Program in the Rainbow Creek Watershed - 23212,No,"BMP Implementation
Nonpoint Source Project Staffing
Other Program Management
Nutrient Management Planning
Other Planning
Water Quality Assessment/Monitoring
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$253,965 ",Yes,Completed,Did start on 06/01/2013,Will be Completed On 06/30/2016
CA,2012,97957513,CA STATE WATER RES CTRL BRD,9,P/A - Accelerating Water Quality Improvements in the Klamath Basin - 23250,No,"Nonpoint Source Program Overall Coordination/ Management
TMDLs
Watershed Management Planning
Watershed Planning
Water Quality Problem Identification
Watershed Assessments
",Agriculture; Hydromodification; Silviculture,Implementing a TMDL,"$123,100 ",No,Completed,Did start on 04/01/2013,Completed on 01/25/2016
CA,2012,97957513,CA STATE WATER RES CTRL BRD,10,P/A - Upper Napa River Habitat Enhancement and Sediment Reduction Plan - 23200,No,"Sediment Control
Erosion Control Projects
Other Planning
Watershed Management Planning
",Hydromodification,Implementing a TMDL,"$125,000 ",Yes,Completed,Did start on 06/01/2013,Completed on 12/31/2015
CA,2012,97957513,CA STATE WATER RES CTRL BRD,11,P/A - Farm Water Quality Planning in the Sonoma Creek Watershed - 23207,No,"BMP Design/Implementation
",Hydromodification; Other NPS Pollution,Implementing a TMDL,"$125,000 ",No,Completed,Did start on 01/01/2013,Completed on 07/01/2015
CA,2012,97957513,CA STATE WATER RES CTRL BRD,12,Withdrawn - Upper Pajaro Watershed Rangeland Water Quality Implementation Planning - 23217,No,,,Implementing a TMDL,$0 ,No,Discontinued,Did start on 02/12/2016,Completed on 02/12/2016
CA,2012,97957513,CA STATE WATER RES CTRL BRD,13,Match - Yurok Non Point Source Program Development,No,"TMDLs
",Silviculture,Developing a TMDL,$0 ,No,On Schedule,Did start on 07/01/2012,Will be Completed On 06/30/2017
CA,2012,98936913,HOOPA VALLEY TRIBAL COUNCIL,1,Supply Creek Landslide Stabilization Project,No,,Hydromodification,,"$90,295 ",No,,Will start on ,Will be Completed On 
CO,2012,97872905,SOUTHERN UTE INDIAN TRIBE,1,Beaver Creek Restoration Phase IV,No,,Agriculture; Hydromodification,,"$150,000 ",No,,Will start on ,Will be Completed On 
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,1,Indirect Costs,Yes,"Other Program Management
",Other NPS Pollution,NOT APPLICABLE (NA),"$12,803 ",No,On Schedule,Did start on 08/15/2012,Will be Completed On 08/14/2017
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,2,Outreach and Education Mini-Grants,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$28,060 ",No,Completed,Did start on 08/15/2012,Will be Completed On 08/14/2017
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,3,Nonpoint Source Statewide Information and Education,Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$88,508 ",No,Completed,Did start on 11/01/2012,Completed on 09/30/2014
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,7,Kerber Creek Restoration Project Phase 2,No,"BMP Implementation
",Resource Extraction,Implementing a TMDL,"$281,225 ",Yes,Completed,Did start on 07/01/2013,Completed on 12/01/2017
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,8,Identifying Arkansas River Selenium and Nitrogen Best Management,No,"Watershed Planning
",Agriculture; Historical Pollutants; Urban Runoff/Stormwater,Developing a TMDL,"$256,620 ",No,Completed,Did start on 07/10/2013,Completed on 06/30/2016
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,9,Mine-related TMDL Implementation,Yes,"BMP Design/Implementation
",Resource Extraction,Implementing a TMDL,"$130,662 ",Yes,Completed,Did start on 06/30/2006,Completed on 06/30/2011
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,11,Upper Yampa River Watershed Plan,No,"Watershed Planning
",Agriculture; Construction; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$54,000 ",No,Completed,Did start on 07/15/2013,Completed on 06/30/2016
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,14,Clear Creek Tributaries Sediment Control - Originally Turkey Gulch Pollution Prevention Project,No,"Sediment Control
",Resource Extraction,Implementing a TMDL,"$98,481 ",Yes,Completed,Did start on 10/31/2013,Completed on 09/30/2019
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,16,Evans Gulch Watershed Plan,No,"Watershed Management Planning
",Resource Extraction,Developing a TMDL implementation plan(s),"$30,000 ",No,Completed,Did start on 08/15/2014,Completed on 06/30/2016
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,19,Coal Creek Restoration,No,"BMP Design/Implementation
Erosion Control Projects
Riparian Projects
",Hydromodification; Resource Extraction; Urban Runoff/Stormwater,Developing a TMDL,"$70,000 ",Yes,Completed,Did start on 05/18/2011,Will be Completed On 06/30/2017
CO,2012,99818612,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,21,Tools to Address Agricultural Nutrient Nonpoint Source Contamination,Yes,"BMP Effectiveness Monitoring
",Agriculture,NOT APPLICABLE (NA),"$80,138 ",No,Completed,Did start on 11/14/2012,Completed on 02/27/2017
CT,2012,178012,CONNECTICUT DEEP,1,NPS Watershed Management (CRCCD),No,"Other Technical Assistance Activity
",Construction; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Will start on 06/14/2013,Will be Completed On 08/15/2015
CT,2012,178012,CONNECTICUT DEEP,2,NPS Watershed Management (SWCD),No,"Other Planning
",Agriculture; Other NPS Pollution; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 08/07/2013,Completed on 08/15/2014
CT,2012,178012,CONNECTICUT DEEP,3,NPS Watershed Management (NCCD),Yes,"Other Restoration/Protection
",Construction; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 08/07/2013,Completed on 08/15/2014
CT,2012,178012,CONNECTICUT DEEP,4,NPS Watershed Management (NWCD),No,"Other Restoration/Protection
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 07/11/2013,Completed on 09/12/2013
CT,2012,178012,CONNECTICUT DEEP,5,NPS Watershed Management (ECCD),No,"Other Restoration/Protection
",Construction; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Will start on 08/30/2013,Will be Completed On 03/31/2015
CT,2012,178012,CONNECTICUT DEEP,6,Organic turf and No Pesticide Turf Demonstration Project for Lawns and Athletic Fields (UConn)  (See also 15-04),Yes,"Education/Information
",Turf Management,NOT APPLICABLE (NA),"$130,367 ",No,Completed,Will start on 06/28/2016,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,7,NPS Outreach & Misc.,Yes,"NPS State Staff Activities
",,NOT APPLICABLE (NA),"$2,558 ",No,Completed,Will start on 10/01/2013,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,8,"Watershed Based Plan Implementation - PLACEHOLDER FOR IMPLEMENTATION PROJECTS (See 12-05a, 12-05b, 12-05c, 12-05d, 12-05e, 12-05f, 12-05g, 12-05h, 12-05i, 12-05I, 12-05k)",Yes,,,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CT,2012,178012,CONNECTICUT DEEP,9,Eagleville Brook TMDL Implementation - Innovative Stormwater Practices (UConn) (See also 11-02c),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$55,300 ",Yes,Completed,Will start on 12/11/2014,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,10,"Little River Water Quality Improvement - Valleyside Farm Fields Nutrient Reduction Project, Woodstock, CT (ECCD)",No,"BMP Design
BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$85,500 ",Yes,Completed,Will start on 12/24/2016,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,11,NPS Management - Lower Natchaug Bioretention Project (ECCD),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$30,000 ",Yes,Completed,Will start on 12/01/2015,Will be Completed On 09/30/2016
CT,2012,178012,CONNECTICUT DEEP,12,Watershed Coordination North Branch Park River (NCCD),No,"Education/Information
Watershed Planning
Other Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$18,000 ",No,Completed,Will start on 03/02/2016,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,13,(Update of State) NPS Management Plan (CT DEEP),Yes,"Other Restoration/Protection
",,,"$50,000 ",No,Completed,Will start on 10/08/0013,Will be Completed On 03/31/0014
CT,2012,178012,CONNECTICUT DEEP,14,Broad Brook Watershed Based Plan - Phase 2 (NCCD) (Original 12-05b project named Scantic River WBP; Focus narrowed down tributary Broad Brook),No,"Watershed Planning
",Agriculture; Animal Feeding Operations; Turf Management; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$60,000 ",No,Completed,Will start on 09/27/0016,Will be Completed On 09/30/0017
CT,2012,178012,CONNECTICUT DEEP,15,Wepawaug River Stormwater Pretreatment & Raw Water Renovation (SWCD) (PROJECT CANCELLED - REMAINING FUNDS REPROGRAMMED),No,,,,"$10,500 ",No,Discontinued,Will start on 07/14/2014,Will be Completed On 08/31/2015
CT,2012,178012,CONNECTICUT DEEP,16,LID Implementation at Merwin Meadows Community Park in the Norwalk River Watershed (PROJECT CANCELLED - FUNDS REPROGRAMMED),No,,,,$0 ,No,Discontinued,Will start on ,Will be Completed On 
CT,2012,178012,CONNECTICUT DEEP,17,Ekonk Brook Watershed Based Plan (ECCD),No,"BMP Design
BMP Implementation
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$49,000 ",Yes,Completed,Will start on 07/14/2014,Will be Completed On 08/31/0016
CT,2012,178012,CONNECTICUT DEEP,18,French River Watershed Based Plan & Implementation Action (ECCD),No,"BMP Design
BMP Implementation
Watershed Planning
Water Quality Assessment/Monitoring
",Urban Runoff/Stormwater,Implementing a TMDL,"$71,500 ",Yes,Completed,Will start on 03/30/2016,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,19,Little River Watershed Plan Implementation - Aerated Composted System for Dairy Mortality (ECCD),No,"BMP Design
BMP Implementation
Other Planning
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,Completed,Will start on 01/29/2015,Will be Completed On 09/30/2016
CT,2012,178012,CONNECTICUT DEEP,20,"Water Source for Northern Heights Pasture in Guilford, CT (CRCCD)",No,"BMP Design
BMP Implementation
",Agriculture; Animal Feeding Operations; Other NPS Pollution,Implementing a TMDL,"$24,999 ",No,Completed,Will start on 11/07/2016,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,21,Town of Wallingford - Stormwater Pretreatment & Raw Water Renovation (SWCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED),No,,,,$0 ,No,Discontinued,Will start on 10/07/2016,Will be Completed On 08/30/2017
CT,2012,178012,CONNECTICUT DEEP,22,Heminway Pond Dam Removal - Permitting & Preparation (Town of Watertown),No,"Education/Information
Other Planning
",Historical Pollutants; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$22,000 ",No,Completed,Will start on 11/02/2016,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,23,ECCD - Grand Street (East Lyme) Stormwater Project (also see 14-01 ECCD(i); 15-01 ECCD(i); 15-10; 16-01 ECCD(i)),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$9,000 ",No,Completed,Will start on 06/27/2017,Will be Completed On 05/31/2018
CT,2012,178012,CONNECTICUT DEEP,24,Brookfield - Still River - Constructed Wetland Retrofit (NWCD),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$30,000 ",Yes,Completed,Will start on 07/20/2017,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,25,Little River Watershed Water Quality Improvement - Fairvue Farm Agricultural Waste Management Practices Project (See also 14-03a & 15-06),No,"BMP Design
BMP Implementation
",Agriculture,Implementing a TMDL,"$107,742 ",No,Completed,Will start on 08/30/2016,Will be Completed On 09/30/2019
CT,2012,178012,CONNECTICUT DEEP,26,North Eagleville Road Green Street Implementation (UConn) (See also 14-03K),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$30,000 ",No,Completed,Will start on 04/17/2017,Will be Completed On 09/30/2017
CT,2012,178012,CONNECTICUT DEEP,27,"Deerfield Farm Agricultural Waste Management, Durham, CT (CRCCD)",No,"BMP Design
BMP Implementation
",Animal Feeding Operations; Land Disposal/Storage/Treatment,Implementing a TMDL,"$30,000 ",Yes,Completed,Will start on 03/24/2017,Will be Completed On 09/30/2017
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,1,DC Watersheds Planning,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$70,649 ",No,Accepted by EPA,Did start on 10/01/2011,Completed on 09/30/2012
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,2,Program administration and grant management (Base + Incremental),Yes,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$176,964 ",No,Accepted by EPA,Did start on 10/01/2011,Completed on 09/30/2012
DC,2012,349612,DC DEPARTMENT OF THE ENVIRONMENT,3,DC School-Based Nonpoint Source Pollution Prevention Program and Adult Outreach (Base),Yes,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$73,849 ",No,Accepted by EPA,Did start on 10/01/2011,Completed on 09/30/2016
