State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,8,Watershed Stewardship and Education Project,No,"Other Restoration/Protection/Prevention
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$18,917 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,9,Cook Inlet Watershed Health Monitoring,No,"Other Restoration/Protection/Prevention
",Hydromodification; Other NPS Pollution; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$130,000 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,10,Kenai River Water Quality and Source Assessment,No,"Other Restoration/Protection/Prevention
",Other NPS Pollution,NOT APPLICABLE (NA),"$66,000 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,11,Matsu-Borough Water Quality Planning,No,"Other Restoration/Protection/Prevention
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$32,523 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,12,Mendenhall Watershed Partnership FY2003,No,"Other Restoration/Protection/Prevention
",Construction; Hydromodification; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$39,284 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,13,Little Susitna River and Cottonwood Creek Watershed,No,"Other Restoration/Protection/Prevention
",Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,475 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,14,Youth Restoration Corps Peninsula Program,No,"Other Restoration/Protection/Prevention
",Other NPS Pollution,NOT APPLICABLE (NA),"$12,000 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,24,Silver Bay TMDL Phase 2,No,"TMDL Assessments
",Historical Pollutants; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,Developing a TMDL,"$24,755 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,26,ACWA Decision Tree,No,"Program Development Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$78,603 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AK,2002,99098703,ADEC - AK DEPT OF ENVIRON CONSERV,27,Tongass Narrows DO Evaluation,No,"Other Water Quality Assessment /Monitoring
",Historical Pollutants,NOT APPLICABLE (NA),"$90,000 ",No,,Did start on 07/01/2002,Completed on 06/30/2003
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management,Yes,"Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
",Agriculture; All Sources,NOT APPLICABLE (NA),"$943,763 ",No,Completed,Did start on 10/01/2001,Completed on 09/30/2002
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,Black Warrior and Cahaba River Basins Assessment,No,"Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
",Agriculture; All Sources,NOT APPLICABLE (NA),"$179,000 ",No,Completed,Did start on 10/01/2001,Completed on 06/10/2004
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,Reference Condition Characterization for Ecoregions of the Black Warrior and Cahaba River Basins to Facilitate Dev. of Stream Nutrient Criteria,No,"Riparian Assessment/ Monitoring
Water Quality Trend Assessment
Other Water Quality Assessment /Monitoring
Biological Monitoring
",Agriculture; All Sources,NOT APPLICABLE (NA),"$70,000 ",No,Completed,Did start on 10/01/2001,Completed on 09/30/2008
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4,Water Quality Assessment of AL Reservoirs for Nutrient Criteria and TMDL Dev.,No,"Technology Transfer to State/ Local Government
Assessments for Compliance with Water Quality Standards
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
",All Sources,Developing a TMDL,"$80,000 ",No,Completed,Did start on 10/01/2001,Completed on 09/30/2008
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,Tributary Embayment and Mainstem Water Quality Assessment of the Black Warrior River Basin,No,"Assessments for Compliance with Water Quality Standards
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
",All Sources,Developing a TMDL,"$106,860 ",No,Completed,Did start on 10/01/2001,Completed on 09/30/2008
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,TMDL Development,No,"TMDLs
TMDL Assessments
",All Sources,Developing a TMDL implementation plan(s),"$200,000 ",No,Completed,Did start on 10/01/2001,Completed on 06/26/2006
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,7,Erosion and Sediment Control on Construction SItes and Urban Areas in AL,No,"Statewide Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
",Construction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,000 ",No,Completed,Did start on 10/01/2001,Completed on 03/30/2004
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Using Precision Ag to Protect and Improve Water Quality,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Geographic Information Systems
",Agriculture,NOT APPLICABLE (NA),"$57,987 ",Yes,Completed,Did start on 03/14/2003,Completed on 03/13/2005
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,Clean Water Partnership Facilitation,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Watershed Modeling - Watershed Specific
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
Water Quality Problem Identification
Antidegradation Activities and Analyses
",All Sources,NOT APPLICABLE (NA),"$160,000 ",No,Completed,Did start on 08/08/2002,Completed on 08/01/2003
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,10,Alabama Water Watch,No,"Statewide Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Water Quality Trend Assessment
Water Quality Problem Identification
",All Sources; Silviculture,NOT APPLICABLE (NA),"$189,990 ",No,Completed,Did start on 11/14/2002,Completed on 09/30/2005
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,11,Agricultural Water Quality Coordinator for the AL Soil and Water Conservation Committee,No,"Statewide Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
",Agriculture; All Sources,Developing a TMDL,"$40,000 ",No,Completed,Did start on 08/16/2002,Completed on 10/10/2004
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,12,Catoma Creek Nonpoint Source Reduction Project,No,"BMP Design/Implementation
Livestock Control Projects
Stream Bank Stabilization
Erosion Control Projects
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nutrient Management Planning
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
",Agriculture; Construction; Hydromodification; Land Disposal/Storage/Treatment; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$650,000 ",Yes,Completed,Did start on 01/08/2004,Completed on 11/07/2008
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,13,Lower Tallapoosa Clean Sweep Pesticide Collection,No,"Technical Assistance to State/Local
Other Technical Assistance Activity
",Agriculture; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$40,000 ",Yes,Completed,Did start on 08/16/2002,Completed on 08/15/2004
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Incremental Grant Administration and Management,No,"Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
",Agriculture; All Sources,NOT APPLICABLE (NA),"$320,310 ",No,Completed,Did start on 10/01/2001,Completed on 09/30/2002
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,Pesticide Mixing Facility (Sand Mountain),No,"Technology Transfer to State/ Local Government
",Agriculture,NOT APPLICABLE (NA),"$31,500 ",No,On Schedule,Did start on 02/20/2003,Completed on 07/24/2004
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,Hydro-Seeders for Critical Erosion Control,No,"Sediment Control
Erosion Control Projects
",Construction,NOT APPLICABLE (NA),"$42,693 ",No,On Schedule,Did start on 04/24/2003,Completed on 04/23/2005
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,17,Temporary Litter Storage Facilities for Certified Animal Waste Vendors,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
",Land Disposal/Storage/Treatment; Other NPS Pollution,NOT APPLICABLE (NA),"$108,365 ",Yes,Discontinued,Did start on 02/24/2003,Completed on 02/24/2007
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,18,In House Poultry Litter Management to Reduce Volumes,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$81,052 ",Yes,On Schedule,Did start on 03/14/2003,Completed on 03/14/2005
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,19,Cotaco Creek Siltation/Pathogen Reduction Project,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Riparian Projects
Other Water Quality Assessment /Monitoring
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$300,000 ",Yes,Completed,Did start on 02/20/2003,Completed on 02/20/2006
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,20,Mack/Robinson Creek Streambank Restoration Livestock Exclusion,No,"BMP Design/Implementation
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Riparian Projects
Other Water Quality Assessment /Monitoring
",Agriculture; Hydromodification,Implementing a TMDL,"$251,480 ",Yes,On Schedule,Did start on 02/20/2003,Completed on 08/20/2007
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,21,Second Creek/First Creek Watershed Initiative,No,"BMP Performance Assessment
Livestock Control Projects
Vegetation Management/Revegetation
Sediment Control
Riparian Projects
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Certification Activities
Nutrient Management Planning
Geographic Information Systems
Riparian Assessment/ Monitoring
BMP Effectiveness Monitoring
Biological Monitoring
",Agriculture; Animal Feeding Operations; Hydromodification,Developing a TMDL,"$101,130 ",No,Discontinued,Did start on 06/10/2003,Completed on 12/06/2007
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,22,Watershed Management Plan for the Tallapoosa River Basin,No,"Watershed Modeling - General Usage
Other Planning
",Agriculture; All Sources; Construction; Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$120,000 ",No,Completed,Did start on 04/24/2003,Completed on 03/30/2005
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,23,Watershed Management for the Tombigbee and Alabama River Basins,No,"Watershed Modeling - General Usage
Develop/ Revise Basin Plans larger than 8 digit HUC code
",Agriculture; Construction,NOT APPLICABLE (NA),"$180,000 ",No,Completed,Did start on 07/11/2003,Completed on 07/10/2005
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,24,Calibration of the Index of Biotic Integrity (IBI) as a Statewide Biomonitoring Tool for Alabama,Yes,"Technical Assistance to State/Local
",Other NPS Pollution,NOT APPLICABLE (NA),"$115,800 ",No,Completed,Did start on 12/14/2006,Completed on 12/14/2008
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,25,Nonpoint Source Educational Newspaper Inserts,Yes,"Program Development Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$33,070 ",No,Behind Schedule,Did start on 05/18/2007,Completed on 02/12/2009
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,26,Best Management Practices for Residential Landscape Design and Container-Grown Plants,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$44,000 ",No,Ahead of Schedule,Did start on 10/10/2007,Completed on 12/30/2008
AL,2002,99469902,AL DEPT OF ENVIRONMENTAL MANAGEMENT,27,Crowdabout Creek Watershed Restoration Project - Phase II,No,"BMP Design/Implementation
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,Completed,Did start on 10/22/2007,Completed on 12/22/2008
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,1,ASWCC Core Workplan,Yes,"Nonpoint Source Program Overall Coordination/ Management
Antidegradation Activities and Analyses
",All Sources,NOT APPLICABLE (NA),"$418,432 ",Yes,On Schedule,Did start on 07/01/2002,Completed on 06/30/2003
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,2,Big Creek Tailwater Demo,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$119,112 ",Yes,Ahead of Schedule,Did start on 07/01/2002,Completed on 09/30/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,3,Poteau River Agricultural Watershed Project,No,"Vegetation Management/Revegetation
",Agriculture,NOT APPLICABLE (NA),"$123,150 ",Yes,On Schedule,Did start on 07/01/2002,Completed on 08/15/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,4,Upper Little Red River Watershed Project,No,"BMP Design/Implementation
Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$306,210 ",Yes,On Schedule,Did start on 07/01/2002,Completed on 06/30/2006
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,5,Ballard Creek BMP Implementation,No,"BMP Design/Implementation
Erosion Control Projects
",Agriculture,NOT APPLICABLE (NA),"$220,164 ",Yes,On Schedule,Did start on 07/01/2002,Completed on 10/01/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,6,Carroll County Table Rock Tribs Cost Share Project,No,"BMP Design/Implementation
Nutrient Management Planning
",Agriculture,NOT APPLICABLE (NA),"$361,239 ",Yes,Behind Schedule,Did start on 07/01/2002,Completed on 06/30/2004
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,7,Local Watershed Dairy Assistance - Buffalo CD,No,"Nutrient Management Planning
",Animal Feeding Operations,NOT APPLICABLE (NA),"$132,043 ",Yes,Behind Schedule,Did start on 07/01/2002,Completed on 10/02/2003
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,8,Fourche Creek Watershed Recovery and Restoration,No,"Vegetation Management/Revegetation
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$264,695 ",Yes,Ahead of Schedule,Did start on 07/01/2002,Completed on 06/30/2003
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,9,Rogers Greenway Development,No,"Riparian Projects
",Urban Runoff/Stormwater,Developing a TMDL,"$490,000 ",Yes,On Schedule,Did start on 08/01/2002,Completed on 07/31/2006
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,10,Buffalo Island Drainage Dist. - Sediment Project,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$304,793 ",Yes,Completed,Did start on 07/01/2002,Completed on 03/30/2007
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,11,Bayou Bartholomew NPS Abatement Project,No,"Sediment Control
",Agriculture,Implementing a TMDL,"$546,877 ",Yes,On Schedule,Did start on 07/01/2002,Completed on 12/31/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,12,Decision Support and Data Needs for Beaver Lake,No,"Watershed Modeling - Watershed Specific
",All Sources,NOT APPLICABLE (NA),"$269,946 ",No,On Schedule,Did start on 08/01/2002,Completed on 07/31/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,13,Comprehensive Nutrient Management Planning,Yes,"Animal Manure/Litter Management Projects
",Animal Feeding Operations,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 07/01/2002,Completed on 06/30/2003
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,14,SWAT Modeling of the Illinois River Watershed,No,"Watershed Modeling - Watershed Specific
",All Sources,NOT APPLICABLE (NA),"$30,347 ",No,,Did start on 07/01/2004,Completed on 06/30/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,15,"Physical, Chemical, and Biological Assesment of the Middle Fork Little Red River Watershed",No,"Other Water Quality Assessment /Monitoring
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$100,000 ",No,,Did start on 06/01/2004,Completed on 12/30/2006
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,16,Illinois River Monitoring at Hwy. 59 Bridge,No,"Other Water Quality Assessment /Monitoring
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$67,518 ",No,,Did start on 07/01/2004,Completed on 06/28/2007
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,17,Fourche Creek Watershed Recovery and Restoration,No,"Stream Bank Stabilization
",Construction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 07/01/2003,Completed on 07/01/2005
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,18,Water Quality Monitoring and Public Outreach for Lake Conway-Point Remove,No,"Other Water Quality Assessment /Monitoring
",Agriculture,NOT APPLICABLE (NA),"$300,000 ",No,,Did start on 04/01/2006,Completed on 08/14/2007
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,19,Arkansas Water Quality Information Clearinghouse,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$47,563 ",No,,Did start on 07/01/2006,Completed on 09/10/2007
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,20,Illinois River Watershed Urban NPS Outreach and Education,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$243,153 ",No,,Did start on 04/01/2006,Completed on 11/15/2007
AR,2002,99610310,ARKANSAS NATURAL RESOURCES COMMISSION,21,Nutrient Management in Washington County,No,"Nutrient Management Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$30,000 ",No,,Did start on 04/01/2006,Completed on 10/31/2006
AZ,2002,97917302,AZ DEPT OF ENV QUALITY,1,Demonstration of an Algal Bioreactor Filtration System for Removal of Nutrient Contamination,No,"Nutrient Management Planning
",Agriculture; Other NPS Pollution,Developing a TMDL,"$168,685 ",Yes,Completed,Did start on 02/01/2003,Completed on 01/05/2007
AZ,2002,97917302,AZ DEPT OF ENV QUALITY,2,Santa Cruz River Riparian Revegetation Plan,No,"Vegetation Management/Revegetation
Sediment Control
Erosion Control Projects
",Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$39,168 ",Yes,Completed,Did start on 02/01/2003,Completed on 05/31/2005
