State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,11,Jewel Lake Fecal Coliform Assessment,No,"Other Planning
Riparian Assessment/ Monitoring
TMDL Assessments
Other Water Quality Assessment /Monitoring
",Urban Runoff/Stormwater,Implementing a TMDL,"$23,007 ",No,,Did start on 07/01/2008,Completed on 06/30/2009
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,12,Montana Creek Water Quality Monitoring,No,"Riparian Assessment/ Monitoring
Water Quality Problem Identification
Biological Monitoring
",Hydromodification; Marinas and Recreational Boating; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$39,010 ",No,,Did start on 07/01/2008,Completed on 06/30/2009
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,13,Lower Kenai River Boat Counts: To augment Petroleum Hydrocarbon Pollution Sampling,No,"Watershed Management Planning
Watershed Planning
Assessments for Compliance with Water Quality Standards
Water Quality Trend Assessment
Water Quality Problem Identification
BMP Effectiveness Monitoring
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$52,638 ",No,,Did start on 07/01/2008,Completed on 06/30/2009
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,15,FY09 Dutch Harbor and Iliuliuk Harbor Refining Areas of Impairment and Assessing Deleterious Effects to Aquatic Life as Related to Petroleum Pollution,No,"Assessments for Compliance with Water Quality Standards
",Historical Pollutants; Marinas and Recreational Boating; Other NPS Pollution,Developing a TMDL,"$91,086 ",No,,Did start on 07/01/2008,Completed on 06/30/2009
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,16,"Lower Kenai River- Sampling Plan, QAPP Development and Water Quality Monitoring as Related to Petroleum Hydrocarbon Pollution",No,"BMP Performance Assessment
Watershed Management Planning
Watershed Planning
Water Quality Trend Assessment
Water Quality Problem Identification
BMP Effectiveness Monitoring
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$129,647 ",No,,Did start on 07/01/2008,Completed on 06/30/2009
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,17,Gulkana River and Cordova Eyak Lake Sampling,No,"Watershed Assessments
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$18,000 ",No,,Did start on 06/08/2009,Completed on 06/30/2010
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,18,Lower Kenai River Boat Counts: To Augment Petroleum Hydrocarbon Pollution Sampling,No,"Other Restoration/Protection/Prevention
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$27,504 ",No,,Did start on 04/20/2009,Completed on 06/30/2010
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,19,Phase II: Collection of Turbidity Water Quality Data in the Lower Kenai River: To Determine Natural and Anthropogenic Levels of Turbidity,No,"Other Restoration/Protection/Prevention
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$110,109 ",No,,Did start on 05/04/2009,Completed on 06/30/2010
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,20,"Lower Kenai River: Sampling Plan, QAPP Development and Water Quality Monitoring as Related to Petroleum Hydrocarbon Pollution",No,"Other Restoration/Protection/Prevention
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$37,864 ",No,,Did start on 05/08/2009,Completed on 06/30/2010
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,21,Big Lake Water Quality Monitoring as Related to Petroleum Hydrocarbon Pollution,No,"Water Quality Problem Identification
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$121,703 ",No,,Did start on 02/13/2009,Completed on 06/30/2010
AK,2008,96069701,AK DEPT OF ENVIRON CONSERV,22,Chena River Lab Analysis,No,"Watershed Assessments
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$13,019 ",No,,Did start on 05/01/2009,Completed on 06/30/2009
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management of the Alabama FY08 Clean Water Act Section 319 Nonpoint Source Grant,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$809,705 ",No,Completed,Did start on 10/01/2007,Completed on 09/30/2008
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,Rotational River Basin Approach: Surface Water Quality Assessment of the Southeast Alabama River Basins,No,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Other Technical Assistance Activity
Nutrient Management Planning
Geographic Information Systems
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
Wetland Assessment/ Monitoring
Riparian Assessment/ Monitoring
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Biological Monitoring
Watershed Assessments
",Agriculture; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$366,789 ",No,Completed,Did start on 10/01/2007,Completed on 09/30/2008
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,"Surface Water Quality Assessment of the Rivers, Reservoirs, and Tributary Embayments of Southeast Alabama and Water Quality Assessment of the Yellow River Reservoir for Nutrient Criteria and Total Maximum Daily Load Development",No,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Geographic Information Systems
Develop/ Revise Basin Plans larger than 8 digit HUC code
TMDLs
Instream Flow Assessments
Assessments for Compliance with Water Quality Standards
TMDL Assessments
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
Biological Monitoring
Watershed Assessments
",Agriculture; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$200,217 ",No,Completed,Did start on 10/01/2007,Completed on 09/30/2008
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4, Alabama Water Watch A Citizen Volunteer Water Quality Monitoring Program,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$140,000 ",No,Completed,Did start on 04/01/2009,Completed on 03/30/2012
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,Water Quality Coordinator and Education Outreach Specialist for the State Soil and Water Conservation Committee ,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$60,000 ",No,Completed,Did start on 01/15/2010,Completed on 01/15/2012
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,Erosion and Sediment Control on Construction Sites in Urban Areas in AL,Yes,"BMP Design/Implementation
BMP Performance Assessment
Statewide Education/Information Programs
Technology Transfer to State/ Local Government
Certification Activities
",All Sources,NOT APPLICABLE (NA),"$59,000 ",No,Completed,Did start on 02/13/2009,Completed on 04/12/2011
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Administration and Management of the Alabama FY08 Clean Water Act Section 319 Nonpoint Source Incremental Grant,Yes,"Other Restoration/Protection/Prevention
Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Develop/ Revise Basin Plans smaller than 8 digit HUC code
TMDLs
Other Planning
Water Quality Trend Assessment
Water Quality Problem Identification
BMP Effectiveness Monitoring
Biological Monitoring
Watershed Assessments
",All Sources,NOT APPLICABLE (NA),"$286,628 ",No,Completed,Did start on 10/01/2007,Completed on 09/30/2008
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,11,The Alabama Clean Water Partnership Program,Yes,"Statewide Education/Information Programs
Watershed Management Planning
",All Sources,NOT APPLICABLE (NA),"$287,760 ",No,Completed,Did start on 10/01/2008,Completed on 10/01/2010
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,12,Coosa River Basin TMDL Implementation Project – Etowah and St. Clair Counties ,No,"BMP Design/Implementation
BMP Performance Assessment
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Grade Stabilization
Sediment Control
Stormwater Discharge Design/ Control
Erosion Control Projects
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Livestock Grazing System Planning
",Agriculture; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$499,000 ",Yes,Completed,Did start on 09/02/2009,Completed on 09/01/2012
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,13,Coastal Alabama Water Quality Monitoring: Long Term Trends and Watershed Assessments ,No,"Water Quality Trend Assessment
",All Sources; Construction,NOT APPLICABLE (NA),"$114,167 ",No,Completed,Did start on 10/01/2009,Completed on 03/30/2012
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,14,Development and Implementation of Silvicultural Components of Nonpoint Source Watershed Management Plans  ,Yes,"BMP Design/Implementation
Statewide Education/Information Programs
Technical Assistance to State/Local
",Silviculture,NOT APPLICABLE (NA),"$65,000 ",No,Completed,Did start on 07/20/2009,Completed on 07/20/2010
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,15,West Flint Creek Watershed Restoration Project,No,"BMP Design/Implementation
BMP Performance Assessment
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Grade Stabilization
Sediment Control
Stormwater Discharge Design/ Control
Erosion Control Projects
Acquisition of Wetland Resources
Wetland Restoration/Protection
Acquisition of Riparian Resources
Riparian Projects
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Nutrient Management Planning
TMDLs
Livestock Grazing System Planning
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
BMP Effectiveness Monitoring
Soil Analyses
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,Implementing a TMDL,"$399,000 ",Yes,On Schedule,Did start on 12/17/2009,Completed on 12/17/2012
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,16,North River Watershed Management Plan,No,"Watershed Management Planning
",Hydromodification; Resource Extraction,Developing a TMDL implementation plan(s),"$10,000 ",No,Completed,Did start on 10/20/2009,Completed on 07/22/2010
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,17,Rock and Crooked Creeks Watershed Management Plan,No,"Watershed Management Planning
",Agriculture,Developing a TMDL implementation plan(s),"$22,773 ",No,On Schedule,Did start on 10/22/2009,Completed on 08/30/2010
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,18,Guess Creek Watershed Restoration Project,No,"BMP Design/Implementation
",Agriculture; Hydromodification,Developing a TMDL,"$344,972 ",Yes,Completed,Did start on 02/25/2011,Completed on 02/25/2013
AL,2008,99469908,AL DEPT OF ENVIRONMENTAL MANAGEMENT,19,Indian Creek Watershed Restoration Project - Phase II,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations; Construction; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,Implementing a TMDL,"$123,389 ",Yes,Completed,Did start on 01/02/2012,Completed on 09/02/2013
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,1,Demonstration of Best Management Practices for Urban Stream Corridor Restoration,No,"Stream Bank Stabilization
",Hydromodification,Implementing a TMDL,"$59,830 ",No,Discontinued,Did start on 07/01/2008,Completed on 06/30/2010
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,2,Core Program,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$1,693,113 ",No,Completed,Did start on 07/01/2008,Completed on 06/30/2009
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,3,A Comprehensive Watershed Response Modeling for 12-digit Hydrologic Unit Code “HUC” in Selected Priority Watersheds in Arkansas.,No,"Watershed Modeling - Watershed Specific
",Other NPS Pollution,Developing a TMDL implementation plan(s),"$169,106 ",No,Completed,Did start on 07/01/2008,Completed on 01/31/2011
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,4,Illinois River Volunteer Monitoring,No,"Other Water Quality Assessment /Monitoring
",Other NPS Pollution,Developing a TMDL,"$25,650 ",No,Completed,Did start on 07/01/2008,Completed on 06/30/2009
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,5,Strawberry River Sub Watersheds Project,No,"BMP Design/Implementation
",Agriculture,Developing a TMDL,"$595,769 ",Yes,Completed,Did start on 07/01/2008,Completed on 06/30/2011
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,6,Demonstrating Runoff Capture from Poultry Houses to Improve Water Quality in 12-Digit HUCs of the Illinois River Watershed,No,"BMP Design/Implementation
",Animal Feeding Operations,Developing a TMDL,"$222,027 ",No,Completed,Did start on 10/01/2008,Completed on 10/31/2013
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,7,Arkansas Silvicultural Non-point Source (NPS) Project,Yes,"BMP Performance Assessment
",Silviculture,NOT APPLICABLE (NA),"$232,200 ",No,Completed,Did start on 10/01/2008,Completed on 11/22/2011
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,8,St. Francis and Lee County Larkin Creek Sediment Prevention Demonstration Project.,No,"Sediment Control
Riparian Projects
",Agriculture,Implementing a TMDL,"$800,000 ",Yes,Completed,Did start on 10/01/2008,Completed on 06/20/2013
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,9,Geospatial Inventorying and Optimization Analysis for Best Management Practices (BMPs) in 12-digit HUC subwatersheds in L’Anguille River Watershed.,No,"Watershed Modeling - Watershed Specific
",Agriculture,Implementing a TMDL,"$87,508 ",No,Completed,Did start on 07/01/2009,Completed on 06/30/2011
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,10,Arkansas NPS Management Program Plan 2011-2015,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$487,065 ",No,Completed,Did start on 07/01/2009,Completed on 10/01/2012
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,11,Enhancement of Riparian Buffer Inventorying Algorithm for Field Use,No,"Riparian Assessment/ Monitoring
",Other NPS Pollution,NOT APPLICABLE (NA),"$98,059 ",No,Completed,Did start on 07/01/2011,Completed on 06/30/2013
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,12,Illinois River Watershed Based Plan ,No,"Watershed Planning
",Agriculture; Construction; Hydromodification; Turf Management; Urban Runoff/Stormwater,Developing a TMDL,"$75,000 ",No,Completed,Did start on 02/01/2012,Completed on 10/30/2012
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,13,Desha County Erosion Control Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$400,000 ",Yes,Completed,Did start on 08/01/2012,Completed on 05/31/2013
AR,2008,99610316,ARKANSAS NATURAL RESOURCES COMMISSION,14,Conservation District Resource Assessments,Yes,"Watershed Management Planning
",Agriculture; Animal Feeding Operations; Construction; Hydromodification; Silviculture,NOT APPLICABLE (NA),"$203,500 ",No,Completed,Did start on 11/01/2012,Completed on 06/30/2013
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,1,Master Watershed Steward Program,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$40,322 ",No,Completed,Did start on 07/01/2008,Completed on 06/30/2010
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,2,The Dzil Nchaa Si'am/Mt. Graham Youth Practicum Education Project Grant,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),$350 ,No,Completed,Did start on 07/01/2008,Completed on 06/30/2010
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,3,The Upper Gila Watershed Steward Program,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$35,550 ",No,Completed,Did start on 07/01/2008,Completed on 06/30/2010
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,4,Stormwater Pollution Prevention in YOUR Neighborhood,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$4,998 ",No,Completed,Did start on 07/01/2008,Completed on 07/28/2009
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,5,Septic Tank Closures from Program Year 8 of Lake Havasu City's Sewer Expansion Program,No,"Groundwater (all groundwater activities)
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$107,433 ",Yes,Completed,Did start on 09/16/2009,Completed on 08/11/2010
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,6,Water Quality Improvements for Francis Short Pond,No,"Stormwater Discharge Design/ Control
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$13,676 ",Yes,Completed,Did start on 08/04/2009,Completed on 09/30/2011
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,7,Middle Fossil Creek Water Quality Improvement Project,No,"BMP Design/Implementation
Riparian Projects
Local (Specific Target) Education/Information Programs
BMP Effectiveness Monitoring
",Other NPS Pollution,NOT APPLICABLE (NA),"$123,548 ",Yes,Completed,Did start on 08/07/2009,Completed on 09/30/2012
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,8,Water's Changing Journey,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$24,303 ",No,Completed,Did start on 10/01/2008,Completed on 06/30/2010
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,9,Granite Creek - Watson Lake Watershed Improvement Plan (EV09-0035),No,"Watershed Management Planning
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$108,329 ",No,Completed,Did start on 06/04/2009,Completed on 12/31/2012
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,10,Oak Creek Targeted Watershed Improvement Plan (EV09-0035),No,"Watershed Management Planning
Other Water Quality Assessment /Monitoring
",All Sources; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$80,000 ",No,Completed,Did start on 10/01/2009,Completed on 09/30/2012
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,13,Arizona Make a Splash with Project WET Water Festivals,No,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$14,566 ",No,Completed,Did start on 09/01/2009,Completed on 01/30/2010
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,15,Coyote Creek Watershed-scale Education and Training Grant,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$1,795 ",Yes,Completed,Did start on 08/01/2010,Completed on 06/30/2013
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,16,San Pedro River Watershed Implementation Plan,No,"Watershed Planning
",Other NPS Pollution,Developing a TMDL,"$15,482 ",No,Completed,Did start on 08/24/2010,Completed on 06/30/2013
AZ,2008,98961308,AZ DEPT OF ENV QUALITY,26,Arizona Water Festivals - Building on an Effective Education Model,Yes,"Statewide Education/Information Programs
",Other NPS Pollution,NOT APPLICABLE (NA),"$23,398 ",No,Completed,Did start on 07/01/2010,Completed on 12/31/2012
CA,2008,97957509,CA STATE WATER RES CTRL BRD,1,I - Mattole Water Quality Enhancement Project Pin 10982,No,"Watershed Assessments
",Other NPS Pollution; Silviculture,Implementing a TMDL,"$990,000 ",Yes,On Schedule,Did start on 12/15/2008,Completed on 12/31/2012
CA,2008,97957509,CA STATE WATER RES CTRL BRD,2,I - Lake Tahoe BMP Implementation and Effectiveness Pin# 13039,No,"BMP Design/Implementation
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,Implementing a TMDL,"$770,489 ",Yes,Completed,Did start on 06/01/2009,Completed on 03/31/2015
CA,2008,97957509,CA STATE WATER RES CTRL BRD,3,"Sulphur Creek Mercury and Sediment Reduction Project, Colusa County, CA - Pin 11008",No,,,Implementing a TMDL,$0 ,No,Discontinued,Will start on ,Will be Completed On 
CA,2008,97957509,CA STATE WATER RES CTRL BRD,4,I - Implementation of Management Practices to Reduce Nutrient and Toxicity TMDL Loads in the Calleguas Creek and Santa Clara River Watersheds 13043,No,"BMP Design/Implementation
BMP Effectiveness Monitoring
",Agriculture,Implementing a TMDL,"$723,000 ",Yes,Completed,Did start on 05/01/2009,Completed on 03/29/2013
CA,2008,97957509,CA STATE WATER RES CTRL BRD,5,I - Homewood Watershed Improvement/TMDL Implementation Pilot Study - 13029,No,"Sediment Control
TMDLs
",Other NPS Pollution; Urban Runoff/Stormwater,Developing a TMDL,"$650,000 ",Yes,Revised,Did start on 02/01/2009,Completed on 06/28/2013
CA,2008,97957509,CA STATE WATER RES CTRL BRD,6,I - South Fork Trinity River Watershed Restoration - 10978,No,"BMP Design/Implementation
Sediment Control
BMP Effectiveness Monitoring
",Silviculture,Implementing a TMDL,"$450,000 ",Yes,Completed,Did start on 01/15/2009,Completed on 02/01/2012
CA,2008,97957509,CA STATE WATER RES CTRL BRD,7,I - Napa River Rutherford Reach Restoration: Phase II Implementation - 13041,No,"Sediment Control
Erosion Control Projects
",Agriculture; Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$715,000 ",Yes,Completed,Did start on 06/01/2008,Completed on 06/30/2011
CA,2008,97957509,CA STATE WATER RES CTRL BRD,8,I - Newport Bay Copper Reduction Project - 13010,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
",Marinas and Recreational Boating,Developing a TMDL,"$260,400 ",Yes,On Schedule,Did start on 04/17/2009,Completed on 06/30/2013
CA,2008,97957509,CA STATE WATER RES CTRL BRD,9,I - Lagunitas Creek Water Quality and Habitat Improvement Project - 13035,No,"Sediment Control
Erosion Control Projects
",All Sources; Urban Runoff/Stormwater,Developing a TMDL,"$534,235 ",Yes,Completed,Did start on 01/01/2009,Completed on 12/31/2012
CA,2008,97957509,CA STATE WATER RES CTRL BRD,10,"I - S.F. Elk River Erosion Prevention Project, Headwaters Forest Reserve, Humboldt Co., CA.  - 13015",No,"Erosion Control Projects
",Urban Runoff/Stormwater,Developing a TMDL,"$485,029 ",Yes,On Schedule,Did start on 04/01/2009,Completed on 12/31/2012
CA,2008,97957509,CA STATE WATER RES CTRL BRD,11,Match Grant - Conservation Fund Big River/Salmon Creek Timber land acquisition SRF Loan,No,"BMP Design/Implementation
Stream Bank Stabilization
Sediment Control
Erosion Control Projects
Acquisition of Riparian Resources
TMDLs
",All Sources; Silviculture,Implementing a TMDL,$0 ,Yes,,Did start on 01/01/2006,Will be Completed On 03/15/2026
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,3,Colorado Silviculture BMPs Audit ,No,"BMP Design/Implementation
",Silviculture,NOT APPLICABLE (NA),"$33,605 ",Yes,Completed,Did start on 08/22/2008,Completed on 07/31/2011
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,4,Coal Creek Watershed Plan Implementation,No,"Other Restoration/Protection/Prevention
Other Water Quality Assessment /Monitoring
",Resource Extraction,NOT APPLICABLE (NA),"$68,932 ",Yes,Completed,Did start on 06/06/2008,Completed on 02/29/2012
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,5,Dinero Tunnel Bulkhead Project,No,"Other Restoration/Protection/Prevention
",Historical Pollutants,NOT APPLICABLE (NA),"$96,000 ",No,Completed,Did start on 08/22/2008,Completed on 05/31/2011
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,6,Dolores River Watershed Plan,No,"Watershed Planning
",Hydromodification,NOT APPLICABLE (NA),"$26,750 ",No,Completed,Did start on 07/22/2008,Completed on 06/30/2012
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,7,Selenium Control Project,No,"BMP Design/Implementation
",Agriculture,Implementing a TMDL,"$101,000 ",Yes,Completed,Did start on 01/15/2009,Completed on 12/31/2012
CO,2008,99818607,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,8,Lower Arkansas Se Data and Models ,No,"Watershed Modeling - Watershed Specific
",Agriculture,NOT APPLICABLE (NA),"$191,256 ",Yes,Completed,Did start on 05/12/2009,Completed on 09/30/2012
