State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
AK,2014,00J84601,AK DEPT OF ENVIRON CONSERV,12,Little Susitna River Water Quality Sampling Related to Petroleum Hydrocarbon,No,"Assessments for Compliance with Water Quality Standards
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$107,902 ",No,,Did start on 07/23/2014,Completed on 06/30/2015
AK,2014,00J84601,AK DEPT OF ENVIRON CONSERV,13,State NPS Staff,Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Development of WBPs or Acceptable Alternatives
Development of TMDLs
Implementing a Statewide Program (Regulatory or Non-Regulatory)
Watershed Protection and Restoration Implementation
",Other NPS Pollution,NOT APPLICABLE (NA),$1 ,No,,Did start on 07/01/2014,Completed on 06/30/2015
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,1,Administration and Management of Alabama’s FY15 Clean Water Act Section 319 Nonpoint Source Program Funds,Yes,"BMP Design
BMP Implementation
NPS Grants Administration
Technical Assistance/Technology Transfer
Development of WBPs or Acceptable Alternatives
Implementing a Statewide Program (Regulatory or Non-Regulatory)
Other
NPS State Staff Activities
Education/Information
GIS/Modeling
Watershed Planning
",Agriculture; Construction; Hydromodification; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$663,340 ",No,Completed,Did start on 10/01/2015,Will be Completed On 09/30/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,2,Statewide Surface Water Quality Monitoring of Priority Wadeable Streams and Rivers,Yes,"Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$334,140 ",No,Completed,Did start on 10/01/2015,Will be Completed On 09/30/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,3,"Surface Water Quality Assessment of Rivers, Reservoirs and Tributary Embayments on a Statewide",Yes,"Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$152,387 ",No,Completed,Did start on 10/01/2015,Will be Completed On 09/30/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,4,Alabama Coastal Nonpoint Pollution Control Program (Phase II: Coastal Alabama Onsite Septage Inspection Project),No,"BMP Implementation
Education/Information
Other Planning
",Hydromodification; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$100,000 ",No,Completed,Did start on 10/01/2015,Will be Completed On 09/30/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,5,The Alabama Clean Water Partnership: A Holistic Management Approach to Protecting and Restoring Watershed Health and Improving Water Quality,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),$0 ,No,Discontinued,Will start on 01/01/2018,Will be Completed On 03/06/2017
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,6,Management of Alabama’s FY15 Clean Water Act Section 319 NPS Watershed Project Funds,Yes,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
GIS/Modeling
Watershed Planning
",Agriculture; Construction; Hydromodification; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$226,773 ",No,Completed,Did start on 10/01/2015,Will be Completed On 09/30/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,7,Second Creek Watershed Restoration Project ,No,"Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$205,829 ",Yes,Completed,Did start on 01/05/2016,Will be Completed On 06/05/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,8,Brindley Creek Watershed Management Plan Implementation,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
",Agriculture; Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$227,743 ",Yes,Completed,Did start on 01/12/2016,Will be Completed On 07/12/2018
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,9,Tiawasee Creek Sub-Watershed Management Project,No,"BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,Developing a TMDL,"$596,671 ",Yes,Completed,Did start on 02/05/2016,Will be Completed On 09/30/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,10,Lake Neely Henry Nutrient Reduction Project,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Erosion Control Projects
Riparian Projects
BMP Implementation
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
",Agriculture; Animal Feeding Operations; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$218,234 ",Yes,Completed,Did start on 04/06/2016,Will be Completed On 12/06/2018
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,11,Pepperell Branch Watershed Management Plan Project,No,"BMP Implementation
Education/Information
GIS/Modeling
Watershed Planning
Monitoring Design
",Agriculture; Construction; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$144,669 ",No,Completed,Will start on 08/14/2018,Will be Completed On 08/14/2019
AL,2014,96464615,AL DEPT OF ENVIRONMENTAL MANAGEMENT,12,Alabama Watershed Steward Program (AWS) Development and Implementation Project,No,"BMP Design
Education/Information
GIS/Modeling
Watershed Planning
Monitoring Design
",Urban Runoff/Stormwater,Implementing a TMDL,"$80,714 ",No,Completed,Will start on 09/07/2018,Will be Completed On 09/09/2019
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,1,State Core Program,Yes,"NPS Grants Administration
",Other NPS Pollution,NOT APPLICABLE (NA),"$2,464,371 ",No,,Did start on 10/01/2014,Will be Completed On 09/30/2018
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,2,Nutrient Management Planning,Yes,"Nutrient Management Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),$0 ,No,On Schedule,Did start on 10/01/2014,Will be Completed On 06/30/2017
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,3,War Eagle Creek Riparian Management Education and Demonstration,No,"Local (Specific Target) Education/Information Programs
",Agriculture; Animal Feeding Operations; Construction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$152,691 ",No,On Schedule,Did start on 10/01/2014,Will be Completed On 09/30/2016
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,4,Little River Ditches Watershed Monitoring,No,"BMP Effectiveness Monitoring
",Agriculture; Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$118,090 ",No,Completed,Did start on 10/01/2014,Will be Completed On 09/30/2017
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,5,Sediment and Nutrient Management in the L’Anguille River Watershed in St. Francis County,No,"BMP Implementation
",Agriculture; Hydromodification; Other NPS Pollution,Implementing a TMDL,"$252,848 ",Yes,On Schedule,Did start on 10/01/2014,Will be Completed On 09/30/2017
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,6,"Watershed-Based Management Plan for the Strawberry River Watershed, AR",No,"Watershed Management Planning
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Not Initiated,Will start on 02/01/2015,Will be Completed On 06/30/2017
AR,2014,99610322,ARKANSAS NATURAL RESOURCES COMMISSION,7,"Watershed-Based Management Plan for the Lower Little River Watershed, AR",No,"Watershed Management Planning
",Agriculture; Animal Feeding Operations; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Not Initiated,Will start on 02/01/2015,Will be Completed On 06/30/2017
AZ,2014,97961415,THE HOPI TRIBE,1,Cottonwood Springs Rehabilitation,No,,Agriculture; Hydromodification,,"$42,496 ",No,,Will start on ,Will be Completed On 
AZ,2014,97961415,THE HOPI TRIBE,2,Ironwood Springs Rehabilitation,No,,Agriculture; Hydromodification,,"$39,979 ",No,,Will start on ,Will be Completed On 
AZ,2014,97961415,THE HOPI TRIBE,3,"Keams Canyon Flow Restoration, First Mesa, Hopi Reservation, Arizona",No,,Agriculture; Hydromodification,,"$62,000 ",No,,Will start on ,Will be Completed On 
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,1,Sands Ranch Brush Eradication ,No,"Livestock Grazing System Planning
",Agriculture,Implementing a TMDL,"$86,163 ",Yes,Completed,Did start on 11/03/2014,Completed on 12/31/2015
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,2,Three Brothers Ranch ,No,"BMP Implementation
Other Planning
",Agriculture,Implementing a TMDL,"$48,661 ",Yes,Completed,Did start on 11/21/2014,Will be Completed On 12/31/2016
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,3,Settlers Rest Stormwater Pilot Project ,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,Implementing a TMDL,"$120,040 ",Yes,Completed,Did start on 10/27/2014,Completed on 01/31/2016
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,4,Upper Little Colorado River Project ,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$322,822 ",Yes,Completed,Did start on 11/10/2014,Will be Completed On 05/31/2017
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,5,Curtis Ranch Brush Eradication Plan,No,"Vegetation Management/Revegetation
",Agriculture,Implementing a TMDL,"$37,740 ",Yes,Completed,Did start on 05/21/2015,Completed on 06/30/2016
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,6,Oak Creek Watershed Recreation Education and Awareness ,No,"Local (Specific Target) Education/Information Programs
",Other NPS Pollution,Implementing a TMDL,"$275,000 ",Yes,Completed,Did start on 06/05/2015,Completed on 08/31/2016
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,7,Prescott Rodeo Grounds  ,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
",Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$60,000 ",Yes,Completed,Did start on 06/23/2015,Completed on 06/30/2016
AZ,2014,98961314,AZ DEPT OF ENV QUALITY,8,ADEQ/AZ Game and Fish Watershed Restoration and Protection Partnership,No,"Other Restoration/Protection/Prevention
",Other NPS Pollution,Implementing a TMDL,"$587,000 ",Yes,On Schedule,Did start on 06/25/2015,Will be Completed On 05/31/2019
CA,2014,97957515,CA STATE WATER RES CTRL BRD,1,P/A - Collaborative TMDL Planning for the Navarro Watershed - 25813,No,"Watershed Planning
",Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$169,273 ",No,Completed,Did start on 04/08/2015,Will be Completed On 06/30/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,2,"P/A - Redwood Creek, South Fork Eel River, Water Conservation, Monitoring, Planning and Assessment, and Education Project - 25836",No,"Watershed Planning
",Agriculture; Other NPS Pollution; Silviculture,Developing a TMDL implementation plan(s),"$77,212 ",No,Completed,Did start on 06/19/2015,Will be Completed On 06/30/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,3,P/A - South Fork Eel River Water Conservation Project - 25851,No,"Watershed Planning
",Other NPS Pollution,Developing a TMDL implementation plan(s),"$172,619 ",No,Completed,Did start on 06/05/2015,Will be Completed On 06/30/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,4,I - Focused Implementation of Sediment Temperature TMDLs in the Navarro River Basin using the Fish Friendly Farming Program - 25858,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$239,607 ",Yes,On Schedule,Did start on 06/01/2015,Will be Completed On 03/31/2019
CA,2014,97957515,CA STATE WATER RES CTRL BRD,5,I - Treating Remaining High Priority Rangeland Pathogen Sites on Parklands in Tomales Bay Watershed - 25798,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$559,459 ",Yes,Completed,Did start on 07/20/2015,Will be Completed On 06/30/2018
CA,2014,97957515,CA STATE WATER RES CTRL BRD,6,"P/A - LandSmart Farm Planning for Sonoma Creek Vineyards, Phase II - 25862",No,"Watershed Planning
",Agriculture,Developing a TMDL implementation plan(s),"$150,000 ",No,Completed,Did start on 07/03/2015,Will be Completed On 06/30/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,7,I - Pinto Lake Restoration Project - 25816,No,"BMP Implementation
",Historical Pollutants,Implementing a TMDL,"$750,000 ",Yes,Completed,Did start on 06/05/2015,Will be Completed On 06/30/2018
CA,2014,97957515,CA STATE WATER RES CTRL BRD,8,I - Eightmile Valley Sediment Reduction and Habitat Enhancement Project - 25805,No,"BMP Implementation
",Construction,Implementing a TMDL,"$8,520 ",Yes,Completed,Did start on 05/25/2018,Will be Completed On 04/30/2021
CA,2014,97957515,CA STATE WATER RES CTRL BRD,9,P/A - Upper Truckee River and Marsh Restoration Project Water Quality Assessment - 25814,No,"Watershed Planning
",Hydromodification,Developing a TMDL implementation plan(s),"$154,935 ",No,Completed,Did start on 06/09/2015,Will be Completed On 05/31/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,10,P/A - Truckee River Tributaries Sediment Source Assessment - 25838,No,"Watershed Planning
",Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$101,560 ",No,Completed,Did start on 06/12/2015,Will be Completed On 05/31/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,11,I - Accelerated Best Management Practice Implementation in the Lake Tahoe Basin - 25861,No,"BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$300,000 ",Yes,Completed,Did start on 12/01/2014,Will be Completed On 12/31/2018
CA,2014,97957515,CA STATE WATER RES CTRL BRD,12,Withdrawn - I - Agua Chinon Foothill Restoration Project - 25859,No,,,Implementing a TMDL,$0 ,No,Discontinued,Will start on 03/31/2015,Completed on 03/31/2015
CA,2014,97957515,CA STATE WATER RES CTRL BRD,13,Match - Yurok Non Point Source Program Development,No,"TMDLs
",Silviculture,Developing a TMDL,$1 ,No,On Schedule,Did start on 07/01/2012,Will be Completed On 06/30/2017
CA,2014,97957515,CA STATE WATER RES CTRL BRD,14,2014 California Coastal Commission Contract,No,"Education/Information
Regulatory/Enforcement
",Construction; Hydromodification; Marinas and Recreational Boating; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$580,000 ",No,,Will start on 01/01/2015,Will be Completed On 06/30/2016
CA,2014,99T09401,FORT MOJAVE INDIAN TRIBE,1,"Fort Mojave Indian Tribe NPS Watershed Project of Exclusion Fencing, Road Removal, Riparian Planting, and NPS Ordinance Development for Restoration and Long-Term Protection of Oxbow Lake and Wetlands",No,,Agriculture; Hydromodification; Other NPS Pollution,,"$100,000 ",No,,Will start on ,Will be Completed On 
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,1,Indirect Cost,Yes,"NPS Grants Administration
",Other NPS Pollution,NOT APPLICABLE (NA),"$11,090 ",No,On Schedule,Did start on 08/15/2014,Will be Completed On 08/15/2019
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,2,Outreach and Education Mini-grants,Yes,"Local (Specific Target) Education/Information Programs
",Other NPS Pollution,NOT APPLICABLE (NA),"$29,260 ",No,On Schedule,Did start on 08/15/2014,Will be Completed On 08/15/2019
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,3,Fountain Creek Watershed Plan,No,"Watershed Planning
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$40,000 ",No,Discontinued,Did start on 10/01/2014,Will be Completed On 01/29/2019
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,4,Sugarloaf Mountain Mine Waste Erosion Mitigation,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
",Hydromodification,NOT APPLICABLE (NA),"$319,974 ",Yes,Completed,Did start on 10/31/2014,Will be Completed On 04/30/2019
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,5,St. Vrain/Boulder Creek Watershed Plan,No,"Watershed Planning
",Agriculture; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$45,000 ",No,Completed,Did start on 06/15/2013,Completed on 12/31/2015
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,6,Evans Gulch Restoration Project,No,"BMP Implementation
",Resource Extraction,Implementing a TMDL,"$196,640 ",Yes,Completed,Did start on 10/12/2015,Will be Completed On 06/30/2019
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,9,Solomon Mine Bioreactor,No,,,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,10,Arkansas River Watershed Plan Implementation,No,"BMP Implementation
Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$53,287 ",Yes,On Schedule,Did start on 08/22/2016,Will be Completed On 06/30/2022
CO,2014,99818614,CO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,11,Data Analysis and Modeling Tools Using eRAMS,Yes,"Education/Information
GIS/Modeling
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$76,333 ",Yes,Completed,Will start on 12/07/2016,Will be Completed On 12/06/2021
CT,2014,178014,CONNECTICUT DEEP,1,CRCCD - NPS Management,No,"Other Restoration/Protection
",Construction; Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$20,000 ",No,Completed,Did start on 08/13/2015,Will be Completed On 09/30/2016
CT,2014,178014,CONNECTICUT DEEP,2,CRCCD - NPS Implementation (PROJECT CANCELLED - FUNDS REPROGRAMMED),No,,,,$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,3,NWCD - NPS Management,No,"Other Restoration/Protection
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 08/26/2015,Will be Completed On 09/30/2016
CT,2014,178014,CONNECTICUT DEEP,4,NWCD - NPS Implementation (PROJECT CANCELLED - FUNDS REPROGRAMMED),No,,,,$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,5,NCCD - NPS Management  ,No,"Other Restoration/Protection
",Construction; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 08/31/2015,Will be Completed On 09/30/2016
CT,2014,178014,CONNECTICUT DEEP,6,NCCD - NPS Implementation (FUNDS SPLIT BETWEEN THE FOLLOWING 2 NCCD IMPLEMENTATION PROJECTS:  14-01f & 14-01g ),No,"BMP Design
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/30/2019,Will be Completed On 07/30/2020
CT,2014,178014,CONNECTICUT DEEP,7,SWCD - NPS Management,No,"Education/Information
Watershed Planning
Other Restoration/Protection
",Agriculture; Construction; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Will start on 08/26/2015,Will be Completed On 09/30/2016
CT,2014,178014,CONNECTICUT DEEP,8,SWCD - NPS Implementation (PROJECT CANCELLED - FUNDS REPROGRAMMED),No,,,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,9,ECCD - NPS Management,No,"Other Restoration/Protection
",Agriculture; Construction; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 10/13/2015,Will be Completed On 09/30/2016
CT,2014,178014,CONNECTICUT DEEP,10,ECCD - Grand Street (East Lyme) Stormwater Project  (also see 12-05j; 15-01 ECCD(i); 15-10; 16-01 ECCD(i) ),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$30,000 ",Yes,Completed,Will start on 06/27/2017,Will be Completed On 05/18/2018
CT,2014,178014,CONNECTICUT DEEP,11,NPS Outreach and Miscellaneous (DEEP),No,"NPS State Staff Activities
",,NOT APPLICABLE (NA),"$10,000 ",No,On Schedule,Will start on 10/01/2014,Will be Completed On 09/30/2019
CT,2014,178014,CONNECTICUT DEEP,12,Little River Watershed Water Quality Improvement - Fairvue Farm Agricultural Waste Management Practices Project (FUNDS REPROGRAMMED FROM ORIGINAL 14-03a PROJECT NAMED MAYHILL FARM) (See also 12-08 & 15-06),No,"BMP Design
BMP Implementation
",Animal Feeding Operations,Implementing a TMDL,"$183,000 ",No,On Schedule,Will start on 08/30/2016,Will be Completed On 09/30/2019
CT,2014,178014,CONNECTICUT DEEP,13,"Indicator Bacteria Pollution Sources in Keelers Brook, a Tributary of Five Mile River Trib (Earthplace/Harbor Watch)",No,"Water Quality Assessment/Monitoring
",Other NPS Pollution,Developing a TMDL,"$15,000 ",No,Completed,Did start on 11/10/2015,Will be Completed On 11/30/2018
CT,2014,178014,CONNECTICUT DEEP,14,Watershed Assistance Small Grants Program - Round 7 (Rivers Alliance of Connecticut),Yes,"BMP Design
BMP Implementation
Education/Information
Watershed Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$75,000 ",Yes,Completed,Will start on 08/23/2016,Will be Completed On 09/30/2019
CT,2014,178014,CONNECTICUT DEEP,16,"Baker Cove Non-migratory Canada Geese Outreach, Education and Control (ECCD)",No,"BMP Design
BMP Implementation
Education/Information
",Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$36,000 ",No,Completed,Will start on 06/08/2017,Will be Completed On 09/30/2019
CT,2014,178014,CONNECTICUT DEEP,17,Pequabuck River WBP (FRWA),No,"Watershed Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$39,000 ",No,Completed,Did start on 08/26/2015,Will be Completed On 09/30/2019
CT,2014,178014,CONNECTICUT DEEP,18,Still River Watershed Action Plan for NPS Pollution Reduction (HVA),No,"Education/Information
Watershed Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$103,868 ",No,Completed,Did start on 05/11/2015,Will be Completed On 09/30/2019
CT,2014,178014,CONNECTICUT DEEP,19,Broad Brook Watershed Trackdown (ECCD)  (PROJECT CANCELLED - FUNDS TO BE REPROGRAMMED),No,,,,$0 ,No,Discontinued,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,20,Planning and Implementation to Address Impairment of the Still River (FRWA) (PROJECT CANCELLED - FUNDS TO BE REPROGRAMMED),No,,,,$0 ,No,Discontinued,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,22,Mashamoquet Brook NPS Implementation Project - Woodchip Bioreactor (ECCD) (PROJECT CANCELLED - FUNDS REPROGRAMMED) ,No,,,,$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,23,Mashamoquet NPS Implementation - Septic System Upgrades (ECCD),No,"Education/Information
Other Planning
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$27,268 ",No,Completed,Did start on 03/04/2015,Will be Completed On 09/30/2018
CT,2014,178014,CONNECTICUT DEEP,24,North Eagleville Road Green Street Implementation (UConn) (See also 12-05 L),No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$95,000 ",Yes,Completed,Will start on 11/20/2017,Will be Completed On 12/31/2018
CT,2014,178014,CONNECTICUT DEEP,25,"NPS Implementation Projects - 14-04 SWITCHED TO 14-03 (See 14-03a, 14-03b, 14-03c, 14-03d, 14-03e, 14-03f, 14-03g, 14-03h, 14-03i, 14-03j, 14-03k, 14-03m)",No,,,,$0 ,No,Never Initiated,Will start on ,Will be Completed On 
CT,2014,178014,CONNECTICUT DEEP,26,"Heminway Pond Dam Removal (Town of Watertown) (See also 13-06, 15-11 & 16-08)",No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$90,000 ",No,Completed,Will start on 07/06/2018,Will be Completed On 02/28/2020
CT,2014,178014,CONNECTICUT DEEP,27,Little River Water Quality Improvements - Valleyside Farm Bioreactor Monitoring Project,No,"BMP Implementation
",Other NPS Pollution,NOT APPLICABLE (NA),"$21,347 ",Yes,Completed,Will start on 05/08/2018,Will be Completed On 09/30/2019
