"state","SLRW_Trend_Estimate","SLR_Trend_Estimate","diff_slrw_slr","sign_switch_slrw_slr","SLRW_Intercept_Estimate","SLR_Intercept_Estimate","SLRW_Trend_Error","SLR_Trend_Error"
"NY",2.78275438570437,0.48259595959596,2.300158,FALSE,15.2853767098111,16.5501851851852,2.90326789784944,0.963405864023535
"OH",4.04122116268563,-2.3447158945386,6.385937,TRUE,80.6860164120478,122.603869491525,2.32168641193386,4.61137896808229
"OK",5.69485420415237,6.48114447225476,0.78629,FALSE,185.27281476093,117.416390483545,35.610929270151,5.46983757025894
"OR",-7.17089364168848,-12.6262663461538,5.455373,FALSE,106.799576021719,182.414254807692,0.220215005295336,6.90110797342695
"PA",1.0818578768256,0.847407436297452,0.23445,FALSE,26.2897650845286,21.8008385335413,1.36395240712424,0.650974453864535
"RI",1.66560483493978,1.275494375,0.39011,FALSE,14.3066917830806,13.953296875,1.25539034531835,0.46654967134436
"SC",2.72404980279614,1.48303625954198,1.241014,FALSE,24.6303726956585,25.3083778625954,0.493291792911111,0.871056480231766
"SD",-39.4404092404988,-13.137300403078,26.303109,FALSE,579.907457776284,392.902961661781,26.3042605556705,7.82887094672094
"TN",-3.46156297981918,14.6547910447761,18.116354,TRUE,134.852998478139,98.9920149253731,10.0831839669501,8.24178504804048
"TX",5.26326701136088,4.47808405554666,0.785183,FALSE,62.5693105339977,66.7123734712662,0.324894303054318,2.1631601638506
"UT",3.65241329843175,1.61323804012346,2.039175,FALSE,32.7282589016948,60.0752199074074,2.2042199546872,3.94335310897121
"VA",-1.57616752493364,1.75912621359223,3.335294,TRUE,78.7932396545948,55.067281553398,5.19656456097273,2.01667173621954
"VT",0.441361131116968,0.360473988439306,0.080887,FALSE,9.16760202165493,9.3553612716763,0.631710593954854,0.292511499531054
"WA",0.861696144275417,1.17786150923483,0.316165,FALSE,26.6147743162331,30.5213153562005,2.48076437939333,0.9096819871154
"WI",3.57449410164777,1.90707050889025,1.667424,FALSE,19.9964477398437,44.9524218270999,0.772019467272843,3.90588180716061
"WV",0.178831788551374,0.0389250000000002,0.139907,FALSE,24.709060762219,23.935125,1.21477205901047,1.30543124125487
"WY",2.13945605938352,1.76789315068493,0.371563,FALSE,38.6616156214686,80.1834817351598,4.68478958939542,8.79579192347995
